,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
10,Emily and Kate and Eddie and Reid,2016 Photo Contest,Contemporary Issues,"06 December, 2015",F:\Temp\2016\Sara Naomi Lewkowicz,Emily and Kate brush their teeth before going to bed.,3rd prize,Sara Naomi Lewkowicz,2016
11,Into the Light,2016 Photo Contest,Daily Life,"12 November, 2015",F:\Temp\2016\Zohreh Saberi,"Raheleh (13), born blind, stands behind a window in the morning. She enjoys the warmth of sunlight on her face.
Raheleh lives in Heijle, a highland village in the north of Iran. Her father is a farmer, and her mother suffers from multiple sclerosis, but is able to do some household chores. Raheleh is curious about life, and always wants to know more. Although she is unaware of color, she can sense light during the day, and darkness at night, and she explores her surroundings through touch, listening to sounds, and smell.",3rd prize,Zohreh Saberi,2016
12,Amazon's Munduruku Tribe,2016 Photo Contest,Daily Life,"10 February, 2015",F:\Temp\2016\Mauricio Lima,"Children play in the Tapajós River, home to the Munduruku people, in the Brazilian Amazon. The Munduruku is one of the largest ethnic groups in Brazil, and for at least three centuries its people have lived along the Tapajós River.
The Tapajós is one of the last great Amazonian rivers without a dam, but the Brazilian government is planning a hydroelectric plant which will flood much of Munduruku land. Their leaders say they have a constitutional right to remain on their land, but that the government is refusing to acknowledge it.",2nd prize,Mauricio Lima,2016
13,China's Coal Addiction,2016 Photo Contest,Daily Life,"26 November, 2015",F:\Temp\2016\Kevin Frayer,"Smoke billows from stacks as men push a tricycle through a neighborhood next to a coal-fired power plant in northern Shanxi province.
The region is the leading producer of coal in China, with annual production exceeding 300 million tonnes. Air pollution is estimated to contribute to around 17 percent of all deaths in China, and a heavy dependence on burning coal for energy has made China the source of nearly a third of the world’s CO2 emissions.",1st prize,Kevin Frayer,2016
14,Storm Front on Bondi Beach,2016 Photo Contest,Nature,"06 November, 2015",F:\Temp\2016\Rohan Kelly,"A massive shelf cloud moves towards Bondi Beach.
The cloud was part of a weather front that brought violent thunderstorms, with local media reporting damaging winds, hailstones the size of golf balls, and heavy rainfall. Shelf clouds are low cloud banks often with smooth or layered surfaces, and black, turbulent bases.",1st prize,Rohan Kelly,2016
15,In the Same Boat,2016 Photo Contest,Contemporary Issues,"26 August, 2015",F:\Temp\2016\Francesco Zizola,"A wooden fishing vessel, carrying more than 500 passengers, sails from Libya in the direction of Italy.",2nd prize,Francesco Zizola,2016
16,"Talibes, Modern-day Slaves",2016 Photo Contest,Contemporary Issues,"18 May, 2015",F:\Temp\2016\Mário Cruz,"Abdoulaye (15) is imprisoned in a room with security bars, in a daara in western Senegal, to prevent him running away.",1st prize,Mário Cruz,2016
17,March Against Police Violence,2016 Photo Contest,Contemporary Issues,"25 November, 2015",F:\Temp\2016\John J. Kim,"Lamon Reccord stares down a police sergeant during a march against police racial violence.
Protests had taken place almost daily after the release of a police car dashcam video showing 17-year-old Laquan McDonald being fatally shot by a Chicago police officer. McDonald, who was armed with a knife, was shot 16 times by the officer, who said he feared for his life. The protest was one of a number that occurred throughout the year, following episodes elsewhere in the country where police were accused of using excessive force against black men, often involving fatal shootings.",3rd prize,John J. Kim,2016
18,The Forgotten Mountains of Sudan,2016 Photo Contest,Contemporary Issues,"27 February, 2015",F:\Temp\2016\Adriane Ohanesian,"Adam Abdel (7) was badly burned when a bomb dropped by a government plane landed next to his family’s home, in rebel-held territory in Darfur. Adam was blown out of the house by the force of the blast, and his clothes caught fire. Two weeks later, his burns were still healing. Treatment was hard to obtain, because the government continued to deny NGOs and relief workers access to rebel-held territory.
Unrest in Darfur ignited in 2003, after the government of President Omar al-Bashir cracked down on an insurgency. Since then, hundreds of thousands of people have been killed and millions displaced.",2nd prize,Adriane Ohanesian,2016
19,Haze in China,2016 Photo Contest,Contemporary Issues,"10 December, 2015",F:\Temp\2016\Zhang Lei,"A cloud of smog hangs over Tianjin, in northeastern China.
Tianjin, the fourth most populous city in China, is an industrial and logistics hub. Its port forms a gateway to the national capital, Beijing. Hazardous smog blanketing China’s northeast triggered red alerts in a number of cities throughout the month, including Beijing and Tianjin. Schools were advised to stop classes, and people were told to stay inside and restrict vehicle use.",1st prize,Zhang Lei,2016
20,An Antarctic Advantage,2016 Photo Contest,Daily Life,"28 November, 2015",F:\Temp\2016\Daniel Berehulak,"Dr. Ernesto Molina, who is supported by the Chilean Antarctic Institute, walks by the Bellingshausen Russian Antarctic base, with its Orthodox Church of the Holy Trinity, in Fildes Bay.",1st prize,Daniel Berehulak,2016
21,Whale Whisperers,2016 Photo Contest,Nature,"28 January, 2015",F:\Temp\2016\Anuar Patjane Floriuk,"A humpback whale and her newborn calf swim near Roca Partida, the smallest island of the Revillagigedo archipelago, off the Pacific coast of Mexico. During the mating season, the island waters are home to a large population of humpback whales, and are a popular diving destination.
The islands are volcanic and are themselves uninhabited, apart from a small naval presence. They were declared a biosphere reserve in 1994, and are currently under consideration as a UNESCO natural heritage site.",2nd prize,Anuar Patjane Floriuk,2016
22,An Earthquake's Aftermath,2016 Photo Contest,General News,"29 April, 2015",F:\Temp\2016\Daniel Berehulak,"A man passes salvaged belongings to his wife, through the window of their destroyed home in Bhaktapur, Nepal.",3rd prize,Daniel Berehulak,2016
23,Tough Times for Orangutans,2016 Photo Contest,Nature,"17 March, 2014",F:\Temp\2016\Tim Laman,"A young male Sumatran orangutan threatens another male, in Batang Toru Forest. Male orangutans are intolerant of other males, and compete for territory and females.",1st prize,Tim Laman,2016
24,The Power of Nature,2016 Photo Contest,Nature,"13 December, 2015",F:\Temp\2016\Sergio Tapiro,"Colima Volcano erupts with rock showers, lightning, and lava flows. The volcano, which is one of the most active in Mexico, showed an increase in activity from July onwards.
Lightning in volcano eruptions is generated when rock fragments, ash and ice particles in the volcanic plume collide, producing static charges—just as ice particles do in clouds.",3rd prize,Sergio Tapiro,2016
25,Avalanche,2016 Photo Contest,Spot News,"25 April, 2015",F:\Temp\2016\Roberto Schmidt,"A roaring wall of rock, snow and debris slams down on the Everest Base Camp.",2nd prize,Roberto Schmidt,2016
26,Aftermath of Airstrikes in Syria,2016 Photo Contest,Spot News,"30 October, 2015",F:\Temp\2016\Sameer Al-Doumy,Smoke billows from a building in Douma.,1st prize,Sameer Al-Doumy,2016
27,Gang-related Violence,2016 Photo Contest,Spot News,"04 April, 2015",F:\Temp\2016\Niclas Hammarström,"A man lies dead after a gang shoot-out in San Pedro Sula. He was the fourth victim on the same street of an ambush by members of the 18th Street gang on their rivals MS13.
Honduras is at the top of the world’s homicide list, with over 7,000 homicides a year in a population of eight million. Most of the violence is gang-related, in a country which is on a transit route for drugs, and where corruption is widespread and gangs wield great power.",3rd prize,Niclas Hammarström,2016
28,March Against Terrorism in Paris,2016 Photo Contest,Spot News,"11 January, 2015",F:\Temp\2016\Corentin Fohlen,"People demonstrate their solidarity with victims of terrorist attacks, and voice support for freedom of speech, at the end of a rally at the Place de la Nation in Paris.
Marches républicaines (Republican marches) were held throughout the country following the shootings by Islamist gunmen at the offices of the satirical magazine Charlie Hebdo, and a succession of other attacks in and around Paris, which resulted in 16 dead (including three of the assailants). The Paris march took place from the Place de la République to the Place de la Nation. French government officials estimated that between 1.2 million and 1.6 million people attended what was the largest public rally the French capital had seen since liberation from the Nazis at the end of World War II.",2nd prize,Corentin Fohlen,2016
29,Hope for a New Life,2016 Photo Contest,Not Specified,"28 August, 2015",F:\Temp\2016\Warren Richardson,"A baby is handed through a hole in a razor wire barrier, to a Syrian refugee who has already managed to cross the border from Serbia into Hungary, near Röszke.
Hungary was hardening its stance towards refugees attempting to enter the country. In July, Hungary began construction on a four-meter-high barrier fence along the entire length of the frontier with Serbia, to close off border crossings through all but official routes. Refugees attempted to find ways through before the fence was completed on 14 September. This group had spent four hours hiding in an apple orchard at night, dodging border police, being gassed with pepper spray, and trying to find a way across.",Spot News,Warren Richardson,2016
30,Ebola Survivors Football Club,2016 Photo Contest,Sports,"21 April, 2015",F:\Temp\2016\Tara Todras-Whitehill,"Erison puts on his football kit, at home in Kenema.",3rd prize,Tara Todras-Whitehill,2016
31,The Gris-gris Wrestlers of Senegal,2016 Photo Contest,Sports,"11 August, 2015",F:\Temp\2016\Christian Bobst,"Kherou Ngor, a young wrestling champion, performs a ritual with cow’s milk, to obtain strength.",2nd prize,Christian Bobst,2016
32,Vetluga's Hockey,2016 Photo Contest,Sports,"19 February, 2015",F:\Temp\2016\Vladimir Pesnya,Team coach Evgeny Solovyov prepares the stadium for a match.,1st prize,Vladimir Pesnya,2016
33,Neptun Synchro,2016 Photo Contest,Sports,"13 December, 2015",F:\Temp\2016\Jonas Lindkvist,"Members of Neptun swimming club’s synchronized swimming section perform in sailboat position, during pre-Christmas Lucia festivities.
Synchronized swimming demands advanced water skills and requires strength, flexibility and breath control, as well as artistry and precise timing. Neptun has nearly 100 members who participate in synchronized swimming, ranging from four to 65 years old.",3rd prize,Jonas Lindkvist,2016
34,Broken Border,2016 Photo Contest,Spot News,"14 June, 2015",F:\Temp\2016\Bulent Kilic,"People cross into Turkey through a broken fence, near the official border crossing at Akçakale. Akçakale and the Syrian town of Tel Abyad are directly adjacent to each other, with the border running through the middle.",3rd prize,Bulent Kilic,2016
35,FIS World Championships,2016 Photo Contest,Sports,"08 February, 2015",F:\Temp\2016\Christian Walgram,"Czech skier Ondrej Bank crashes during the downhill portion of the alpine combined contest, at the FIS Alpine World Ski Championships. Bank stumbled and lost control just before the final jump. He was hospitalized with concussion and facial injuries.",1st prize,Christian Walgram,2016
36,2015 NCAA Tournament,2016 Photo Contest,Sports,"20 March, 2015",F:\Temp\2016\Greg Nelson,"Ron Baker (31) shoots over Nick Zeisloft (2), as Hanner Mosquera-Perea (12) and Rashard Kelly (0) battle for position under the basket, at the National Collegiate Athletic Association (NCAA) Men’s Division I Basketball Tournament game between Wichita State and Indiana, at the CenturyLink Center in Omaha. Wichita won 81-76.
The tournament, held each spring and popularly known as ‘March Madness’ is a major national competition, featuring 68 college teams. Since its creation in 1939, it has become the most popular basketball tournament in the US.",2nd prize,Greg Nelson,2016
37,Chameleon Under Pressure,2016 Photo Contest,Nature,"29 November, 2014",F:\Temp\2016\Christian Ziegler,A male Calumma ambreense in its natural habitat.,3rd prize,Christian Ziegler,2016
38,Waiting to Register,2016 Photo Contest,People,"07 October, 2015",F:\Temp\2016\Matic Zorman,"Refugee children covered in rain capes wait in line to be registered. Most refugees who crossed into Serbia continued their journey north, towards countries of the European Union.",1st prize,Matic Zorman,2016
39,Digging the Future,2016 Photo Contest,People,"20 November, 2015",F:\Temp\2016\Matjaz Krivic,"Arzuma Tinado (28) leads an eight-member crew of miners at Djuga, an artisanal gold mine in north-eastern Burkina Faso. Around 15,000 people work in the area, in pits hacked into the ground, some barely wider than a manhole.
As the price of gold fell, people began to dig ever deeper to find enough to make a daily wage. Arzuma works some 20 meters underground. Mining under these conditions is backbreaking labor during which miners are constantly breathing in dust. The subsequent process of extracting the gold exposes them to mercury and cyanide.",2nd prize,Matjaz Krivic,2016
40,Ivory Wars,2016 Photo Contest,Nature,"06 January, 2015",F:\Temp\2016\Brent Stirton,Zakouma National Park is home to the largest remaining elephant herd in the world.,2nd prize,Brent Stirton,2016
41,Exposure,2016 Photo Contest,People,"12 July, 2015",F:\Temp\2016\Kazuma Obara,"On 26 April 1986, a nuclear disaster at the Chernobyl Nuclear Power Plant, near the town of Pripyat, Ukraine, resulted in large amounts of radioactive material being released into the atmosphere. Radioactive particles—the contaminating effects of which can last for years—were carried downwind through much of the western USSR and Europe. Five months after the disaster, a girl named Mariya was born in Kiev, 100 km south of Chernobyl. She grew up suffering from chronic thyroiditis, one of the results of radiation poisoning. These images represent 30 years of her life. In April 2015, the photographer’s assistant discovered 20 rolls of unused color film in Pripyat, with a 1992 expiry date. The photographer set about shooting images taken in places which related to the Chernobyl accident: the apartment of somebody displaced by the accident, a hospital treating people with radiation illnesses, an apartment where nuclear workers were living at the time of the accident, a school for children whose parents used to live in the restricted zone around Chernobyl, and current pictures of the plant. When it came to processing the negatives, the photographer had to improvise and experiment. The chemicals he needed for developing the old Ukrainian color film were no longer available, but he found that using black-and-white chemicals on over-exposed film gave a result that suited his purposes. He wanted to capture the current situation, but also to help people imagine the invisible problems, such as those experienced by Mariya. Mariya was admitted into an intensive care unit soon after being born. Much of her childhood was spent in different hospitals, without receiving a diagnosis. She feels that so much time lying in hospital without her mother has had a long-term effect on her character. When Mariya was 19, her symptoms grew more acute. Her heart rate accelerated to 120—130 beats a minute, and she developed a severe tremor, which put an end to her studies to be an architect. She could not understand what was happening, and found the whole experience frightening. She says that it bothered her to be branded as ‘disabled’, that she had the feeling the word would bury her. She also felt in some way guilty for her predicament. It took Mariya many years to work through these emotions, but she no longer feels guilty, nor does she blame anyone. She needs a lot of medication, but her heart rate is more under control. After re-establishing contact with her estranged parents, she feels like she has been re-living much of what she missed in her childhood. And she has been embarking on new ventures—on travel, and taking up painting. She says she no longer feels overwhelmed by life.",1st prize,Kazuma Obara,2016
42,La Maya Tradition,2016 Photo Contest,People,"02 May, 2015",F:\Temp\2016\Daniel Ochoa de Olza,"The feast of Las Mayas, in Colmenar Viejo, on the outskirts of Madrid, has its origins in pagan ritual. It is held annually at the beginning of May, to celebrate spring. Five or six groups create altars adorned with plants and flowers on the main town square and adjacent streets, and each selects a young girl between the ages of six and 15 to be a ‘Maya’. She must then sit on the altar—very still, silent and serious—wearing a white blouse and skirt, and a Manila shawl.",2nd prize,Daniel Ochoa de Olza,2016
43,Where the Children Sleep,2016 Photo Contest,People,"04 February, 2015",F:\Temp\2016\Magnus Wennman,"Fara (2) loves soccer. Her father tries to make balls for her by crumpling up anything he can find, but they don’t last long.",3rd prize,Magnus Wennman,2016
44,Lost Family Portraits,2016 Photo Contest,People,"15 December, 2015",F:\Temp\2016\Dario Mitidieri,"A Syrian family in a refugee camp in the Beqaa Valley stands beside a chair representing a missing family member.
According to UNHCR, by the end of the year, more than 370,000 Syrian refugees were living in camps in the Beqaa Valley, close to the Syrian border.",3rd prize,Dario Mitidieri,2016
