,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
10,Not Specified,1990 Photo Contest,Humor,"01 January, 1989",F:\Temp\1990\Peter Blok,For a young monk a parental visit is a cheerful occasion. At this Trappist monastery life isn't all austerity.,3rd prize,Peter Blok,1990
11,Not Specified,1990 Photo Contest,General News,"06 March, 1989",F:\Temp\1990\David Turnley,"The mother of a student protester begs PLA soldiers not to use violent force on the pro-democracy demonstration in Tiananmen Square, Beijing.",3rd prize,David Turnley,1990
12,Not Specified,1990 Photo Contest,Daily Life,"01 January, 1989",F:\Temp\1990\Gerd Ludwig,Teenage fathers attend a parenting workshop.,3rd prize,Gerd Ludwig,1990
13,Not Specified,1990 Photo Contest,General News,"01 January, 1989",F:\Temp\1990\Eric Bouvet,"Chaos reigns the streets at the funeral procession for the Ayatollah Khomeini, who died at the age of 89. Among the millions of mourners giving free reign to their grief, several people were crushed to death; many more fainted and suffered injuries.",1st prize,Eric Bouvet,1990
14,Not Specified,1990 Photo Contest,Daily Life,"01 January, 1989",F:\Temp\1990\Anatoly Iolis,The daily routine in a prison camp for female offenders.,3rd prize,Anatoly Iolis,1990
15,Not Specified,1990 Photo Contest,Daily Life,"01 January, 1989",F:\Temp\1990\François Paolini,"Tamara, who has been severely beaten up outside her home in a Moscow suburb, reports the incident to the police.",2nd prize,François Paolini,1990
16,Not Specified,1990 Photo Contest,Daily Life,"01 January, 1989",F:\Temp\1990\Miguel Fairbanks,"Train surfing in Rio de Janeiro: 'McDonald', or Joabe Pereira da Silva (16), shares a small room with his mother and brother in the dangerous Baiada Fluminense slum, where on average, five people are murdered a day. They pay $10 US a month in rent. Here youth practice train surfing, which cost 144 youths their lives in one year. The 'surfistas' form a tight-knit group, worshipping such movie heroes as Sylvester Stallone and Charles Bronson.",1st prize,Miguel Fairbanks,1990
17,Not Specified,1990 Photo Contest,Daily Life,"01 January, 1989",F:\Temp\1990\James Kamp,"Jennifer Royal (5) gives evidence in court. In a drugs-related shooting in Liberty City, she had been a witness to the murder of her best friend, Peaches.",2nd prize,James Kamp,1990
18,Not Specified,1990 Photo Contest,Daily Life,"01 January, 1989",F:\Temp\1990\Ivan Kurtov,"Anatoly Golimbievsky, a heavily decorated veteran who lost both legs in the Second World War, acknowledges the salute of four young sailors.

Ivan Kurtov told Russ Press Photo in 2011 that the winning photo was part of a photo story about Golimbievsky. Kurtov had met the veteran on Victory Day, 9 May 1989, when his press agency ITAR-TASS had sent him to a veterans meeting in Leningrad. Kurtov had staged the winning picture in honor of Golimbievsky: ""I called the Nakhimov school for naval cadets and asked them to send over some sailors for a shoot. Well, they did not send me 30 men as I requested, but only three and one officer. I was planning to shoot against the cruiser 'The Aurora,' which was docked opposite the Nakhimov school. But the big ship was too much of a distraction, and I took their photo with the city in the background."" Although ITAR-TASS approved of the image, very few newspapers ran it as their editors did not want to publish 'pathology' as they put it. Russian newspapers only started to print the picture when Kurtov won a 1st prize at World Press Photo.",1st prize,Ivan Kurtov,1990
19,Not Specified,1990 Photo Contest,Children's Award,"01 January, 1989",F:\Temp\1990\Rosemary Kaul,"This was the first oil-coated bird found on the rocks of Prince William Sound in Alaska, after the ecological disaster caused by the oil tanker Exxon Valdez in March 1989. About 1,600km of coastline was fouled by the oil spill.

Rosemary Kaul: 'I happened to be one of the first photographers at the scene of the oil spill disaster because I was working on a story about logging operations in Wrangler, Alaska. I hopped on a small plane that took me to the spill area. With two other photographers, I walked along the shore searching for affected wildlife. After we had found the bird, a helicopter pilot agreed to take it back to the wildlife rescue and cleanup operation. Later, thousands of other birds were also taken there.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Rosemary Kaul,1990
20,Not Specified,1990 Photo Contest,Budapest Award,"11 November, 1989",F:\Temp\1990\Anthony Suau,"Frustration that had been building up over nearly three decades is finally unleashed on the symbol of division that the Berlin Wall has become.
In January 1989, East German leader Erich Honecker said he expected the Berlin Wall to endure for another century. By November it had become an anachronism—and so had Honecker. Hundreds of thousands of East Germans fled their country by various routes until the government decided on 9 November to allow free travel to the West. Two days later the frustration that had been building up over nearly three decades was finally unleashed on the symbol of division that the wall had become.",Individual awards,Anthony Suau,1990
21,Not Specified,1990 Photo Contest,Arts and Entertainment,"01 January, 1989",F:\Temp\1990\Emile Luider,"A group of children watch a three-dimensional film about marine life, which is so realistic that they are trying to catch the fish.
The La Villette Museum of Science and Industry, created on the site of a slaughterhouse, is now especially popular with the younger generation.",2nd prize,Emile Luider,1990
22,Not Specified,1990 Photo Contest,Arts and Entertainment,"01 January, 1989",F:\Temp\1990\Emile Luider,"Scenes from La Défense': Images from Paris' new business district as the Grande Arche de la Défense is constructed. The same year that Eiffel Tower celebrated its centenary, Paris unveiled this new symbol of modern technology. Designed by Danish architect Otto von Spreckelsen, its completion coincided with the bicentennial of the French revolution in July.",1st prize,Emile Luider,1990
23,Not Specified,1990 Photo Contest,Nature,"01 January, 1989",F:\Temp\1990\Ron Sanford,A brown bears teaches his cubs how to fish for salmon.,3rd prize,Ron Sanford,1990
24,Not Specified,1990 Photo Contest,General News,"01 July, 1989",F:\Temp\1990\Edward Ettinger,"The first nationwide strike in the Soviet Union. Although miners are relatively well paid, the strike spread rapidly across the country. When half a million miners, representing 40 per cent of Soviet coal production, had downed tools, most of their demands were met.",2nd prize,Edward Ettinger,1990
25,Not Specified,1990 Photo Contest,News Feature,"01 January, 1989",F:\Temp\1990\Eric Bouvet,"Chaos reigns the streets at the funeral procession for the Ayatollah Khomeini, who died at the age of 89. Among the millions of mourners giving free reign to their grief, several people were crushed to death; many more fainted and suffered injuries.",1st prize,Eric Bouvet,1990
26,Not Specified,1990 Photo Contest,News Feature,"01 July, 1989",F:\Temp\1990\Edward Ettinger,"The first nationwide strike in the Soviet Union. Although miners are relatively well paid, the strike spread rapidly across the country. When half a million miners, representing 40 per cent of Soviet coal production, had downed tools, most of their demands were met.",2nd prize,Edward Ettinger,1990
27,Not Specified,1990 Photo Contest,News Feature,"06 March, 1989",F:\Temp\1990\David Turnley,"The mother of a student protester begs PLA soldiers not to use violent force on the pro-democracy demonstration in Tiananmen Square, Beijing.",3rd prize,David Turnley,1990
28,Not Specified,1990 Photo Contest,Spot News,"05 June, 1989",F:\Temp\1990\Stuart Franklin,"A column of T59 People's Liberation Army tanks makes its way from Tiananmen Square over Chang'an Avenue, Beijing, during demonstrations for democratic reform.",3rd prize,Stuart Franklin,1990
29,Not Specified,1990 Photo Contest,Spot News,"01 January, 1989",F:\Temp\1990\Christopher Morris,"US invasion of Panama during Operation Just Cause. By December, General Noriega's days as president were numbered as the US responded to his declaration of war. Noriega was eventually tracked down where he had sought asylum in a Vatican embassy.",2nd prize,Christopher Morris,1990
30,Not Specified,1990 Photo Contest,Spot News,"11 November, 1989",F:\Temp\1990\Anthony Suau,"At the wall near Brandenburg Gate, West Berliners wave flags at East German border guards.
In January 1989, East German leader Erich Honecker said he expected the Berlin Wall to endure for another century. By November it had become an anachronism—and so had Honecker. Hundreds of thousands of East Germans fled their country by various routes until the government decided on 9 November to allow free travel to the West. Two days later the frustration that had been building up over nearly three decades was finally unleashed on the symbol of division that the wall had become.",1st prize,Anthony Suau,1990
31,Not Specified,1990 Photo Contest,Spot News,"01 January, 1989",F:\Temp\1990\Gilles Saussier,"Soldiers under fire in Timisoara, a name which became a battle-cry of the Romanian revolution. For a long time it looked as if the tide of change sweeping over Eastern Europe would pass Romania by, but the arrest of a clergyman in Timisoara sparked the first anti-communist riots.",3rd prize,Gilles Saussier,1990
32,Not Specified,1990 Photo Contest,Spot News,"22 May, 1989",F:\Temp\1990\Ron Haviv,"Opposition candidate Guillermo Ford is beaten by a pro government Dignity Battalion member during election violence. ""Sabotage by uninvited foreigners"" was the official reason General Noriega gave for declaring the presidential elections of 7 May invalid. The general held on to power until the end of the year.

The photo was published on the front pages of newspapers worldwide, and on the covers of the American magazines Time, Newsweek and U.S. News. President George Bush specifically mentioned the photograph in his address to the nation on 20 December 1989, about the decision to invade Panama the night before: ‘The brave Panamanians elected by the people of Panama in the elections last May, President Guillermo Endara and Vice Presidents Calderon and Ford have assumed the rightful leadership of their country. You remember those horrible pictures of newly-elected Vice President Ford covered head to toe with blood, beaten mercilessly by so-called dignity battalions. Well, the United States today recognizes the democratically elected Government of President Endara. I will send our Ambassador back to Panama immediately.’",2nd prize,Ron Haviv,1990
33,Not Specified,1990 Photo Contest,Spot News,"05 June, 1989",F:\Temp\1990\Charlie Cole,"A demonstrator confronts a line of People's Liberation Army tanks on Chang'an Avenue, Beijing, during protests for democratic reform on Tiananmen Square.",1st prize,Charlie Cole,1990
34,Not Specified,1990 Photo Contest,Sports,"01 January, 1989",F:\Temp\1990\Simon Bruty,"Captain Atsushi Ogagi pays the price of possession during a rugby match between the universities of Cambridge, UK, and Dashisha, Japan.
At the Grange Road ground the English team beat their visitors 23-19.",2nd prize,Simon Bruty,1990
35,Not Specified,1990 Photo Contest,Sports,"01 May, 1989",F:\Temp\1990\Gérard Vandystadt,A jury follows the performance of gymnast Wang Xiuyun (China) at the 15th International Gymnastics Tournament.,1st prize,Gérard Vandystadt,1990
36,Not Specified,1990 Photo Contest,Science & Technology,"01 January, 1989",F:\Temp\1990\Patrick Sutherland,"Aerial crop spraying. The influence of modern farming methods on the environment prompted this reportage, shot in Yorkshire and Norfolk.",3rd prize,Patrick Sutherland,1990
37,Not Specified,1990 Photo Contest,Science & Technology,"01 January, 1989",F:\Temp\1990\Raphaël Gaillarde,"A combination of a hot air dirigible and an inflatable raft enables scientists to study various life forms in the roof of the rain forest at close range. After the raft is lowered into position over the Amazon, researchers follow. Several international teams took part in the research, which encompassed insects, birds, tree frogs and vegetation.",2nd prize,Raphaël Gaillarde,1990
38,Not Specified,1990 Photo Contest,Science & Technology,"01 January, 1989",F:\Temp\1990\Philippe Bourseiller & Arnaud de Wildenberg,"The loneliness of the intrepid explorer, halfway up a wall of ice. This expedition explored the Inlandsis, the ice sheet covering 80 percent of Greenland.",1st prize,Philippe Bourseiller & Arnaud de Wildenberg,1990
39,Not Specified,1990 Photo Contest,Sports,"01 January, 1989",F:\Temp\1990\Tim Clayton,Olympic swimmer James Parrack heads for the surface during training for the Commonwealth Games. He took the silver medal in the 100m breast-stroke.,3rd prize,Tim Clayton,1990
40,Not Specified,1990 Photo Contest,People in the News,"24 November, 1989",F:\Temp\1990\Tomas Muscionico,"Upon hearing an announcement of the fall of the Central Committee of Czechoslovak Communist Party, the two main champions of change, Alexander Dubcek and Vaclav Havel, embrace at the Laterna Magica Theatre. In November it was Czechoslovakia's turn to usher in a new era. The way to the presidency lay open for human rights leader and playwrite, Havel, who was installed as President of Czechoslovakia on December 29.",1st prize,Tomas Muscionico,1990
41,Not Specified,1990 Photo Contest,People in the News,"01 December, 1989",F:\Temp\1990\Lev Sherstennikov,"Yelena Bonner at the funeral of her husband Andrei Sakharov. A brilliant physicist, Sakharov abandoned science to serve the cause of human rights. 'The conscience of his country' was one of the titles given to this Nobel laureate, whose sincerity was valued by friend and foe. In 1980 he was exiled to Gorky, but his return to Moscow in 1986 was triumphant. As a member of the new congress he continued to antagonize conservatives until his death, of a heart attack, at the age of 68. Hundreds of admirers accompanied him to his last resting place.",2nd prize,Lev Sherstennikov,1990
42,Not Specified,1990 Photo Contest,News Feature,"01 January, 1989",F:\Temp\1990\Natalie Fobes,"In March, the worst oil disaster in the history of the US made headlines around world when the Exxon Valdez ran aground. An area the size of New Jersey in Prince William Sound was covered with a thick blanket of oil and 1,609km of the state's rocky coast became badly contaminated.",2nd prize,Natalie Fobes,1990
43,Not Specified,1990 Photo Contest,News Feature,"01 January, 1989",F:\Temp\1990\Eric Bouvet,"Chaos reigns the streets at the funeral procession for the Ayatollah Khomeini, who died at the age of 89. Among the millions of mourners giving free reign to their grief, several people were crushed to death; many more fainted and suffered injuries.",3rd prize,Eric Bouvet,1990
44,Not Specified,1990 Photo Contest,Oskar Barnack Award,"01 January, 1989",F:\Temp\1990\Raphaël Gaillarde,"Taking a break from work.
A combination of a hot air dirigible and an inflatable raft enables scientists to study various life forms in the roof of the rain forest at close range. After the raft is lowered into position over the Amazon, researchers follow. Several international teams took part in the research, which encompassed insects, birds, tree frogs and vegetation.",Individual awards,Raphaël Gaillarde,1990
45,Not Specified,1990 Photo Contest,Others,"01 January, 1989",F:\Temp\1990\Rosemary Kaul,"This was the first oil-coated bird found on the rocks of Prince William Sound in Alaska, after the ecological disaster caused by the oil tanker Exxon Valdez in March 1989. About 1,600km of coastline was fouled by the oil spill.

Rosemary Kaul: 'I happened to be one of the first photographers at the scene of the oil spill disaster because I was working on a story about logging operations in Wrangler, Alaska. I hopped on a small plane that took me to the spill area. With two other photographers, I walked along the shore searching for affected wildlife. After we had found the bird, a helicopter pilot agreed to take it back to the wildlife rescue and cleanup operation. Later, thousands of other birds were also taken there.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Rosemary Kaul,1990
46,Not Specified,1990 Photo Contest,News Feature,"01 January, 1989",F:\Temp\1990\Andrei Soloviev,"One hundred thousand demonstrators gather at the foot of Lenin's statue. As nationalists all over the Soviet Union clamoured for autonomy, ethnic strife hit many of the outlying republics where some 140 million non-Russians live.",1st prize,Andrei Soloviev,1990
47,Not Specified,1990 Photo Contest,Others,"01 January, 1989",F:\Temp\1990\Raphaël Gaillarde,"Taking a break from work.
A combination of a hot air dirigible and an inflatable raft enables scientists to study various life forms in the roof of the rain forest at close range. After the raft is lowered into position over the Amazon, researchers follow. Several international teams took part in the research, which encompassed insects, birds, tree frogs and vegetation.",Individual awards,Raphaël Gaillarde,1990
48,Not Specified,1990 Photo Contest,People in the News,"01 January, 1989",F:\Temp\1990\Vladimir Fedorenko,"Dubbed 'man of the decade' by Time magazine, Soviet leader Mikhail Gorbachev is surrounded by some of the 2,250 members of the new Congress of People's Deputies. Although the Communist Party continued to dominate Soviet politics, important changes were afoot, such as Gorbachev's call for elections of this new Congress.",1st prize,Vladimir Fedorenko,1990
49,Not Specified,1990 Photo Contest,People in the News,"01 July, 1989",F:\Temp\1990\Georges Mérillon,"At the Warsaw Pact meeting of 7 and 8 July 1989 in Bucharest, Soviet leader Mikhail Gorbachev toasts to his host, president Nicolae Ceausescu. It was to be the last meeting between the two.

At the summit in Bucharest, the Soviet Union officially gave up The Brezhnev Doctrine, which had limited the sovereignty and independence of the member states of the Warsaw Pact since 1968, when a Soviet invasion made an end to the Prague Spring. Instead, the Soviet Union announced a freedom of choice for each member to follow its own political line, strategy and tactics without external intervention.

Six months later, the Romanian revolution erupted and the Communist government was overthrown. Nicolae Ceausescu and his wife Elena were executed on Christmas Day 1989.",2nd prize,Georges Mérillon,1990
50,Not Specified,1990 Photo Contest,People in the News,"01 November, 1989",F:\Temp\1990\David Turnley,"In a symbolic gesture, former Czechoslovak leader Alexander Dubcek embraces the crowd on Wenceslas Square in Prague, that has gathered after his return to Prague during the Velvet Revolution. Dubcek returned to Prague on 24 November 1989 after 20 years in exile for his role as the leader of Czechoslovakia's 1968 pro-democracy uprising that was crushed by the Soviet Army. The man who tried to introduce 'socialism with a human face' had to wait more than 20 years to see his dream realized.",3rd prize,David Turnley,1990
51,Not Specified,1990 Photo Contest,Others,"11 November, 1989",F:\Temp\1990\Anthony Suau,"Frustration that had been building up over nearly three decades is finally unleashed on the symbol of division that the Berlin Wall has become.
In January 1989, East German leader Erich Honecker said he expected the Berlin Wall to endure for another century. By November it had become an anachronism—and so had Honecker. Hundreds of thousands of East Germans fled their country by various routes until the government decided on 9 November to allow free travel to the West. Two days later the frustration that had been building up over nearly three decades was finally unleashed on the symbol of division that the wall had become.",Individual awards,Anthony Suau,1990
