,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
47,Not Specified,2005 Photo Contest,Sports Action,"14 June, 2004",F:\Temp\2005\Jonathan Ferrey,"Triatheletes emerge from the water during the US Olympic Triathlon Team Trials. The race was the final qualifier for the 2004 Summer Games in Athens, and comprised a 1.5km swim, a 40km bike course and a 10km run.",3rd prize,Jonathan Ferrey,2005
48,Not Specified,2005 Photo Contest,Sports Feature,"29 March, 2004",F:\Temp\2005\Daniel Silva Yoshisato,"Andrea Puma Estrada, captain of the football team poses at the entrance to the village. Churubamba is a farming community 3,850m above sea level in the Andahuaylillas district, in the Cusco region of Peru. Around 60 families farm and graze sheep and llamas. The women of Churubamba combine housework and farming activities with afternoons playing football in the village square. They are the Andahuaylillas district champions.",1st prize,Daniel Silva Yoshisato,2005
49,Not Specified,2005 Photo Contest,Sports Action,"01 September, 2004",F:\Temp\2005\Bob Martin,"Avi Torres (Spain) sets off at the start of the 200m freestyle heats at the Paralympic Games. Torres, whose limbs have been amputated, went on to come sixth in the 200m finals, but picked up a silver medal in the 150m individual medley and a bronze in the 450m relay medley. Swimming has been one of the main sports in the Paralympics since the first games were held in 1960. Standard international rules are followed with just a few exceptions, such as optional platform or in-water starts, but no prostheses or assistive devices are permitted.",1st prize,Bob Martin,2005
50,Not Specified,2005 Photo Contest,People in the News,"29 April, 2004",F:\Temp\2005\Carol Guzy,"Melissa Buckles holds her conjoined twins, Jade and Erin Buckles.",3rd prize,Carol Guzy,2005
51,Not Specified,2005 Photo Contest,Sports Action,"26 August, 2004",F:\Temp\2005\Lars Moeller,Rhythmic gymnast Elisabeth Paisieva (Bulgaria) performs her routine for the Individual All-Around qualification rotation at the Olympic Games. She was placed 12th in the rotation.,2nd prize,Lars Moeller,2005
52,Not Specified,2005 Photo Contest,Portraits,"27 January, 2004",F:\Temp\2005\Inez van Lamsweerde & Vinoodh Matadin,"Actress Charlize Theron was born into a small South African farming community. After working first as a model and then as a ballet dancer, she left her native country for Los Angeles in 1994 at the age of 19. She was spotted by an agent on Hollywood Boulevard, and landed her first film role - a non-speaking part - within a few months. Larger roles quickly followed. In 2004 she was awarded an Oscar for Best Actress for her portrayal of the serial killer Aileen Wuornos in the film 'Monster'.",2nd prize,Inez van Lamsweerde & Vinoodh Matadin,2005
53,Not Specified,2005 Photo Contest,Portraits,"01 April, 2004",F:\Temp\2005\Brent Stirton,"A young AIDS orphan stands in a field near Richards Bay, on the South African east coast.
Both of her parents are dead, and she is being cared for by members of her community. At least 15 million children worldwide have lost one or both parents to AIDS, most of them in sub-Saharan Africa. South Africa has the largest number of individuals living with the HIV virus in a single country. In 2003, the government approved a national strategy to provide anti-retroviral treatment to 1.4 million South Africans within five years.",3rd prize,Brent Stirton,2005
54,Not Specified,2005 Photo Contest,Portraits,"01 September, 2004",F:\Temp\2005\Adam Nadel,"Isma and Medina, both internally displaced by conflict in Darfur, make their way to school near the border between Chad and Sudan.",1st prize,Adam Nadel,2005
55,Not Specified,2005 Photo Contest,Portraits,"09 April, 2004",F:\Temp\2005\Nina Berman,"American military personnel, injured by insurgent activity in Iraq, re-adjust to life back home: Sergeant Joseph Mosner (35), of 1st Brigade, 1st Infantry Division was wounded when a roadside bomb exploded in Baghdad on 16 December 2003. Among other injuries, the blast ripped apart the left side of his face and took off his scalp down to the skull.",2nd prize,Nina Berman,2005
56,Not Specified,2005 Photo Contest,Portraits,"01 May, 2004",F:\Temp\2005\Isabel Muñoz,"The Suri are a semi-nomadic people who live in a mountainous region of Ethiopia, near the Sudan border. The men generally go naked, and both sexes shave their heads -sometimes leaving patterned strips of hair- and decorate their bodies. The Suri cover their skin with chalk and make designs with their fingernails, or paint on their bodies using sticks and colored vegetable pigments. The body art is a means of aesthetic expression, but is also important in attracting the opposite sex and intimidating opponents.",3rd prize,Isabel Muñoz,2005
57,Not Specified,2005 Photo Contest,Portraits,"01 May, 2004",F:\Temp\2005\Francesco Zizola,"Lilian (23), was kidnapped from her village in Uganda by rebel fighters of the Lord's Resistance Army (LRA) when she was 12 years old. After a week-long march across the border into Sudan, Lilian was given as a bush-wife to a rebel commander, who raped her that night. She bore her first child two years later, a son she named Oryema. Lilian stayed with the rebels for 11 years, and participated in fighting against the Sudan Liberation Army, which allegedly has the backing of the Ugandan government. Lilian eventually escaped with her son during an attack by the Ugandan army, and fled back across the border to a shelter for former girl soldiers. The Ugandan government has been unable to end insurgency by the LRA in the region, and rebels have killed or kidnapped many thousands of people.",1st prize,Francesco Zizola,2005
58,Not Specified,2005 Photo Contest,Sports,"01 September, 2004",F:\Temp\2005\Bob Martin,"Avi Torres (Spain) sets off at the start of the 200m freestyle heats at the Paralympic Games. Torres, whose limbs have been amputated, went on to come sixth in the 200m finals, but picked up a silver medal in the 150m individual medley and a bronze in the 450m relay medley. Swimming has been one of the main sports in the Paralympics since the first games were held in 1960. Standard international rules are followed with just a few exceptions, such as optional platform or in-water starts, but no prostheses or assistive devices are permitted.",1st prize,Bob Martin,2005
59,Not Specified,2005 Photo Contest,Sports,"01 April, 2004",F:\Temp\2005\José Jiménez Tirado,"Iraqi footballers play a game on an improvised field. The sport is extremely popular in Iraq, and the national team reached the semifinals during the Olympic Games in Athens.",2nd prize,José Jiménez Tirado,2005
60,Not Specified,2005 Photo Contest,Sports,"29 March, 2004",F:\Temp\2005\Daniel Silva Yoshisato,"Andrea Puma Estrada, captain of the football team poses at the entrance to the village. Churubamba is a farming community 3,850m above sea level in the Andahuaylillas district, in the Cusco region of Peru. Around 60 families farm and graze sheep and llamas. The women of Churubamba combine housework and farming activities with afternoons playing football in the village square. They are the Andahuaylillas district champions.",1st prize,Daniel Silva Yoshisato,2005
61,Not Specified,2005 Photo Contest,Sports,"01 August, 2004",F:\Temp\2005\David Burnett,"The Athens Summer Olympic Games: Australian and New Zealand women's field hockey teams compete in a match to determine fifth and sixth places overall, which Australia won 3-0.",1st prize,David Burnett,2005
62,Not Specified,2005 Photo Contest,Sports,"17 August, 2004","F:\Temp\2005\Donald Miralle, Jr.",The Olympic Games: Swimmer Milorad Cavic enters the water in the 100m Freestyle.,2nd prize,"Donald Miralle, Jr.",2005
63,Not Specified,2005 Photo Contest,Sports,"15 August, 2004",F:\Temp\2005\Adam Pretty,"Ian Thorpe (Australia) starts from lane four, and Pieter van den Hoogenband (The Netherlands) from lane five, during the heats of the men's 200 meter freestyle at the 2004 Summer Olympic Games in Athens, Greece. Both were tipped to win the event. Thorpe beat the Dutch swimmer by 0.10 seconds in the heat, and went on to beat him again in the final, breaking an Olympic record in the process.",1st prize,Adam Pretty,2005
