,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
10,Not Specified,2008 Photo Contest,Nature,"01 January, 2005",F:\Temp\2008\Paul Nicklen,"A polar bear travels submerged under water - a tactic often employed to surprise prey. As part of a fragile Arctic ecosystem, the bears are threatened by the recent dramatic reduction in ice cover. Sea ice - frozen seawater that moves with the ocean currents - provides an important habitat and resting place for many animals. The Artic ice cover reached a record low in 2007. Many attribute this situation to global warming.",3rd prize,Paul Nicklen,2008
11,Not Specified,2008 Photo Contest,People in the News,"20 August, 2007",F:\Temp\2008\Yonathan Weitzman,"The dress of an African girl hangs on a barbed-wire fence after she has crossed the Israeli-Egyptian border with her family. A growing number of migrants, many from the conflict-torn Darfur area of Sudan, passed illegally into Israel in 2007. Many had already lived for some years in Egypt. Israel argued that such people were not refugees but economic migrants, and reserved the right to refuse entry to asylum-seekers from what it regarded as enemy countries, such as Sudan. In July, the Egyptian president had promised to step up action against border infiltrators and the Egyptian military adopted a more aggressive stance towards them.",1st prize,Yonathan Weitzman,2008
12,Not Specified,2008 Photo Contest,General News,"01 October, 2007",F:\Temp\2008\Balazs Gardi,"A man holds a wounded boy in front of a house. The boy received shrapnel wounds from a rocket during a US air strike on a suspected insurgent position in the village.
Korengalis have a reputation for being tough and clannish, and have fought off all outside attempts to control them—including that of the Taliban in the 1990s. After the strike, which villagers said killed and wounded a number of civilians, elders declared jihad on American forces in the valley.",1st prize,Balazs Gardi,2008
13,Not Specified,2008 Photo Contest,Nature,"01 January, 2007",F:\Temp\2008\Jeff Hutchens,"A polar bear lies sedated on the ice near Kaktovik. It was shot with a tranquillizer dart by a United States Geological Survey scientist, researching the health of polar bear populations worldwide. As fears of global warming mount and the bears' habitat appears increasingly threatened, scientists are debating preemptively including them on the endangered species list.",2nd prize,Jeff Hutchens,2008
14,Not Specified,2008 Photo Contest,Daily Life,"01 January, 2007",F:\Temp\2008\Christopher Anderson,"A motorist refuels beside the West Bank barrier near Rachel's Tomb, one of Judaism's most holy sites, just outside Bethlehem. Around 180,000 Palestinians, some 24,000 of them Christians, live in and around Bethlehem. Also present are a number of Jewish settlements, with a population approaching 80,000.",3rd prize,Christopher Anderson,2008
15,Not Specified,2008 Photo Contest,Contemporary Issues,"01 January, 2007",F:\Temp\2008\Jean Revillard,"Five years after the closure of the Sangatte refugee center near Calais, some 500 migrants sleep rough in makeshift shelters on the city outskirts. Many have fled conflict in Iraq, Afghanistan and Darfur, and are hoping to stow away in trains or vehicles heading through the Channel tunnel to seek asylum in the UK. In April, the mayor announced plans to build some basic facilities for migrants on an abandoned football pitch.",1st prize,Jean Revillard,2008
16,Not Specified,2008 Photo Contest,Daily Life,"01 January, 2007",F:\Temp\2008\Pieter Ten Hoopen,"People in Vladimirskoe live beside a lake that is an object of ancient folklore and pilgrimage. The story goes that when the city of Kitezh came under attack by Mongols in the 13th century, the townsfolk put up no defense, but simply prayed for God's protection. As the Mongol armies came in for the assault, fountains sprang from the earth, and the city of Kitezh sank beneath the waters of what is now Lake Svetloyar. Legend has it that the city can be seen rising from the lake in midsummer, and that bells and singing can be heard from beneath the surface. The water itself is considered sacred and Russian Orthodox pilgrims come to celebrate the piety of the townsfolk of Kitezh. But few visitors pay attention to the residents of present-day Vladimirskoe where the unemployment rate is high and alcohol abuse is rife.",1st prize,Pieter Ten Hoopen,2008
17,Not Specified,2008 Photo Contest,People in the News,"21 October, 2007",F:\Temp\2008\Daniel Berehulak,"Former Pakistani prime minister Benazir Bhutto adjusts her headscarf during a press conference at her house. Bhutto had returned to Pakistan four days earlier after eight years of self-imposed exile, in order to lead her Pakistan People's Party in upcoming elections. A suicide bomb attack during her homecoming parade resulted in 139 fatalities. Bhutto held prayers for those killed in the bombing, blaming Islamic militants for their deaths. In a second attack, after a party rally on 27 December, Bhutto was assassinated.",3rd prize,Daniel Berehulak,2008
18,Not Specified,2008 Photo Contest,Arts and Entertainment,"01 January, 2007",F:\Temp\2008\Stefano De Luigi,"Actress Martina Gusmán on the set of the film 'Leonera'. Gusmán is also a prominent Argentine film producer. The film was directed by Pablo Trapero, a leading exponent of 'nuevo cine argentino', which arose in the 1990s. The movement is known for films portraying ordinary people in everyday situations, in a realistic quasi-documentary style, usually with an element of social criticism.",2nd prize,Stefano De Luigi,2008
19,Not Specified,2008 Photo Contest,Arts and Entertainment,"01 January, 2007",F:\Temp\2008\Qi Xiaolong,"A storyteller entertains his audience in a teahouse. The ancient art of storytelling was labeled as reactionary after the 1949 communist revolution and suppressed. In recent years it has seen a revival, with new teahouses - a traditional venue for listening to the myths and old tales - opening across the country. Storytellers perform in stylized, high-pitched voices, illustrating their narratives with gesture, often accompanied by musical instruments.",3rd prize,Qi Xiaolong,2008
20,Not Specified,2008 Photo Contest,Arts and Entertainment,"01 January, 2007",F:\Temp\2008\Rafal Milach,"Retired circus artiste Jozef Maksymiuk (59) wears a ghost costume. During the communist era, circus was one of the most popular forms of entertainment in Poland. Polish performers worked with the most prestigious outfits in the world. They all came from a circus school in Julinek. Since the 1990s, Julinek has been slowly dying. Now, the circus center that once employed up to 1,500 artists and technicians has closed due to financial problems.",1st prize,Rafal Milach,2008
21,Not Specified,2008 Photo Contest,Arts and Entertainment,"01 January, 2006",F:\Temp\2008\Massimo Siragusa,"Hot-air balloons float over the main entrance to the Mirabilandia. Covering some 750,000 square meters, it is one of the largest leisure parks in the country. Leisure time in Italy is taking on a more commercial tone than the traditional simple family excursion to the country or seaside.",2nd prize,Massimo Siragusa,2008
22,Not Specified,2008 Photo Contest,Arts and Entertainment,"01 January, 2006",F:\Temp\2008\Cristina Garcia Rodero,"A María Lionza priest liberates evil spirits so they can be buried in the earth. The folk religion of María Lionza has one of the largest followings of any sect in Venezuela. The cult is a blend of African, indigenous and Roman Catholic beliefs, and is popular across all strata of society. María Lionza is revered as a goddess of nature, love, peace and harmony, and followers believe she still lives on Montana de Sorte together with many important spirits. Devotees travel to the mountain to pay homage to her and commune with the spirit world.",3rd prize,Cristina Garcia Rodero,2008
23,Not Specified,2008 Photo Contest,Daily Life,"01 January, 2007",F:\Temp\2008\Carolyn Drake,"A man waits for a bus on a cold winter's evening. Torez was once a flourishing coalmining town. Under communism, miners' salaries were among the highest in the Soviet Union and miners were seen as national heroes. But since Ukrainian independence the coal industry has attracted little government investment. The mines here are deep and extraction unprofitable. With many mines in disrepair, safety has become an issue. Scores of them have been closed, leaving many miners jobless.",2nd prize,Carolyn Drake,2008
24,Not Specified,2008 Photo Contest,Contemporary Issues,"01 January, 2007",F:\Temp\2008\Brent Stirton,"Conservation rangers evacuate the bodies of four mountain gorillas found shot in the forest.
The highly endangered gorillas live in an area beset with conflict. Rebel leaders in the region maintain that the Congolese government is collaborating with the Hutu-led FDLR (Democratic Liberation Forces of Rwanda), which was accused of involvement in the 1994 genocide against Tutsis in Rwanda. Rebel militia have entered the national park in pursuit of FDLR fighters who they say are hiding there.
It is not always clear who is attacking the gorillas, but a number have been killed in ways that parallel human executions during the Rwandan genocide. Some are eaten as bush-meat. The gorillas' habitat is also being destroyed as both militia and illegal charcoal-makers are cutting down trees. There are an estimated 700 mountain gorillas remaining worldwide. More than half of these live in Virunga, where at least nine were killed during 2007. Rangers trying to protect gorillas have also come under attack.",1st prize,Brent Stirton,2008
25,Not Specified,2008 Photo Contest,Contemporary Issues,"01 January, 2007",F:\Temp\2008\William Daniels,"A man shelters with his feverish child beneath a mosquito net. The net was not impregnated with any insecticide, making it less effective in malaria prevention. A subsequent medical test showed the child to be infected with the disease. Malaria is the leading cause of mortality in Uganda. Children under five and pregnant women are the worst affected.",3rd prize,William Daniels,2008
26,Not Specified,2008 Photo Contest,Contemporary Issues,"01 January, 2005",F:\Temp\2008\Lorena Ros,"Sara (21) was six when she complained that someone close to the family was interfering with her, but it wasn't until she was ten that she was heard. The last available study, conducted in 1994, indicated that 23 percent of girls and 15 percent of boys under the age of 17 in Spain had been sexually abused. Most abused children will never speak of their experience. As an adult survivor, Sara believes that disclosing her personal story will contribute to the prevention of future child sex abuse.",2nd prize,Lorena Ros,2008
27,Not Specified,2008 Photo Contest,Contemporary Issues,"01 January, 2004",F:\Temp\2008\Olivier Culmann,"A Mexican series plays on the Raouani-Elbandki family television set, Marrakesh, Morocco. It is estimated that over 1.5 billion television sets are in use worldwide, with people in some parts of the world watching more than 50 hours of TV a week.",3rd prize,Olivier Culmann,2008
28,Not Specified,2008 Photo Contest,Daily Life,"01 January, 2007",F:\Temp\2008\Justin Maxon,"Ly Thi Mui (34) and her son Trun Van Pha (5) help each other bathe in the Red River. They have been homeless for five years. Mui lost her first husband to a heroin overdose and her second husband is in a mental institution. She fears she may have been infected with HIV by her first husband. Traditionally in Vietnam, a man's family would look after his widow, but Mui has been rejected by both her husbands' families and has to fend for herself. She and Pha sleep on straw mats on the ground and scavenge through garbage for their food. Mui finds some comfort in her Buddhist beliefs and tries to teach Pha that living simply, without worldly possessions, offers a form of freedom.",1st prize,Justin Maxon,2008
29,Not Specified,2008 Photo Contest,Daily Life,"01 January, 2007",F:\Temp\2008\Benjamin Lowy,A marketplace six years after the US-led invasion of Afghanistan and the fall of the Taliban regime.,2nd prize,Benjamin Lowy,2008
30,Not Specified,2008 Photo Contest,Daily Life,"01 January, 2007",F:\Temp\2008\Vladimir Vyatkin,"Russian choreographer Igor Moiseyev is embraced by his wife shortly after his 101st birthday. A year previously, at his 100th birthday, he received a personal visit from president Vladimir Putin. Moiseyev was known for his experimental fusion of folk dance and ballet, and from 1937 headed a dance company that received accolades both at home and in the West. He died on 2 November 2007.",3rd prize,Vladimir Vyatkin,2008
31,Not Specified,2008 Photo Contest,Contemporary Issues,"01 July, 2007",F:\Temp\2008\Zsolt Szigetváry,"A couple targeted in anti-gay violence after the Gay Pride parade wait for medical help. Later in the year, the parliament passed legislation to give same-sex partners many of the same rights as married couples. But after decades under communist rule, when homosexuality in Eastern Europe was either banned or ignored, it is still far less accepted than in Western Europe. For the first time in twelve years, the gay rights parade saw attacks on the participants. Many of the incidents involved neo-Nazi groups and some commentators maintained this was part of an increase of intolerance towards minority groups in Hungary.",2nd prize,Zsolt Szigetváry,2008
32,Not Specified,2008 Photo Contest,Arts and Entertainment,"01 January, 2007",F:\Temp\2008\Ariana Lindquist,"A girl waits backstage during a cosplay competition. Cosplay, a contraction of the English words 'costume' and 'play', began as a Japanese subculture in which people dressed as characters from manga comics, anime or video games. Television shows, action films and pop music bands are also sometimes sources of inspiration. The pastime has become a worldwide phenomenon, with a growing following in mainland China.",1st prize,Ariana Lindquist,2008
33,Not Specified,2008 Photo Contest,People in the News,"01 January, 2007",F:\Temp\2008\Philippe Dudouit,"Kurdistan Workers' Party (PKK) commander Haval Syavent stands in the forest near the PKK camp of Arbur. The conflict between Turkish authorities and militants of the PKK has lasted decades and cost over 30,000 lives. The PKK are calling for an independent Kurdish state. More than half the world's Kurds live in the southeastern part of Turkey, near the border with Iraq. In 2007 Turkey accused the PKK of launching attacks from bases in the semi-autonomous Kurdish region of northern Iraq and threatened retaliatory strikes. Turkey, together with the USA and the European Union, has designated the PKK a terrorist organization.",1st prize,Philippe Dudouit,2008
34,Not Specified,2008 Photo Contest,People in the News,"01 January, 2007",F:\Temp\2008\Oded Balilty,"People read names of victims in the Nanjing Massacre Memorial Hall. In December 1937, Japanese troops captured Nanjing, then capital of China. A period of violence ensued, in what has become known as the Nanjing Massacre. As people gathered to commemorate the 70th anniversary of the event, there was still no consensus as to numbers of victims, the extent of atrocities, or duration of the massacre. China maintains that some 300,000 people were killed, with thousands of others raped and tortured. Japan disputes the figures, saying the scale of killing and rape was considerably smaller. As the two countries become increasingly close trading partners, some effort is being made to avoid flaming antagonisms over what remains a delicate issue.",3rd prize,Oded Balilty,2008
35,Not Specified,2008 Photo Contest,People in the News,"24 July, 2007",F:\Temp\2008\Francesco Zizola,"The village of Istmina, on the San Juan River in Colombia, is home to many displaced and indigenous peoples. 

Violence has become endemic in Colombia, a country long ravaged by conflict between national security forces, outlawed armed groups and drug cartels. Women are particularly affected as victims of sexual assault. Marginal groups and aid workers suspected of helping guerillas have also been targeted.",2nd prize,Francesco Zizola,2008
36,Not Specified,2008 Photo Contest,Spot News,"18 May, 2007",F:\Temp\2008\Michael Kamber,"US soldiers go out on a search patrol for three missing comrades in a Sunni stronghold. After the three American soldiers were captured in an ambush, some 4,000 US troops and 2,000 Iraqi soldiers mounted the search operation. As patrols fanned out to search the countryside they were hindered by IEDs ('improvised explosive devices') buried far from roads.",3rd prize,Michael Kamber,2008
37,Not Specified,2008 Photo Contest,Spot News,"01 December, 2007",F:\Temp\2008\Roberto Schmidt,A resident of Kibera runs from police during unrest. Violence swept through Kenya as current leader Mwai Kibaki's narrow electoral victory was disputed. The European Union observer mission backed opposition claims that some vote figures had been inflated. There were accusations of suspicious delays in announcing results and of tampering with the electoral register.,2nd prize,Roberto Schmidt,2008
38,Not Specified,2008 Photo Contest,Spot News,"27 December, 2007",F:\Temp\2008\John Moore,"Pakistan opposition leader Benazir Bhutto campaigning ahead of general elections, scheduled for January. She was assassinated after addressing supporters at a rally. As Bhutto's convoy was leaving an attacker opened fire on her car. Shortly after that a bomb exploded. It was unclear if Bhutto died from bullet wounds, from the explosion, or by hitting her head as she ducked back into her car. At least 20 other people died in the bomb blast. Bhutto's assassination sparked days of nationwide rioting and raised the question of whether elections would be postponed. Supporters claimed that government security provisions for the opposition leader, who had recently returned from exile, had been inadequate.",1st prize,John Moore,2008
39,Not Specified,2008 Photo Contest,Spot News,"31 December, 2007",F:\Temp\2008\Stephen Morrison,"Police chase protestors during unrest and looting in the opposition stronghold of Kibera, after disputed presidential elections. Thousands of people took to the streets after incumbent president Mwai Kibaki claimed victory, but opposition candidate Raila Odinga said the elections had been rigged and prepared to declare himself head of state. Protests and ethnic clashes between President Kibaki's Kikuyu community and Luo opposition supporters led to hundreds of deaths nationwide and some 250,000 people being displaced.",3rd prize,Stephen Morrison,2008
40,Not Specified,2008 Photo Contest,Spot News,"18 February, 2007",F:\Temp\2008\Bold Hungwe,"Supporters of the main opposition party, the Movement for Democratic Change (MDC), run from water-cannon blasts and tear gas after police barred them from attending a rally in the capital. Leader of the party Morgan Tsvangirai had planned to use the gathering to launch a campaign for the presidency. The MDC had a court ruling allowing them to hold the event, but police ignored the decision. Tension was high, inflation was running at 1,600 percent and unemployment at 70 percent, after President Mugabe announced plans to defer presidential elections.",2nd prize,Bold Hungwe,2008
41,Not Specified,2008 Photo Contest,Spot News,"27 December, 2007",F:\Temp\2008\John Moore,"A bomb explodes next to former Pakistan Prime minister Benazir Bhutto's vehicle during an attack on her motor convoy after an election rally. Bhutto was killed in the attack and at least 20 other people died in the blast. Supporters claimed that government security provisions for the opposition leader, who had recently returned from exile, had been inadequate.",1st prize,John Moore,2008
42,Not Specified,2008 Photo Contest,Sports Feature,"01 January, 2007",F:\Temp\2008\Travis Dove,"The 88-acre farm of Skatopia attracts skateboarders from all over the US. A culture of anti-establishment behavior that surrounds skateboarding has made it difficult to integrate the sport into mainstream society. Founder Brewce Martin set up Skatopia not only as a skateboarding venue, but as a sanctuary for the sport's unconventional enthusiasts. People filter in and out at will. Some camp out for a day or two, others build cabins from scraps and stay for months.",3rd prize,Travis Dove,2008
43,Not Specified,2008 Photo Contest,Sports Feature,"18 May, 2007",F:\Temp\2008\Erik Refner,Participant in the Copenhagen Marathon at the finish-line.,1st prize,Erik Refner,2008
44,Not Specified,2008 Photo Contest,Sports Feature,"01 January, 2007",F:\Temp\2008\Judit Berekai & Tomasz Gudzowaty,"Yoga practitioners exercising.
Formerly known as Benares, Varanasi is one of the oldest cities in the world and has long been a center for the study and practice of yoga. A balance of physical exercise, breathing technique and mudra (gesture), yoga aims at a harmonizing of body, mind and emotions.",3rd prize,Judit Berekai & Tomasz Gudzowaty,2008
45,Not Specified,2008 Photo Contest,Sports Feature,"01 April, 2007",F:\Temp\2008\Miguel Riopa,"A member of the crew of the Victory Challenge collects the sail after a match in the Louis Vuitton Cup. The event is used as a preliminary to one of the world's most prestigious yacht races, the America's Cup - a one-to-one contest between the current holder of the trophy and the winner of the Louis Vuitton Cup.",2nd prize,Miguel Riopa,2008
46,Not Specified,2008 Photo Contest,Sports Feature,"01 January, 2007",F:\Temp\2008\Andrew Quilty,"Children watch a horse race in a small outback town. The annual Maxwelton Race Meeting carries prize money totaling AUS$ 28,000 (nearly € 17,500), and attracts punters from all over the region. In an atmosphere that has changed little since the race club was established in 1951, visitors also participate in family foot races and games for young folk.",1st prize,Andrew Quilty,2008
47,Not Specified,2008 Photo Contest,Sports Action,"01 January, 2007",F:\Temp\2008\Chris Detrick,"Roger Barrus plays hockey with his son every day after school, on a homemade ice rink in their backyard. In summer the rink can be used as a basketball court.",3rd prize,Chris Detrick,2008
48,Not Specified,2008 Photo Contest,Sports Action,"01 January, 2007",F:\Temp\2008\Fei Maohua,"The Chinese synchronized swimming team practices on land during a training session for the FINA World Swimming Championships, which took place in Melbourne, Australia in March.",2nd prize,Fei Maohua,2008
49,Not Specified,2008 Photo Contest,Sports Action,"01 January, 2007",F:\Temp\2008\Tim Clayton,"A tradition of land-diving, 'nagol', has existed for centuries on this South Pacific island. Men and boys build tall timber towers and leap off them headfirst from different levels, sometimes as high as ten meters. They are prevented from falling to their deaths by vines tied to their ankles. The vines tauten and stop the descent just centimeters before the diver hits the earth. Divers choose their own vines in high hillside forests. Nagol takes place between March and June when the vines are at their strongest and most elastic. Nagol has become a popular tourist attraction with visitors paying considerable sums to tour companies for an opportunity to watch the spectacle. It was also the inspiration for bungee jumping which has become a lucrative sport in the West. Recently, there have been calls for more transparency about where the tourists' money goes and talk of an intellectual property rights claim on the bungee jumping industry.",1st prize,Tim Clayton,2008
50,Not Specified,2008 Photo Contest,Sports Feature,"01 January, 2007",F:\Temp\2008\Erika Larsen,"Josh David Keith (15) straddles a live boar. Josh and his father neuter some young hogs on land they manage in order to control the population and because it improves the taste of the meat. When the river floods they rescue hundreds of hogs from the island, ferrying them back to mainland pens until the waters drop.",2nd prize,Erika Larsen,2008
51,Not Specified,2008 Photo Contest,Sports Action,"07 October, 2007",F:\Temp\2008\Frank Wechsel,"Swimmers pass the 250-meter buoy during a men's heat in the Triathlon World Cup. The event comprises a 1.5-kilometer swim, a 40-kilometer bicycle ride and a 10-kilometer run.",2nd prize,Frank Wechsel,2008
52,Not Specified,2008 Photo Contest,Portraits,"01 December, 2007",F:\Temp\2008\Platon,"Vladimir Putin, President of the Russian Federation.",1st prize,Platon,2008
53,Not Specified,2008 Photo Contest,Sports Action,"16 December, 2007",F:\Temp\2008\Miguel Barreira,"Bodyboarder Jaime Jesus competes in the Nazaré Special Edition championship. The contest, one of the most important in Portuguese bodyboarding, does not begin until the waves are over three meters high. Jesus was tackling five-meter waves, and won the prize for the biggest wipe out (spectacular fall) during the competition.",3rd prize,Miguel Barreira,2008
54,Not Specified,2008 Photo Contest,Portraits,"01 January, 2007",F:\Temp\2008\Chuck Close,"Artist Kara Walker. Walker is known for her work dealing with African American history, largely during the period of slavery and the American civil war. She uses the 19th-century art-form of silhouette to graphically depict abuses of the time. The photographer employed daguerreotype, another process of the period, to reference and pay tribute to Walker's work.",2nd prize,Chuck Close,2008
55,Not Specified,2008 Photo Contest,Portraits,"01 January, 2007",F:\Temp\2008\Simona Ghizzoni,"Chiara (21) checked in to the Palazzo Francisci clinic suffering from a form of combined anorexia and bulimia. She was one of ten residential patients treated for eating disorders at the clinic, each remaining for a minimum period of three months. Chiara recovered from her condition and returned to college.",3rd prize,Simona Ghizzoni,2008
56,Not Specified,2008 Photo Contest,Portraits,"01 January, 2007",F:\Temp\2008\Vanessa Winship,"Girls in rural Eastern Turkey have for some time been denied schooling, through a combination of factors. Traditional values place restrictions on women's education and local unrest has complicated matters further. Long-term, low-level conflict between the state and Kurdish separatists has disrupted life in the area. But a government 'Let's go to School' campaign has been successful, with record numbers of girls attending classes.",1st prize,Vanessa Winship,2008
57,Not Specified,2008 Photo Contest,Portraits,"01 January, 2007",F:\Temp\2008\Lana K. Slezic,"Portraits of women made by focusing a modern digital camera onto the glass plate inside an old-fashioned Afghan box camera. Six years after the ousting of the Taliban regime, the lives of many women in Afghanistan remain unaltered. Honor killings, forced marriage, domestic violence and denial of education continue to affect women daily.",3rd prize,Lana K. Slezic,2008
58,Not Specified,2008 Photo Contest,Sports,"01 January, 2007",F:\Temp\2008\Andrew Quilty,"Children watch a horse race in a small outback town. The annual Maxwelton Race Meeting carries prize money totaling AUS$ 28,000 (nearly € 17,500), and attracts punters from all over the region. In an atmosphere that has changed little since the race club was established in 1951, visitors also participate in family foot races and games for young folk.",1st prize,Andrew Quilty,2008
59,Not Specified,2008 Photo Contest,Portraits,"01 August, 2007",F:\Temp\2008\Benjamin Lowy,Iraqi detainees await transportation to a prison facility after their arrest by American and Iraqi forces on suspicion of insurgent activity.,2nd prize,Benjamin Lowy,2008
60,Not Specified,2008 Photo Contest,Sports,"07 October, 2007",F:\Temp\2008\Frank Wechsel,"Swimmers pass the 250-meter buoy during a men's heat in the Triathlon World Cup. The event comprises a 1.5-kilometer swim, a 40-kilometer bicycle ride and a 10-kilometer run.",2nd prize,Frank Wechsel,2008
61,Not Specified,2008 Photo Contest,Sports,"01 January, 2007",F:\Temp\2008\Tim Clayton,"A tradition of land-diving, 'nagol', has existed for centuries on this South Pacific island. Men and boys build tall timber towers and leap off them headfirst from different levels, sometimes as high as ten meters. They are prevented from falling to their deaths by vines tied to their ankles. The vines tauten and stop the descent just centimeters before the diver hits the earth. Divers choose their own vines in high hillside forests. Nagol takes place between March and June when the vines are at their strongest and most elastic. Nagol has become a popular tourist attraction with visitors paying considerable sums to tour companies for an opportunity to watch the spectacle. It was also the inspiration for bungee jumping which has become a lucrative sport in the West. Recently, there have been calls for more transparency about where the tourists' money goes and talk of an intellectual property rights claim on the bungee jumping industry.",1st prize,Tim Clayton,2008
62,Not Specified,2008 Photo Contest,Sports,"01 January, 2007",F:\Temp\2008\Erika Larsen,"Josh David Keith (15) straddles a live boar. Josh and his father neuter some young hogs on land they manage in order to control the population and because it improves the taste of the meat. When the river floods they rescue hundreds of hogs from the island, ferrying them back to mainland pens until the waters drop.",2nd prize,Erika Larsen,2008
63,Not Specified,2008 Photo Contest,Sports,"01 January, 2007",F:\Temp\2008\Fei Maohua,"The Chinese synchronized swimming team practices on land during a training session for the FINA World Swimming Championships, which took place in Melbourne, Australia in March.",2nd prize,Fei Maohua,2008
64,Not Specified,2008 Photo Contest,Sports Action,"15 March, 2007",F:\Temp\2008\Ivaylo Velev,"Professional freeride skier Phil Meier (Switzerland) escapes an oncoming avalanche during Freeride Quest, a qualifying event for Xtreme Verbier, the freeriding world championship.
The sport involves off-piste skiing through a variety of terrains, with very few restricting rules. It is not uncommon that a freerider triggers an avalanche. Meier finished the session safely. Of the 19 men competing in the event, five qualified for the world championships.",1st prize,Ivaylo Velev,2008
