,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
18,Not Specified,2012 Photo Contest,Contemporary Issues,"31 August, 2011",F:\Temp\2012\Brent Stirton,"Maria, a drug-addicted sex worker, rests between clients in the room she rents in Kryvyi Rih, Ukraine.",1st prize,Brent Stirton,2012
19,The Return of the Native,2012 Photo Contest,Arts and Entertainment,"08 February, 2011",F:\Temp\2012\Huimin Kuang,"Artworks depicting Mao Zedong, the founder of the People’s Republic of China, are experiencing a resurgence in popularity.",3rd prize,Huimin Kuang,2012
20,Saut d'Eau Pilgrimage,2012 Photo Contest,Arts and Entertainment,"16 July, 2011",F:\Temp\2012\Emiliano Larizza,"Saut-d’Eau, in the heart of Haiti, is one of the country’s most important pilgrimage destinations where people celebrate the appearance of the Virgin Mary.",2nd prize,Emiliano Larizza,2012
21,The Sochi Project: Sochi Singers,2012 Photo Contest,Arts and Entertainment,"02 January, 2011",F:\Temp\2012\Rob Hornstra,"Entertainers perform in restaurants in the Russian resort city of Sochi, on the eastern coast of the Black Sea.",1st prize,Rob Hornstra,2012
22,Apashka,2012 Photo Contest,Arts and Entertainment,"18 October, 2011",F:\Temp\2012\Pavel Prokopchik,"Bifatima Dauletova, a mystic and shaman, performs a ritual cleansing in Kazakhstan.",3rd prize,Pavel Prokopchik,2012
23,Dakar Fashion Week,2012 Photo Contest,Arts and Entertainment,"09 July, 2011",F:\Temp\2012\Vincent Boisot,"A model poses in front of a tailor’s stall in the center of Dakar, Senegal during the ninth edition of the Dakar Fashion Week.",2nd prize,Vincent Boisot,2012
24,Heteropoda,2012 Photo Contest,Nature,"07 March, 2011",Not Found,A female of the Pterosoma planum species.,2nd prize,Joan Costa,2012
25,North Korea,2012 Photo Contest,Daily Life,"05 October, 2011",F:\Temp\2012\Damir Sagolj,"A portrait of North Korea’s founder, Kim Il-sung, decorates a building in the country’s capital Pyongyang.",1st prize,Damir Sagolj,2012
26,Tuna fish in the Tonnara,2012 Photo Contest,Nature,"12 June, 2011",Not Found,"A scuba diver photographs tuna as they swim into a tonnara—a maze of fixed nets—off Carliforte Island, Sardinia, Italy.",3rd prize,Francesco Zizola,2012
27,Danish and Iranian Culture,2012 Photo Contest,Portraits,"04 May, 2011",F:\Temp\2012\Laerke Posselt,Danish-Iranian actress Mellica Mehraban played a lead role in the Iranian spy thriller ‘Fox Hunting’.,1st prize,Laerke Posselt,2012
28,Infinite Cave,2012 Photo Contest,Nature,"29 March, 2010",F:\Temp\2012\Carsten Peter,"Hang Son Doong, in Phong Nha-Ke Bang National Park in Vietnam, is believed by many to be the largest cave on earth.",2nd prize,Carsten Peter,2012
29,Rhino Wars,2012 Photo Contest,Nature,"25 March, 2011",F:\Temp\2012\Brent Stirton,"With rhinoceros horn worth more than gold, the animals are the target of poachers. South Africa alone lost over 400 rhinos to illegal poaching in 2011. It is estimated there are only 16,000 rhinos left in the world, and the animal faces extinction.",1st prize,Brent Stirton,2012
30,Dawn of a revolution,2012 Photo Contest,Spot News,"28 January, 2011",F:\Temp\2012\Eduardo Castaldo,"Towards the end of January, people in Egypt staged mass protests against the rule of their own leader, President Hosni Mubarak.",3rd prize,Eduardo Castaldo,2012
31,Utøya,2012 Photo Contest,Spot News,"22 July, 2011",F:\Temp\2012\Niclas Hammarström,"On 22 July, Anders Behring Breivik killed 69 people on the small island of Utøya, 40 kilometers northwest of Oslo, in Norway.",2nd prize,Niclas Hammarström,2012
32,The Fury of the Tsunami,2012 Photo Contest,Spot News,"11 March, 2011",F:\Temp\2012\Koichiro Tezuka,"Tsunami waves hit the town of Natori, in Miyagi prefecture, Japan.",1st prize,Koichiro Tezuka,2012
33,Saving the desperate 'bride',2012 Photo Contest,Spot News,"17 May, 2011",F:\Temp\2012\Li Yang,"A young woman in a wedding gown is grabbed by a local community officer, as she tries to commit suicide in Changchun, Jilin province, China.",3rd prize,Li Yang,2012
34,Not Specified,2012 Photo Contest,Spot News,"05 December, 2011",F:\Temp\2012\Massoud Hossaini,"A young Shiite woman stands among the dead and injured, after a bomb blast at the crowded Abu Fazal shrine in Kabul, on 6 December.",2nd prize,Massoud Hossaini,2012
35,On Revolution Road,2012 Photo Contest,Spot News,"11 March, 2011",F:\Temp\2012\Yuri Kozyrev,"Rebels battle for Ras Lanuf, an oil-refining town on the Libyan coast, on 11 March.",1st prize,Yuri Kozyrev,2012
36,World Aquatics Championships,2012 Photo Contest,Sports,"17 July, 2011",F:\Temp\2012\Adam Pretty,"The World Swimming Championships in Shanghai, China.",2nd prize,Adam Pretty,2012
37,Strelka,2012 Photo Contest,Sports,"20 August, 2011",F:\Temp\2012\Alexander Taran,"In the amateur street fighting tournament known as strelka in Russia, fighters compete on sand without a time limit. Only a knockout or surrender stops the fight.",1st prize,Alexander Taran,2012
38,The Jump,2012 Photo Contest,Sports,"28 May, 2011",F:\Temp\2012\Henrik Brunnsgård,"BASE jumper Johannes Dagemark takes a leap off a 150-meter-high wind turbine in Skara, Sweden.",3rd prize,Henrik Brunnsgård,2012
39,Scrum half,2012 Photo Contest,Sports,"05 February, 2011",F:\Temp\2012\Ray McManus,"Blackrock College scrum-half Conor Crowley releases the ball after a ruck, during a Division 1A All-Ireland League rugby union match against Old Belvedere.",2nd prize,Ray McManus,2012
40,Ironman World Championships,2012 Photo Contest,Sports,"09 October, 2011","F:\Temp\2012\Donald Miralle, Jr.","Competitors swim over a school of fish at the start of the mass swim, part of the Ironman World Championship.",1st prize,"Donald Miralle, Jr.",2012
41,Lucha libre at La Loba,2012 Photo Contest,Sports,"15 June, 2011",F:\Temp\2012\Tomasz Gudzowaty,"Lucha libre, the Mexican version of free wrestling, is probably rivaled only by soccer in popularity among Mexican people.",3rd prize,Tomasz Gudzowaty,2012
42,Afghan police recruits,2012 Photo Contest,Portraits,"10 February, 2011",F:\Temp\2012\Ton Koene,"Recruits at a police training center run by Germany in Kunduz, Afghanistan.",2nd prize,Ton Koene,2012
43,Burke + Norfolk,2012 Photo Contest,Portraits,"09 November, 2010",F:\Temp\2012\Simon Norfolk,"While working in Afghanistan during 2011, Simon Norfolk had the idea of trying to photograph groups he felt might have been interesting to the 19th-century photographer John Burke, were he there today.",3rd prize,Simon Norfolk,2012
44,Not Specified,2012 Photo Contest,People in the News,"15 October, 2011",F:\Temp\2012\Samuel Aranda,"Fatima al-Qaws cradles her son Zayed (18), who is suffering from the effects of tear gas after participating in a street demonstration, in Sanaa, Yemen, on 15 October.",1st prize,Samuel Aranda,2012
45,Not Specified,2012 Photo Contest,People in the News,"21 October, 2011",F:\Temp\2012\Tomasz Lazar,"A protester is arrested during demonstrations against police stop-and-frisk tactics in Harlem, New York on 21 October.",2nd prize,Tomasz Lazar,2012
46,Arriving for Trial,2012 Photo Contest,People in the News,"07 September, 2012",F:\Temp\2012\Mohammed al-Law,Hosni Mubarak is wheeled into court on a bed on 7 September.,3rd prize,Mohammed al-Law,2012
47,Shark Fin,2012 Photo Contest,Nature,"11 June, 2011",F:\Temp\2012\Paul Hilton,"Hunting sharks for their fins has become big business across the globe, as shark-fin soup soars in popularity among China’s growing, newly affluent middle class. Up to 73 million sharks are killed annually.",3rd prize,Paul Hilton,2012
48,Evicted,2012 Photo Contest,People in the News,"15 September, 2011",F:\Temp\2012\John Moore,"Americans experienced the fifth year of a national housing crisis. By the end of 2011, some four million families had lost their homes after they could no longer meet mortgage payments. People renting houses often found themselves in a similar situation, no longer able to afford the rent and facing eviction.",2nd prize,John Moore,2012
49,Tsunami,2012 Photo Contest,People in the News,"16 April, 2011",F:\Temp\2012\Yasuyoshi Chiba,"On 11 March, a magnitude 9.0 earthquake struck 70 kilometers off the Tohoku coast, in northeastern Japan. The quake triggered a tsunami that swept inland, destroying buildings, crippling infrastructure, and resulting in the displacement of more than 340,000 people.",1st prize,Yasuyoshi Chiba,2012
50,The New Amazons,2012 Photo Contest,Portraits,"13 October, 2011",F:\Temp\2012\Guillaume Herbaut,"Inna Shevchenko (21) is a leader of Femen, a Ukrainian protest group comprising almost exclusively young women, which organizes topless demonstrations against such issues as sex tourism, the sex industry, and internet marriage brokering.",2nd prize,Guillaume Herbaut,2012
51,Toku Konno,2012 Photo Contest,Portraits,"29 November, 2011",F:\Temp\2012\Denis Rouvre,"Toku Konno, a tsunami survivor, Sendai, Japan, 29 November.",3rd prize,Denis Rouvre,2012
52,Interrogation room,2012 Photo Contest,Portraits,"10 March, 2010",F:\Temp\2012\Donald Weber,Inside an interrogation room in Ukraine.,1st prize,Donald Weber,2012
53,The Fight for Tahrir Square,2012 Photo Contest,People in the News,"04 February, 2011",F:\Temp\2012\Jan Dago,"Peaceful demonstrations against the leadership of Egypt’s president Hosni Mubarak, on Tahrir Square in Cairo, turned violent in late January and early February, when Mubarak supporters attempted to storm the square and attack the protesters.",3rd prize,Jan Dago,2012
