,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
10,Not Specified,1963 Photo Contest,News,"10 June, 1963",F:\Temp\1963\Malcolm W. Browne,"Saigon, Vietnam

Buddhist monk Thich Quang Duc sets himself ablaze to protest the South Vietnamese government’s persecution of Buddhists.

The self-immolation of Thich Quang Duc occurred during the Buddhist crisis in Vietnam, the civilian upheaval against the predominantly Catholic government of President Ngo Dinh Diem, which was supported by the United States. Although the Buddhists constituted a majority of the Vietnamese, Catholics enjoyed special privileges under Diem’s regime. These privileges were resented by the Buddhists, who began establishing religious and secular organizations to create and activate more political and social awareness. The crisis was precipitated by the shootings of nine unarmed civilians on 8 May 1963 in Hue during a demonstration. Following this incident, street demonstrations by Buddhist monks and nuns demanding political reform and religious freedom became frequent and were violently suppressed by the government.",1st prize,Malcolm W. Browne,1963
11,Not Specified,1963 Photo Contest,General News,"07 August, 1963",F:\Temp\1963\Frank Cancellare,US President John F. Kennedy and his daughter Caroline on their way to the Otis Air Force Base Hospital to visit the First Lady. Jacqueline Kennedy had given birth to Patrick Bouvier Kennedy five weeks prematurely. He was born by emergency caesarean section but died two days later.,3rd prize,Frank Cancellare,1963
12,Not Specified,1963 Photo Contest,News,"01 January, 1963",F:\Temp\1963\Freddy Lindström,"In line with an old tradition, Princess Christina of Sweden is swung by her fellow students, after she graduated from the French School in Stockholm.",2nd prize,Freddy Lindström,1963
13,Not Specified,1963 Photo Contest,Public's favorite,"01 May, 1963",F:\Temp\1963\Peter Thomann,"A mare and foal. 

The photographer made the image in May, when the wild horses, living in the grasslands near Dülmen, are being driven together to catch the one-year old stallions, who will be sold at horse markets.",Individual awards,Peter Thomann,1963
14,Not Specified,1963 Photo Contest,Others,"01 January, 1963",F:\Temp\1963\Jürgen Heinemann,Brazilian children during a religious ceremony.,1st prize,Jürgen Heinemann,1963
15,Not Specified,1963 Photo Contest,Spot News,"01 January, 1963",F:\Temp\1963\Freddy Lindström,"In line with an old tradition, Princess Christina of Sweden is swung by her fellow students, after she graduated from the French School in Stockholm.",2nd prize,Freddy Lindström,1963
16,Not Specified,1963 Photo Contest,Spot News,"10 June, 1963",F:\Temp\1963\Malcolm W. Browne,"Saigon, Vietnam

Buddhist monk Thich Quang Duc sets himself ablaze to protest the South Vietnamese government’s persecution of Buddhists.

The self-immolation of Thich Quang Duc occurred during the Buddhist crisis in Vietnam, the civilian upheaval against the predominantly Catholic government of President Ngo Dinh Diem, which was supported by the United States. Although the Buddhists constituted a majority of the Vietnamese, Catholics enjoyed special privileges under Diem’s regime. These privileges were resented by the Buddhists, who began establishing religious and secular organizations to create and activate more political and social awareness. The crisis was precipitated by the shootings of nine unarmed civilians on 8 May 1963 in Hue during a demonstration. Following this incident, street demonstrations by Buddhist monks and nuns demanding political reform and religious freedom became frequent and were violently suppressed by the government.",1st prize,Malcolm W. Browne,1963
17,Not Specified,1963 Photo Contest,Sports,"22 July, 1963",F:\Temp\1963\Murray Becker,American boxer Sonny Liston knocks out former title-holder Floyd Patterson in the Las Vegas Convention Center. Liston had become heavyweight world champion by knocking out Patterson in the first round of their previous encounter in September 1962. This rematch lasted only four seconds longer. Harry Krause (upper left) refereed the fight.,3rd prize,Murray Becker,1963
18,Not Specified,1963 Photo Contest,Sports,"04 August, 1963",F:\Temp\1963\Sidney Martin,"'The mudrunners': English and Polish runners compete in the 1,500 meters race at the Great Britain v. Poland International Athletics match in White City, London. The match was held on 4 and 6 August 1963, and the 1,500 meters race was run on the first day. The race was won by T.A. Schofield of Middlesborough & Cleveland (No. 8, not in the picture). No. 9 is A. Simpson of Rotherham who finished third.",2nd prize,Sidney Martin,1963
19,Not Specified,1963 Photo Contest,Sports,"01 January, 1963",F:\Temp\1963\Fritz Peyer,"The finish is almost within sight for Austrian horseman Adolf Funder and his horse during the CHIO (Concours Hippique International Officiel), the yearly international horse show in Aachen.",1st prize,Fritz Peyer,1963
20,Not Specified,1963 Photo Contest,Spot News,"01 January, 1963",F:\Temp\1963\Donald K. Price,"Firefighters and medics try to resuscitate four-year old George Ray, after his evacuation of his burning home. Although the new technique of mouth-to-mouth resuscitation is called 'the kiss of life', George passed away even if firefighters and medics had attempted to save him. 

George was at home with his brother (3) and sister (1), while his mother had stepped out briefly to visit the neighbors. While she was out, a gas stove fell over and started a fire. Only the baby survived.",3rd prize,Donald K. Price,1963
21,Not Specified,1963 Photo Contest,Photo Stories,"01 November, 1962",F:\Temp\1963\Arild Kristo,Manfred Stein (3) playing near the Berlin Wall.,3rd prize,Arild Kristo,1963
22,Not Specified,1963 Photo Contest,Photo Stories,"26 July, 1963",F:\Temp\1963\Jovan Ritopecki,"A father grieves over his daughter after an earthquake hit the town of Skopje in Yugoslavia on 26 July 1963, which killed over 1,000 people and destroyed or seriously damaged 80 percent of the city's buildings.",2nd prize,Jovan Ritopecki,1963
23,Not Specified,1963 Photo Contest,Photo Stories,"01 January, 1963",F:\Temp\1963\Eddy Veen,"One of the young victims of the drug thalidomide, a sedative prescribed to many women during pregnancy. The side-effects of the drug were inadequately researched; as a consequence, some children were born with severe birth defects such as stunted growth and malformed limbs.
Thalidomide was developed in the 1950s and released into the market in 1957. The drug was primarily prescribed as a sedative or hypnotic. It was also used against nausea and morning sickness in pregnant women. In the late 1950s and early 1960s thousands of children were born with deformities as a consequence of thalidomide use. It is not known exactly how many worldwide victims the drug caused, although estimates ranges from 10,000 to 20,000. The drug was withdrawn from the market in 1961, when the horrible side effects became clear. The thalidomide crisis eventually led to the development of more structured drug regulations.",1st prize,Eddy Veen,1963
24,Not Specified,1963 Photo Contest,Others,"01 May, 1963",F:\Temp\1963\Peter Thomann,"A mare and foal. 

The photographer made the image in May, when the wild horses, living in the grasslands near Dülmen, are being driven together to catch the one-year old stallions, who will be sold at horse markets.",Individual awards,Peter Thomann,1963
25,Not Specified,1963 Photo Contest,Others,"05 January, 1963",F:\Temp\1963\Guido Mangold,"West German Chancellor Konrad Adenauer on his 87th birthday.
Adenauer had been Chancellor since 1949. In October 1963, he would resign from office.",Honorable mention,Guido Mangold,1963
26,Not Specified,1963 Photo Contest,News,"01 January, 1963",F:\Temp\1963\Donald K. Price,"Firefighters and medics try to resuscitate four-year old George Ray, after his evacuation of his burning home. Although the new technique of mouth-to-mouth resuscitation is called 'the kiss of life', George passed away even if firefighters and medics had attempted to save him. 

George was at home with his brother (3) and sister (1), while his mother had stepped out briefly to visit the neighbors. While she was out, a gas stove fell over and started a fire. Only the baby survived.",3rd prize,Donald K. Price,1963
