,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
10,The Disappearance of Jamal Khashoggi,2019 Photo Contest,General News,"15 October, 2018",F:\Temp\2019\Chris McGrath,"An unidentified man tries to hold back the press as Saudi investigators arrive at the Saudi Arabian Consulate in Istanbul, Turkey, amid a growing international backlash to the disappearance of journalist Jamal Khashoggi.

A critic of the Saudi regime, Khashoggi had been missing since entering the consulate on 2 October to obtain documents. After weeks of rumor and false information, Riyadh announced that Khashoggi had been killed accidentally during an altercation. Turkish authorities and the CIA claimed he had been murdered by Saudi intelligence operatives, working under high Saudi authority.",1st Prize,Chris McGrath,2019
11,Akashinga - the Brave Ones,2019 Photo Contest,Environment,"20 June, 2018",F:\Temp\2019\Brent Stirton,"Petronella Chigumbura (30), a member of an all-female anti-poaching unit called Akashinga, participates in stealth and concealment training in the Phundundu Wildlife Park, Zimbabwe.

Akashinga (‘The Brave Ones’) is a ranger force established as an alternative conservation model. It aims to work with, rather than against local populations, for the long-term benefits of their communities and the environment. Akashinga comprises women from disadvantaged backgrounds, empowering them, offering jobs, and helping local people to benefit directly from the preservation of wildlife. Other strategies—such as using fees from trophy hunting to fund conservation—have been criticized for imposing solutions from the outside and excluding the needs of local people.",1st Prize,Brent Stirton,2019
12,The Cubanitas,2019 Photo Contest,Contemporary Issues,"06 August, 2018",F:\Temp\2019\Diana Markosian,"Pura rides around her neighborhood in a pink 1950s convertible, as the community gathers to celebrate her fifteenth birthday, in Havana, Cuba. 

A girl’s quinceañera (fifteenth birthday) is a Latino coming-of-age tradition marking transition into womanhood. It is a gender specific rite of passage, traditionally showcasing a girl’s purity and readiness for marriage. Families go to great expense, often celebrating with a lavish party. The girl dresses as a princess, living out a fantasy and perceived idea of femininity. In Cuba, the tradition has transformed into a performance involving photo and video shoots, often documented in a photobook. Pura’s quinceañera had a special poignancy, as some years earlier, having been diagnosed with a brain tumor, she was told she would not live beyond the age of 13.",1st Prize,Diana Markosian,2019
13,"Colombia, (Re)Birth",2019 Photo Contest,Contemporary Issues,"01 June, 2017",F:\Temp\2019\Catalina  Martin-Chico,"Angelina was among the first former guerrillas to become pregnant in the FARC transition camp in San José del Guaviare, Colombia. She joined FARC at the age of 11, calling herself ‘Olga’, after her stepfather had attempted to abuse her.",2nd Prize,Catalina  Martin-Chico,2019
14,Blessed Be the Fruit: Ireland's Struggle to Overturn Anti-Abortion Laws,2019 Photo Contest,Contemporary Issues,"19 April, 2018",F:\Temp\2019\Olivia  Harris,"Graffiti artist Shirani Bolle paints a portrait of Savita Halappanavar, who died in 2012 after being refused an abortion, in Dublin, Ireland.",1st Prize,Olivia  Harris,2019
15,Afghan Refugees Waiting to Cross the Iranian Border,2019 Photo Contest,Contemporary Issues,"27 July, 2018",F:\Temp\2019\Enayat  Asadi,"An Afghan refugee comforts his companion while waiting for transport across the eastern border of Iran, on 27 July.

UNHCR reports that Iran has almost one million registered refugees, the vast majority from Afghanistan. In addition, more than 1.5 million undocumented Afghans are estimated to be present in the country. Many people fleeing violence, insecurity and poverty in Afghanistan find no alternative but to use illegal traffickers, along routes where they are exposed to robbery, kidnapping and death. Their aim is to pass through Iran and Turkey or Greece to seek a better life elsewhere, but trafficked refugees are highly vulnerable to forced labor, debt bondage, forced marriage, or work in the sex trade.",3rd Prize,Enayat  Asadi,2019
16,Male Rape,2019 Photo Contest,Contemporary Issues,"25 April, 2018",F:\Temp\2019\Mary F. Calvert,"Former US marine Ethan Hanson bathes at home in Austin, Minnesota, USA, after a sexual trauma experienced during his military service left him unable to take showers. 

During a boot camp, Ethan and fellow recruits were ordered to walk naked through a communal shower while pressed together. Ethan reported the incident, but was harassed by the other men for doing so. Nightmares and panic attacks later forced him to resign. Recent Defense Department figures show sexual assault in the military to be on the increase. Servicemen are less likely than women to report sexual trauma, fearing retaliation or stigma.",2nd Prize,Mary F. Calvert,2019
17,The Lake Chad Crisis,2019 Photo Contest,Not Specified,"16 October, 2018",F:\Temp\2019\Marco Gualazzini,"Patients attend Bol Hospital, in Bol, Chad.",World Press Photo Story of the Year Nominee,Marco Gualazzini,2019
18,Yemen Crisis,2019 Photo Contest,Not Specified,"20 May, 2018",F:\Temp\2019\Lorenzo  Tugnoli,"Children sit at the entrance to a tent in a camp for internally displaced people in Meshqafah, near Aden, Yemen.",World Press Photo Story of the Year Nominee,Lorenzo  Tugnoli,2019
19,Victims of an Alleged Gas Attack Receive Treatment in Eastern Ghouta,2019 Photo Contest,Not Specified,"25 February, 2018",F:\Temp\2019\Mohammed  Badra,"A man and a child receive treatment after the suspected gas attack on al-Shifunieh, Eastern Ghouta, Syria.",World Press Photo of the Year Nominee,Mohammed  Badra,2019
20,Almajiri Boy,2019 Photo Contest,Not Specified,"16 October, 2018",F:\Temp\2019\Marco Gualazzini,"An orphaned boy walks past a wall with drawings depicting rocket-propelled grenade launchers, in Bol, Chad.",World Press Photo of the Year Nominee,Marco Gualazzini,2019
21,The Disappearance of Jamal Khashoggi,2019 Photo Contest,Not Specified,"15 October, 2018",F:\Temp\2019\Chris McGrath,"An unidentified man tries to hold back the press as Saudi investigators arrive at the Saudi Arabian Consulate in Istanbul, Turkey, amid a growing international backlash to the disappearance of journalist Jamal Khashoggi. 

A critic of the Saudi regime, Khashoggi had been missing since entering the consulate on 2 October to obtain documents. After weeks of rumor and false information, Riyadh announced that Khashoggi had been killed accidentally during an altercation. Turkish authorities and the CIA claimed he had been murdered by Saudi intelligence operatives, working under high Saudi authority.",World Press Photo of the Year Nominee,Chris McGrath,2019
22,Beckon Us From Home,2019 Photo Contest,Long-Term Projects,"14 December, 2016",F:\Temp\2019\Sarah Blesener,"Students laugh backstage before a singing and marching competition, at School #6 gymnasium, Dmitrov, Russia.",1st Prize,Sarah Blesener,2019
23,Akashinga - the Brave Ones,2019 Photo Contest,Not Specified,"20 June, 2018",F:\Temp\2019\Brent Stirton,"Petronella Chigumbura (30), a member of an all-female anti-poaching unit called Akashinga, participates in stealth and concealment training in the Phundundu Wildlife Park, Zimbabwe.

Akashinga (‘The Brave Ones’) is a ranger force established as an alternative conservation model. It aims to work with, rather than against local populations, for the long-term benefits of their communities and the environment. Akashinga comprises women from disadvantaged backgrounds, empowering them, offering jobs, and helping local people to benefit directly from the preservation of wildlife. Other strategies—such as using fees from trophy hunting to fund conservation—have been criticized for imposing solutions from the outside and excluding the needs of local people.",World Press Photo of the Year Nominee,Brent Stirton,2019
24,Faces of an Epidemic,2019 Photo Contest,Contemporary Issues,"18 September, 2017",F:\Temp\2019\Philip  Montgomery,"The body of Brian Malmsbury is taken away after he overdosed on heroin in the basement of his family’s home, Miamisburg, Ohio, USA.",3rd Prize,Philip  Montgomery,2019
25,Being Pregnant After FARC Child-Bearing Ban,2019 Photo Contest,Not Specified,"28 February, 2018",F:\Temp\2019\Catalina  Martin-Chico,"Yorladis is pregnant for the sixth time, after five other pregnancies were terminated during her FARC years. She says she managed to hide the fifth pregnancy from her commander until the sixth month by wearing loose clothes.",World Press Photo of the Year Nominee,Catalina  Martin-Chico,2019
26,The House That Bleeds,2019 Photo Contest,Long-Term Projects,"24 May, 2014",F:\Temp\2019\Yael  Martínez,"The shadow of Sandra Granda, the photographer's sister-in-law falls on a wall of her house in Metlatónoc, Guerrero. Sandra has lost three of her brothers—two have disappeared and one mysteriously died in jail.",2nd Prize,Yael  Martínez,2019
27,Harvesting Frogs’ Legs,2019 Photo Contest,Nature,"08 April, 2018",F:\Temp\2019\Bence Máté,"Frogs with their legs severed and surrounded by frogspawn struggle to the surface, after being thrown back into the water in Covasna, Eastern Carpathians, Romania, in April.

Frogs’ legs are frequently harvested for food in the spring, when males and females gather to mate and spawn. Legs are sometimes severed while the animal is still living. About US$40 million worth are sold annually, with countries across the world participating in the trade. A small part of the population in the Carpathian Mountains make their living by collecting frogs’ legs in the wild and selling them.",1st Prize,Bence Máté,2019
28,Ambulance Bomb ,2019 Photo Contest,Spot News,"27 January, 2018",F:\Temp\2019\Andrew Quilty,"Shopkeepers, passers-by and residents run from the scene, seconds after an ambulance bomb explodes in Kabul, Afghanistan.",3rd Prize,Andrew Quilty,2019
29,"Syria, No Exit",2019 Photo Contest,Spot News,"22 February, 2018",F:\Temp\2019\Mohammed  Badra,"A White Helmet volunteer carries a boy to an ambulance after a bombing in rebel-held Douma, Eastern Ghouta, Syria.",2nd Prize,Mohammed  Badra,2019
30,The Migrant Caravan,2019 Photo Contest,Spot News,"30 October, 2018",F:\Temp\2019\Pieter Ten Hoopen,"People run to a truck that has stopped to give them a ride, outside Tapanatepec, Mexico. Some drivers charged to give migrants a lift for part of the way to the US border, but most offered services free as a sign of support.",1st Prize,Pieter Ten Hoopen,2019
31,Climbing the Border Fence,2019 Photo Contest,Spot News,"25 November, 2018",F:\Temp\2019\Pedro Pardo,"Central American migrants climb the border fence between Mexico and the United States, near El Chaparral border crossing, Tijuana, Baja California, Mexico.

Refugees who were part of a caravan that originated in Honduras in October, began arriving at the border in November to find a backlog of some 3,000 people waiting to be processed into the United States, and a potential delay of months. This led to rising tensions, and to people breaking away from the caravan to attempt their own entry.",3rd Prize,Pedro Pardo,2019
32,The Death of Michael Nadayo,2019 Photo Contest,Spot News,"31 August, 2018",F:\Temp\2019\Ezra Acayan,"The body of Michael Nadayao lies in the street after he was shot dead by unidentified men in front of mourners at a wake, in Quezon City, Philippines, on 31 August.

President Rodrigo Duterte began a concerted anti-drug offensive soon after taking office in June 2016, repeatedly ordering increased attacks against suspects. Amnesty International reports that this led to human rights violations, including extrajudicial killings by both civilians and police. A spokesman for the Philippine Drug Enforcement Agency said the campaign had led to 5,050 deaths by December 2018, with Human Rights Watch citing over 12,000. In June, 38 UN member states called on President Duterte to end the killings and probe the causes of the drug war.",2nd Prize,Ezra Acayan,2019
33,Crying Girl on the Border,2019 Photo Contest,Spot News,"12 June, 2018",F:\Temp\2019\John Moore,"Honduran toddler Yanela Sanchez cries as she and her mother, Sandra Sanchez, are taken into custody by US border officials in McAllen, Texas, USA, on 12 June.
Immigrant families had rafted across the Rio Grande from Mexico and were then detained by US authorities. Sandra Sanchez said that she and her daughter had been traveling for a month through Central America and Mexico before reaching the US to seek asylum. The Trump Administration had announced a ‘zero tolerance’ policy at the border under which immigrants caught entering the US could be criminally prosecuted. As a result, many apprehended parents were separated from their children, often sent to different detention facilities. After this picture was published worldwide, US Customs and Border Protection confirmed that Yanela and her mother had not been among the thousands who had been separated by US officials. Nevertheless, public outcry over the controversial practice resulted in President Donald Trump reversing the policy on 20 June.
The photographer says: “As a photojournalist, my job is to inform and report what is happening, but I also think it is important to humanize an issue that is often reported in statistics.”",1st Prize,John Moore,2019
34,Kirkpinar Oil Wrestling Festival,2019 Photo Contest,Sports,"14 July, 2018",F:\Temp\2019\Elif  Ozturk,"Junior wrestlers shake hands during the second day of the Kirkpinar Oil Wrestling Festival, in Sarayiçi, near Edirne, Turkey.",3rd Prize,Elif  Ozturk,2019
35,Never Saw Him Cry,2019 Photo Contest,Sports,"25 April, 2018",F:\Temp\2019\Michael Hanke,Zdenĕk Šafránek was injured when a car-carrying platform weighing 1.5 tonnes fell on top of him at work.,2nd Prize,Michael Hanke,2019
36,Crying for Freedom,2019 Photo Contest,Sports,"10 November, 2018",F:\Temp\2019\Forough  Alaei,"Two female fans of Persepolis football club in Tehran, Iran, have been waiting behind fences for five hours, hoping to enter the Azadi Stadium.",1st Prize,Forough  Alaei,2019
37,Shields Strikes Back,2019 Photo Contest,Sports,"22 July, 2018",F:\Temp\2019\Terrell  Groggins,"Olympic champion Claressa Shields (right) meets Hanna Gabriels in a boxing match at the Masonic Temple in Detroit, Michigan, USA, on 22 June.

Shields suffered a first-round knock-down by Gabriels—the first in her career—but went on to win the match by unanimous decision. Shields is the first American woman to win an Olympic gold medal in boxing, and the first (male or female) to win a gold back-to-back in successive Olympic Games. She has had only one loss in her career, against British World Champion Savannah Marshall, in 2012.",3rd Prize,Terrell  Groggins,2019
38,Sunlight Serve,2019 Photo Contest,Sports,"22 January, 2018",F:\Temp\2019\David  Gray,"Naomi Osaka serves during her match against Simona Halep from Romania during the Australian Open tennis tournament, at Margaret Court Arena, Melbourne, Australia, on 22 January.

Osaka, representing Japan, went on to win the tournament. In September, she won the US Open women’s singles, defeating Serena Williams. Over the course of 2018, Osaka rose from number 72 in world rankings to number one.",2nd Prize,David  Gray,2019
39,State of Decay,2019 Photo Contest,Long-Term Projects,"06 March, 2013",F:\Temp\2019\Alejandro Cegarra,"People line the streets as President Chávez’s coffin is taken to a military base in Caracas, Venezuela.",3rd Prize,Alejandro Cegarra,2019
40,Falleras,2019 Photo Contest,Portraits,"03 February, 2018",F:\Temp\2019\Luisa Dörr,"Twins Claudia and Victoria stand ready for Fallas de Valencia festivities in Valencia, Spain.",3rd Prize,Luisa Dörr,2019
41,Northwest Passages,2019 Photo Contest,Portraits,"06 December, 2017",F:\Temp\2019\Jessica Dimmock,"Frances (65), from Seattle, says she always knew she was transgender. She started dressing in female clothing at the age of five or six. Retired from sales and marketing, she says she is out “to those I care about.”",2nd Prize,Jessica Dimmock,2019
42,Land of Ibeji,2019 Photo Contest,Portraits,"14 October, 2018",F:\Temp\2019\Bénédicte Kurzen and Sanne de Wilde,"Dressed for church, Kehinde Deborah and Taiwo Celestine (10) stand on a hill near Igbo-Ora, Nigeria.",1st Prize,Bénédicte Kurzen and Sanne de Wilde,2019
43,When I Was Ill,2019 Photo Contest,Portraits,"09 January, 2018",F:\Temp\2019\Alyona Kochetkova,"Alyona Kochetkova sits at home, unable to face borscht (beet soup), her favorite food, during treatment for cancer.

Alyona shot this self-portrait following surgery and chemotherapy, when, although she knew the vital importance of food, she struggled to eat. Taking photos was not only a way of sharing a difficult and personal story in the hope that it might support others with a cancer diagnosis, it was also a means of accepting her ordeal by doing what she loved.",3rd Prize,Alyona Kochetkova,2019
44,Black Birds,2019 Photo Contest,Portraits,"17 July, 2018",F:\Temp\2019\Heba Khamis,"Jochen (71) and Mohamed (21; not their real names) sit in the Tiergarten, Berlin. Jochen fell in love after meeting Mohamed, then a sex worker in the park. They have been dating for 19 months.

Prostitution between consenting adults is legal in Germany, and German aid charities have reported a marked increase in the number of young migrants turning to sex work. While they wait for their documents, refugees are not allowed to work legally or attend school. The German government prioritizes assistance to refugees from countries with an ongoing war; those seeking asylum from countries without war are placed in a second category, where papers take longer to complete. This lack of employment opportunity creates a severe lack of choice for many, with some young men becoming sex workers, sometimes to fund a heroin addiction. The Tiergarten, a large park in central Berlin, is a popular meeting spot for male sex workers and older clients. Mohamed now works in a gay bar, and is quitting heroin. He is not gay, and Jochen knows that, but being with Jochen was one of the less harmful options he had in life.",2nd Prize,Heba Khamis,2019
45,Dakar Fashion,2019 Photo Contest,Portraits,"31 December, 2018",F:\Temp\2019\Finbarr O'Reilly,"Diarra Ndiaye, Ndeye Fatou Mbaye and Mariza Sakho model outfits by designer Adama Paris, in the Medina neighborhood of the Senegalese capital, Dakar, as curious residents look on.

Dakar is a growing hub of Franco-African fashion, and is home to Fashion Africa TV, the first station entirely dedicated to fashion on the continent. The annual Dakar Fashion Week includes an extravagant street show that is open to all and attended by thousands from all corners of the capital. Adama Paris (who has a namesake brand) is a driving force behind the fashion week, and much else on the design scene.",1st Prize,Finbarr O'Reilly,2019
46,Wild Pumas of Patagonia,2019 Photo Contest,Nature,"11 July, 2017",F:\Temp\2019\Ingo Arndt,"Three sub-adult female pumas stand on a raised position shortly before sunrise, in Torres del Paine, Patagonia, Chile.",3rd Prize,Ingo Arndt,2019
47,Meet Bob,2019 Photo Contest,Nature,"03 July, 2018",F:\Temp\2019\Jasper Doest,"Bob the flamingo walks through the hallway, back to his room, at the house of veterinarian Odette Doest in Julianadorp, Curaçao.",2nd Prize,Jasper Doest,2019
48,Falcons and the Arab Influence,2019 Photo Contest,Nature,"17 May, 2017",F:\Temp\2019\Brent Stirton,"A female saker falcon with her chicks in Erdene Sant, Mongolia. Sakers are endangered, due to habitat loss and the illegal wildlife trade.",1st Prize,Brent Stirton,2019
49,Glass Butterfly,2019 Photo Contest,Nature,"06 May, 2018",F:\Temp\2019\Angel Fitor,"A winged comb jelly, Leucothea multicornis, its wings widely opened, propels itself through
waters off Alicante, Spain.

Leucothea multicornis, like other comb jellies, is a voracious predator, capturing its prey
using sticky cells rather than by stinging. Little is currently known about the biology of comb
jellies. Because the creatures are so fragile and fold their wings in reaction to the slightest
vibration, they are extremely difficult to study and to photograph.",3rd Prize,Angel Fitor,2019
50,Flamingo Socks,2019 Photo Contest,Nature,"06 July, 2018",F:\Temp\2019\Jasper Doest,"Caribbean flamingo inspects the improvised socks created to help heal its severe foot lesions, at the Fundashon Dier en Onderwijs Cariben, Curaçao.

The bird was brought by plane from neighboring island Bonaire, after spending a few weeks in a local rehabilitation facility. Such lesions are common among captive flamingos, as they have very sensitive feet and are used to walking on soft ground. After a few weeks of care the bird was transported back to Bonaire. There are around 3,000 breeding pairs of Caribbean flamingos on Bonaire, and a further 200 to 300 birds on Curaçao.",2nd Prize,Jasper Doest,2019
51,Boxing in Katanga ,2019 Photo Contest,Sports,"24 March, 2018",F:\Temp\2019\John T. Pedersen,"Boxer Moreen Ajambo (30) trains at the Rhino boxing club in Katanga, a large slum settlement in Kampala, Uganda, on 24 March.

More than 20,000 people live in Katanga, crowded together and often in extreme poverty. The boxing club receives no outside funding. Ajambo, a mother of seven, boxes in the Ugandan women’s team. Men’s boxing has a long history in Uganda, but women boxers are often frustrated by the few opportunities to compete at an international level.",1st Prize,John T. Pedersen,2019
