,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
10,Not Specified,2002 Photo Contest,General News,"01 January, 2001",F:\Temp\2002\Tiane Doan na Champassak,"Women dress themselves after bathing at the Kumbh Mela Festival. The 2001 festival was the biggest ever, in a cycle that sees it swell in size every twelfth year. Now the largest gathering of humans on earth, it drew 70 million pilgrims, meeting peacefully to celebrate an ancient ritual. Staying in a vast tent city, the Hindu faithful take dips at the confluence of the Ganges and Jamuna rivers, believing that the purifying waters wash away a lifetime's sin.",3rd prize,Tiane Doan na Champassak,2002
11,Not Specified,2002 Photo Contest,Nature,"19 April, 2001",F:\Temp\2002\Viviane Moos,"New arrival Mona is fingerprinted at an orangutan rehabilitation center. Her vital data is collected, and growth and medical monitoring continue for years, until she is released into the forest. The Nyaru Menteng center takes in injured or abandoned orangutans. Through mistreatment by humans, and the deforestation of their habitats, orangutan numbers have fallen.",3rd prize,Viviane Moos,2002
12,Not Specified,2002 Photo Contest,General News,"01 April, 2001",F:\Temp\2002\Dominic Ridley & Lorena Ros,"A group of sub-Saharan Africans come ashore. More than 50 people had crammed into a dangerously overloaded rubber boat to travel the frequently-used route between North Africa and Spain. Each year, hundreds of bodies of those attempting the crossing are washed up on the Spanish coast.",2nd prize,Dominic Ridley & Lorena Ros,2002
13,Not Specified,2002 Photo Contest,Daily Life,"01 September, 2001",F:\Temp\2002\Markus Jokela,"With basketball star Dikembe Mutombo due to arrive, young fans race to find the best seats. Born in the Democratic Republic of Congo, Mutombo has become one of the US's most successful sportsmen. He maintained links with his homeland by establishing an aid foundation to improve health and living conditions. On a trip home to open a hospital bearing his mother's name, he received a hero's welcome.",2nd prize,Markus Jokela,2002
14,Not Specified,2002 Photo Contest,Daily Life,"01 December, 2001",F:\Temp\2002\Tim Dirven,"The national sport of buzkashi was banned by the Taliban, but it has remained hugely popular. Horsemen who, weeks before, took part in combat, now show their speed and skill on the sports field. After years of drought, warfare and an US-led bombing campaign, Afghanis try to maintain their traditions. The fall of the Taliban regime brought some stability, but widespread malnutrition and harsh living conditions remain.",3rd prize,Tim Dirven,2002
15,Not Specified,2002 Photo Contest,Daily Life,"01 March, 1999",F:\Temp\2002\Francesco Zizola,"Young Nuba in Nyabroro village, Nuba Mountains, Sudan. 

In the mountains of central Sudan, the Nuba people struggle to preserve a culture under threat. The Nuba have lived in the inaccessible and remote region for hundreds of years. However, their numbers are dwindling, as fierce fighting between government troops and the Sudan People's Liberation Army forces thousands to flee, moving to urban centers for food and shelter. Displaced, or forced to hide in caves, they also face hostility from the fundamentalist Muslim government who has declared Nuba Mountain Islam to be heretical.",2nd prize,Francesco Zizola,2002
16,Not Specified,2002 Photo Contest,Daily Life,"28 October, 2001",F:\Temp\2002\Andrew Testa,"A Greek KFOR soldier waits for the train to depart. The heavily-guarded train provides the only safe way for Serbs and Romas to travel through Albanian-dominated parts of Kosovo. Passengers face the risk of revenge attacks, after the massacre of thousands of Kosovar Albanians by Serb forces in the 1999 conflict. Set up by NATO, the train runs from near the capital Priština through a string of villages until it reaches the Serb strongholds of North Mitrovica and Zvecan in the north of the province. International KFOR soldiers guard the passengers, who are split into three sections - Serbs at the front, Romas at the back, the middle reserved for Albanians. The train itself has been bombed in Albanian and Serb areas.",1st prize,Andrew Testa,2002
17,Not Specified,2002 Photo Contest,Daily Life,"15 June, 2001",F:\Temp\2002\Raul Rubiera,"Members of the Revolutionary Armed Forces of Colombia (FARC) search a bus passing through territory they control. The main left-wing rebel group in the country's 38 year-old civil war finances its activities largely by taxing drug trade. Granted a safe haven in 1998 by President Pastrana, the FARC have been engaged in peace negotiations with the government but have maintained their military offensive, bringing violence and kidnapping to record levels.",3rd prize,Raul Rubiera,2002
18,Not Specified,2002 Photo Contest,Daily Life,"01 April, 2001",F:\Temp\2002\Michael St. Maur Sheil,"A girl from Togo sells water. The container is too heavy to lift, so she must sell all the water before she can put it down. Trafficking in child workers is illegal, but continues to grow in parts of West Africa. The children, many under 12, are often sold in Benin and sent to work in city streets, or on cocoa plantations.",1st prize,Michael St. Maur Sheil,2002
19,Not Specified,2002 Photo Contest,Children's Award,"11 October, 2001",F:\Temp\2002\Aleksander Nordahl,"In Khwaja Bahawudin, northern Afghanistan, a girl smiles at the camera, while her two older sisters hide from the photographer. Young women are forbidden to appear unveiled in front of men in this area, which is controlled by the Northern Alliance. Parents decide when a girl is at the age to start wearing a veil.

Aleksander Nordahl: 'I took this picture a few weeks after 11 September 2001, at a time when world attention was focused on Afghanistan. The reporter and I concentrated mostly on daily life and behind the front stories, and on the terrible humanitarian situation. The most important stories for me, in Afghanistan and elsewhere, are those about children in situations of war and disaster. The children are often the first to die, and their thoughts and feelings hardly count. I hope that people will recognize them in my photos.'
(World Press Photo retrospective Children's Jury exhibition, 2003)",Individual awards,Aleksander Nordahl,2002
20,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 January, 2001",F:\Temp\2002\Harald Schmitt,"Aka pygmies create musical instruments out of their environment. String instruments, flutes and drums are made from tree branches and vines in the dense jungle where musicians gather to play.",3rd prize,Harald Schmitt,2002
21,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 June, 2001",F:\Temp\2002\Shobha,"An explosion of ideas has made Dakar Africa's fashion capital. About 30 ambitious young designers develop their own personal styles outside the world's better-known fashion centers. An international fashion week takes place at the same time as the annual Dakar Carnival, leading to some unexpected sights.",2nd prize,Shobha,2002
22,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 April, 2000",F:\Temp\2002\Gautier Deblonde,"Ron Mueck's 'Boy' grew from small model to huge sculpture in the space of nine months. Originally made for the Millennium Dome in London, it was transported in pieces to the 2001 Venice Biennale. The work began as a 38cm plaster maquette. Mueck gradually increased the scale, working with large polystyrene blocks sliced into horizontal sections. He brought the boy to life by evoking bones, muscles and limbs.",1st prize,Gautier Deblonde,2002
23,Not Specified,2002 Photo Contest,Arts and Entertainment,"15 November, 2001",F:\Temp\2002\Fernando Marcos Ibanez,"Bathed in light, Emmanuelle Bronein rehearses 'White Darkness' at the Teatro de la Zarzuela. The dance piece, choreographed by Nacho Duato, was presented by Compañía Nacional de Danza.",3rd prize,Fernando Marcos Ibanez,2002
24,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 January, 2001",F:\Temp\2002\Christian Keenan,"In a popular local custom, young couples like to be photographed at the Id Kah mosque. The Uygur people, who form the majority in the Injiang province, follow the Muslim faith. Located in the far west, Kashgar was once a Silk Road oasis, and its mosque is the nation's largest.",2nd prize,Christian Keenan,2002
25,Not Specified,2002 Photo Contest,People in the News,"18 January, 2001",F:\Temp\2002\David Guttenfelder,"Palestinian leader Yasser Arafat helps carry the coffin of Hisham Miki at a funeral service. The director of Palestinian State television, and a friend of Arafat's, Miki was shot by masked gunmen in a restaurant. His death came after a three-month wave of violence between Israelis and Palestinians.",2nd prize,David Guttenfelder,2002
26,Not Specified,2002 Photo Contest,General News,"20 December, 2001",F:\Temp\2002\Carlos Barria,"A Plaza de Mayo mother shields her eyes from tear gas during protests. The mothers maintain a vigil in protest at their relatives' disappearance under a military regime. The square was also overrun by Argentines angered by a deepening economic crisis. With the government slashing civil servants' salaries, those who went hungry looted shops for food, and clashed with police. A state of emergency was declared on December 19, and the following day, President Fernando de la Rúa resigned.",1st prize,Carlos Barria,2002
27,Not Specified,2002 Photo Contest,Arts and Entertainment,"01 October, 2001",F:\Temp\2002\Narelle Autio,"Hand in hand, young ballerinas return to their dressing room after a performance. The dancers, aged from six to eight, practice every weekend for the much-anticipated end of year recital at the Casinia School of Dance.",1st prize,Narelle Autio,2002
28,Not Specified,2002 Photo Contest,People in the News,"01 October, 2001",F:\Temp\2002\Kai Wiedenhöfer,"A fighter mourns Atef Abiyat, a commander of the Palestinian Tanzim militia killed in a car explosion in Bethlehem. As peace talks continued to break down, tensions escalated in the region.",3rd prize,Kai Wiedenhöfer,2002
29,Not Specified,2002 Photo Contest,People in the News,"05 June, 2001",F:\Temp\2002\Erik Refner,"Children play in a deep crack in the ground, as a horse-cart passes, in the Jalozai refugee camp, southeast of Peshawar, in Pakistan.",2nd prize,Erik Refner,2002
30,Not Specified,2002 Photo Contest,People in the News,"01 December, 2000",F:\Temp\2002\Jan Grarup,"A generation of Palestinian boys in Ramallah lead split lives, at home with their families, and risking their lives with their friends. The photographer stayed with the boys as they fought, played and rested near the frontline of the Middle East conflict.",1st prize,Jan Grarup,2002
31,Not Specified,2002 Photo Contest,Spot News,"12 November, 2001",F:\Temp\2002\Tyler Hicks,"Northern Alliance troops, opposed to the ruling Taliban, advance towards Kabul. They took control of the city on November 13. The frontline assault followed air strikes on Taliban targets ordered by US president George W. Bush. He accused the regime of protecting Osama bin Laden, held responsible by the US for the attacks of September 11.",3rd prize,Tyler Hicks,2002
32,Not Specified,2002 Photo Contest,Spot News,"11 September, 2001",F:\Temp\2002\James Nachtwey,"Ash, smoke and shattered glass rained down on lower Manhattan following the destruction of the World Trade Center. For months after the September 11 attacks, rescue workers continued to work in thick dust, clearing the site, which came to be known as Ground Zero. The collapse of the twin towers, and buildings below destroyed by falling debris, killed almost 3,000 people. Initial estimates of a higher death toll fell as authorities identified who was and was not at the center that morning. The dead included more than 300 New York Fire Department members.",2nd prize,James Nachtwey,2002
33,Not Specified,2002 Photo Contest,Spot News,"11 September, 2001",F:\Temp\2002\Robert Clark,"United Airlines Flight 175 approaches the World Trade Center above the Manhattan skyline, crashing into its south tower. The impact of the Boeing 767 ignites an explosive fire, as black smoke continues to stream from the north tower, hit earlier by another hijacked airplane. 

The 9/11 attacks came in the morning, as many of the 40,000 people who worked in the complex arrived at their offices. Two more American airplanes were hijacked the same day, one flew into the Pentagon in Washington, another crashed to the ground in Pennsylvania, killing all on board. US president George W. Bush accused members of the Al Qaeda network of carrying out the attack under the orders of Osama bin Laden.

After Robert Clark saw the live television coverage of the first plane's strike, he hurried to the roof of his flat from which he witnessed and photographed the second plane hitting the World Trade Center, using a motor-driven camera. He offered his pictures to Time magazine, but getting his film from his Brooklyn apartment to the Time-Life building in Midtown Manhattan proved something of a challenge. Time published his pictures on a double page of their special edition on the attacks in New York and Washington DC.",1st prize,Robert Clark,2002
34,Not Specified,2002 Photo Contest,Spot News,"11 September, 2001",F:\Temp\2002\Richard Drew,"A person falls from the north tower of the World Trade Center. At 8.45am, the building was hit by a hijacked Boeing 767 airplane, the first of two attacks on the center. As explosions sparked fires in the 110-storey tower, trapped office workers jumped to escape the flames.",3rd prize,Richard Drew,2002
35,Not Specified,2002 Photo Contest,Spot News,"20 July, 2001",F:\Temp\2002\Antoine Serra,"The body of Carlo Giuliani (23), lies in the street following clashes between police and anti-globalization protesters. At the G8 summit, the leaders of eight industrialized nations met behind a four-meter steel barrier to discuss global issues. As the meeting opened, more than 100,000 demonstrators streamed into the city, most holding peaceful protests about the G8 nations' handling of social issues. Street violence escalated, when riot police with shields confronted protesters overturning cars and damaging buildings. Witnesses to Giuliani's death said they heard shots, and saw a police vehicle reverse over him. The Italian Interior Ministry told the press Giuliani was shot twice in the head by a carabinieri police force member, in an act of self-defense.",2nd prize,Antoine Serra,2002
36,Not Specified,2002 Photo Contest,Spot News,"12 November, 2001",F:\Temp\2002\Luc Delahaye,"Northern Alliance troops scatter in an ambush by retreating Taliban forces. The attack came on as Northern Alliance forces mounted a final offensive to capture the capital Kabul, held by the fundamentalist Taliban since 1996. On the northern front, 25km from the city, they encountered little resistance until the sudden ambush. Afghanistan's internal clashes intensified in October, following a bombing campaign on Taliban targets led by the US and Britain. Sporadic fighting had continued in the country as the Northern Alliance vowed to overthrow the Taliban regime.",1st prize,Luc Delahaye,2002
37,Not Specified,2002 Photo Contest,Sports,"03 February, 2001",F:\Temp\2002\Craig Golding,"At beaches along the Australian coastline, surf lifesavers participate in tough physical competitions to develop their skills, here at Wanda Beach, Sydney. 

Surf Lifesaving Australia is one of the world's largest volunteer organizations, with more than 100,000 members. From September to April, lifesavers complete a required number of hours on patrol, before competing on the sand and in the sea. At club carnivals, men and women test their stamina in rescue and resuscitation events.",2nd prize,Craig Golding,2002
38,Not Specified,2002 Photo Contest,Sports,"01 April, 2001",F:\Temp\2002\Alex Garcia,"Boys train at the Rafael Trejo boxing gym, wedged between buildings in old Havana. Hundreds of such gyms in Cuba nurture young athletes' skills.",1st prize,Alex Garcia,2002
39,Not Specified,2002 Photo Contest,Sports,"18 November, 2001",F:\Temp\2002\Jia Guorong,"A young gymnastic competitor embarks on a long process—to defeat first her provincial rivals, and later those at the top of their field—in order to win national selection.
Chinese gymnasts practice from an early age to compete in world championships. Competition is fierce, and the physical effort arduous.",3rd prize,Jia Guorong,2002
40,Not Specified,2002 Photo Contest,Sports,"10 September, 2001",F:\Temp\2002\Carlos Puma,"Juan Carlos Valdez runs for the fence at a jaripeo, a Mexican rodeo. A popular event deriving from Northern Mexico, the jaripeo is a test of courage and skill for the men who ride the bucking bulls. At the Lake Perris Fairgrounds rodeo, Valdez's job was to distract the beast when it threw off riders. Events took a dangerous turn, but he narrowly escaped the charging bull.",2nd prize,Carlos Puma,2002
41,Not Specified,2002 Photo Contest,Sports,"08 April, 2001",F:\Temp\2002\Fred Vuich,"Tiger Woods tees off on the 18th hole at the Masters Golf Tournament. The American golfer played the final hole under par, on his way to winning the event for a second time. Ranked number one in 2001, he also became the first golfer to hold all four of the major professional titles simultaneously.",1st prize,Fred Vuich,2002
42,Not Specified,2002 Photo Contest,Sports,"13 May, 2001",F:\Temp\2002\Jens Rötzsch,"Turbo golfers avoid conventional greens, in favor of rooftops, garbage containers or construction sites. Named after a Norwegian punk band, Turbo Negro, the movement claims members all over Europe. Their uniforms (jeans and baggy pants), and the loud music they play, keep them out of traditional golf clubs.",3rd prize,Jens Rötzsch,2002
43,Not Specified,2002 Photo Contest,Science & Technology,"01 May, 2001",F:\Temp\2002\Christoph Gerigk,"Divers examine a colossal statue of a Pharaoh dated between 6th and 4th century BC. Here at the site of the ancient city of Herakleion, off the coast if Egypt in the Mediterranean Sea, archeologists search for antiquities preserved in the deep.",2nd prize,Christoph Gerigk,2002
44,Not Specified,2002 Photo Contest,Science & Technology,"01 January, 2001",F:\Temp\2002\Olivier Grunewald,"The Northern Lights—or Aurora Borealis—are produced when solar wind, eruptions of electrified particles from the sun, collide with Earth's magnetic field. These magnetic storms can also damage satellites and other telecommunications installations. In a new scientific field, researchers at the EISCAT base are pioneering space meteorology, to forecast the weather in space. In the period 2000-1, increased solar activity led to particularly intense light displays.",3rd prize,Olivier Grunewald,2002
45,Not Specified,2002 Photo Contest,Portraits,"01 January, 2001",F:\Temp\2002\Jodi Bieber,"A Pakistani girl rests after searching for something to sell in order to feed her family. She does not go to school as her parents cannot afford for her to stop working. With limited or no education, young women in Pakistan have few chances to break out of a cycle of poverty and hardship. International organizations in the area aim to encourage rural communities to shift their traditional customs and send their girls to school.",1st prize,Jodi Bieber,2002
46,Not Specified,2002 Photo Contest,Portraits,"13 December, 2001",F:\Temp\2002\Marco Di Lauro,"Maryam (9) covers herself with a scarf after leaving the damaged house where she found shelter. To survive, she collects wood and plastic to sell at a market. In Kabul, years of warfare forced many residents to flee. With the city in ruins, those that remained continued a struggle to survive. In 2001, American air strikes weakened the grip of the ruling Taliban regime, and by November, opposing Northern Alliance troops captured Kabul.",2nd prize,Marco Di Lauro,2002
47,Not Specified,2002 Photo Contest,Portraits,"07 January, 2001",F:\Temp\2002\Pietro Di Giambattista,"A Roma girl from Bosnia-Herzegovina in the back seat of a car, leaves an immigrants' camp outside Rome. In the past decade, the camps have received an influx of Romas from other parts of Europe, forced from their homes by warfare and economic hardship.",3rd prize,Pietro Di Giambattista,2002
48,Not Specified,2002 Photo Contest,Portraits,"03 December, 2001",F:\Temp\2002\Tim Hetherington,"Abu Koroma, a pupil of Milton Margai School for the Blind, Freetown, Sierra Leone.

Milton Margai is the only school for the blind in Sierra Leone. Its 80 pupils range in age from 4 to 18. The school has survived the turmoil of an ongoing civil war. Evacuated during a coup in 1998, it was bombed the following year. Some of its pupils were blinded by rebels during the conflict. The school has basic facilities but tries to keep academic standards high. It emphasizes Braille reading and writing and typing, enabling pupils to go into secondary education, and find jobs.",1st prize,Tim Hetherington,2002
49,Not Specified,2002 Photo Contest,Portraits,"01 April, 2001",F:\Temp\2002\Ziyah Gafic,"Children play in the suburbs of Gorazde, a city encircled by Serb military forces for three years. In the Bosnian civil war of 1992-1995, Gorazde was the last remaining United Nations safe area in eastern Bosnia, yet it was repeatedly attacked. Since then, the photographer has observed the war's impact on his family, and others who came to the city for safety.",2nd prize,Ziyah Gafic,2002
50,Not Specified,2002 Photo Contest,People in the News,"01 September, 2001",F:\Temp\2002\Julien Daniel,"22-25 September. Broadway became a focal point for those who came to see and photograph the wreckage of the World Trade Center. In the weeks after the 9/11 attacks, the huge site came to be known as Ground Zero. With New Yorkers and tourists gathering to watch the massive search and clean-up operation, souvenir sellers set up shop nearby.",3rd prize,Julien Daniel,2002
51,Not Specified,2002 Photo Contest,Science & Technology,"02 May, 2001",F:\Temp\2002\John Costello,"Doctors test the wiring that moves William Kilbride's hand for the first time since his accident. At Cooper Hospital, surgeons used a new muscle stimulation system for quadriplegics called 'Freehand'. In a seven-hour operation, they first attached eight electrodes to muscles inside his right arm. Then a small Implanted Receiver Stimulator (IRS), similar to a pacemaker, was placed in Kilbride's chest. The stimulator, activated by shoulder movements picked up by a sensor, sends electrical signals through thin wiring to the electrodes, causing the muscles to contract. When surgeons turned on the power, his fingers curled. Weeks later, Kilbride could feed himself, with help, and write his own name.",1st prize,John Costello,2002
52,Not Specified,2002 Photo Contest,Science & Technology,"09 July, 2001",F:\Temp\2002\Martin Sasse,Women wait for cosmetic eyelid surgery at Yanhee Hospital. Many young women in Thailand strive for a popular Eurasian look.,2nd prize,Martin Sasse,2002
53,Not Specified,2002 Photo Contest,Science & Technology,"23 December, 2001",F:\Temp\2002\Stefan Boness,"A girl receives a polio vaccination at a health station. Local authorities organized the vaccinations as part of an Africa-wide campaign, to eradicate polio from the continent. Hearing loudspeaker announcements from a mobile clinic, mothers in the village of Dresa took their children to receive the vaccine. While non-existent in many parts of the world, the disease remains a threat, prompting a World Health Organization global initiative to free the world of polio by 2005.",3rd prize,Stefan Boness,2002
54,Not Specified,2002 Photo Contest,Science & Technology,"01 January, 2001",F:\Temp\2002\Ziyah Gafic,"A woman holding a photograph of her brother, is told the skull is his. A number of international organizations are unearthing skeletons and other remains, in an effort to trace any of the 27,000 people missing after the Bosnian war of 1992-1995. Investigators use forensic techniques to identify bodies exhumed from mass graves.",1st prize,Ziyah Gafic,2002
55,Not Specified,2002 Photo Contest,Portraits,"09 March, 2001",F:\Temp\2002\Peter Granser,"In Sun City, 50,000 senior citizens enjoy a life of leisure in their own exclusive neighborhood. With its swimming pools and air-conditioned homes, the resort is restricted to those aged over 55. Founded in 1960, it has its own churches, theaters, country clubs, shopping malls, with 200 doctors to attend to the elderly residents.",3rd prize,Peter Granser,2002
