,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
19,Not Specified,1973 Photo Contest,Photo Sequences,"01 February, 1972",F:\Temp\1973\Horst Ossinger,"Queen Elizabeth II is distracted while watching a parade of elephants during her state visit to Thailand.

In a letter to World Press Photo, Horst Ossinger told World Press Photo how he made this picture: 'The official photo-session had already finished an I was quickly taking, what I thought would be my last shot on this particular session, when I discovered a peculiar look on the Queen's face. I was using a Leicaflex with 180 mm lens at the time and starter [sic] the motor of the camera.'

When Ossinger was awarded in the 1973 contest, Time magazine wrote in its People section: 'In each successive frame the royal expression got curiouser and curiouser. With her camera resting on her lap in the best tourist manner, Queen Elizabeth was cheerfully taking tea and watching a parade elf elephants while on her tour of Thailand last year. Suddenly, in a series of baffling photographs just published in London, Elizabeth registered first dismay, then pain, then a rictus of what looked like sheer agony. Was it tea? A tack on the chair? Back trouble? Horst Ossinger, the German photographer who caught the moment with a telephoto lens, and won the Holland World Press Photo Contest prize for it, doesn't know. And the Queen isn't telling.'",1st prize,Horst Ossinger,1973
20,Not Specified,1973 Photo Contest,Spot News,"01 January, 1972",F:\Temp\1973\Stefan Tihov,"Captain Edwin Alexander Hawley of the 432nd Tactical Reconnaisance Wing (TRW) US Air Force, at a press conference with captured US pilots, in the Club for International Meetings in Hanoi, Vietnam. Hawley was taken prisoner of war after his plane was shot down by a Vietcong missile.
Background story 
Captain Edwin A. Hawley Jr., a weapons and systems operator, had been based at the Udorn Royal Thai Air Force Base in Northern Thailand, which served as a front-line base of the US Air Force during the Vietnam War. Udorn is only 40 minutes by air from Hanoi, Vietnam’s northern capital, and Hawley’s unit, 432ndTRW, accounted for more than 80 percent of all reconnaissance activity over North Vietnam. It also employed several F-4D fighter-bombers on strike missions over North Vietnam.
It was during one of those missions, Hawley’s plane was shot down. Together with pilot Major Robert H. Irwin, Captain Hawley Jr. was dispatched on a combat mission in their F-4D aircraft over North Vietnam on 17 February 1972. About 15 miles west of the city of Vinh in the Nghe An province, their plane was shot down. Hawley, seating at the rear, ejected from the aircraft first, as it was standard procedure for the pilot to eject second. Therefore, it was not uncommon for the crewmembers to be separated on the ground. Captain Hawley was captured by the North Vietnamese and spent the next year in prison camps in and around Hanoi.
On 7 April 1972, Life magazine published two color portraits of two captured US airmen: Captain Kenneth J. Fraser and Captain Edwin A. Hawley. According to the caption, Hawley suffered neck burns as well as a broken arm, but appeared otherwise to be treated well. On 14 February 1973, he was released, still showing signs of the injuries he received when he ejected from his aircraft. In his debriefing, Hawley stated that he believed his pilot had died. Major Irwin remained missing in action. In November 1989, it was announced that Irwin’s remains had been returned to US control by the Vietnamese, and these remains had been positively identified as being those of Major Robert H. Irwin.
Bulgarian photojournalist Stefan Tihov made the photo on assignment in Hanoi. Tihov had come to Vietnam, to cover the fighting. However, when he arrived in Hanoi, most hostilities had subsided, and he was commissioned to photograph factories, schools, and the beauty of the Vietnamese landscape. Disappointed, Tihov requested a transfer to the 17th parallel, the provisional military demarcation line between North and South Vietnam, to cover the bombardment of US aircraft by North Vietnamese artillery. His request was denied, but not much later he was assembled with other journalists in a room in Hanoi, where five captured pilots of the US Air Force were being presented to the press. Apparently, the pilots had been shot down by Soviet missiles. Tihov later remembered that he was very excited that day, watching men of his own age, dressed in prison suits, being shouted at by people who profoundly hated them.",3rd prize,Stefan Tihov,1973
21,Not Specified,1973 Photo Contest,Spot News,"01 January, 1972",F:\Temp\1973\Park Tae-hong,A six-year-girl is launched from a third floor window during a fire at the Seoul Citizens Hall. The girl was rescued but fifty people were killed in the fire that spread through the building in just twenty minutes.,2nd prize,Park Tae-hong,1973
22,Not Specified,1973 Photo Contest,Spot News,"08 June, 1972",F:\Temp\1973\Nick Ut,Phan Thi Kim Phuc (center) flees with other children after South Vietnamese planes mistakenly dropped napalm on South Vietnamese troops and civilians.,1st prize,Nick Ut,1973
23,Not Specified,1973 Photo Contest,Sports,"01 January, 1972",F:\Temp\1973\Joszef Farkas,The great loser.,3rd prize,Joszef Farkas,1973
24,Not Specified,1973 Photo Contest,Sports,"01 January, 1972",F:\Temp\1973\Olle Seijbold,"American Heavyweight Chris Taylor is thrown by West Germany's Wilfried Dietrich at the Olympic Games. Weighing 412 pounds (187 kg), Taylor was the heaviest Olympian ever.",2nd prize,Olle Seijbold,1973
25,Not Specified,1973 Photo Contest,Sports,"01 January, 1972",F:\Temp\1973\Co Rentmeester,"American swimmer Mark Spitz trains for the 1972 Olympic Games in Munich. Spitz was to win a record number of 7 gold medals at the Olympics, a record he kept until 2008, when another American swimmer, Michael Phelps, won 8 gold medals at the Bejing Olympics.",1st prize,Co Rentmeester,1973
26,Not Specified,1973 Photo Contest,Sports,"08 September, 1972",F:\Temp\1973\Ulrich Kohls,Photo montage of the 100m hurdles for women at the 1972 Summer Olympics in Munich.,3rd prize,Ulrich Kohls,1973
27,Not Specified,1973 Photo Contest,Portraits,"01 December, 1972",F:\Temp\1973\Boris Kaufman,"A woman from Untsukul in the Republic of Dagestan.

Boris Kaufman had been sent to Dagestan by his agency RIA Novosti. On the outskirts of Untsukul, a mountain village, he saw an old woman walking away from the village with a crutch. When he got a glimpse of her face, he released the shutter of his camera. When the woman heard the click, she started to threaten him with her crutch and then walked away. Because, at that time, it was not possible to publish pictures of old 'heroes', as she was considered to be, without a name, Kaufman had to invent one: Patima.",2nd prize,Boris Kaufman,1973
28,Not Specified,1973 Photo Contest,Portraits,"01 January, 1972",F:\Temp\1973\Peter Meissner,"A young couple watches the motor cycle races at the Bernauer Schleife near Berlin on a stormy day during the spring of 1972.
In his letter to World Press Photo in March 1973 he wrote about the picture saying that he had been struck by the sight of this couple, unknown to him, by the open face of the boy and his arm around the girl's shoulder as if he wanted to protect something very valuable to him.",1st prize,Peter Meissner,1973
29,Not Specified,1973 Photo Contest,Photo Stories,"01 February, 1972",F:\Temp\1973\Henning Christoph,"Scenes from 'The Troubles', the conflict between Unionists and Nationalists in Northern Ireland.
Every afternoon, in the 'Aggro Corner', the no-man's land between downtown Derry and the Bogside, nationalist youth aged 7 to 17 gather to throw stones at British Army soldiers.",3rd prize,Henning Christoph,1973
30,Not Specified,1973 Photo Contest,Photo Stories,"01 January, 1972",F:\Temp\1973\Sven-Erik Sjöberg,"Three thousand people in Belo Horizonte live on the garbage heap, where children compete with vultures for scraps of meat.",2nd prize,Sven-Erik Sjöberg,1973
31,Not Specified,1973 Photo Contest,Photo Stories,"01 January, 1972",F:\Temp\1973\Don McCullin,"South Vietnamese soldier during the Vietnam War's Easter Offensive.

In 1969, US President Richard Nixon introduced a new strategy, called ‘Vietnamization’, aimed at ending the American involvement in the Vietnam War. Step by step, all military responsibilities were transferred to the South Vietnamese army, in order to prepare South Vietnam to defense itself against North Vietnamese attacks. 

During the spring of 1972, North Vietnam started what is now called the Easter Offensive against South Vietnam, intensifying the fighting and bombardments. The North aimed at gaining as much territory as possible and crippling the South Vietnamese army, in order to strengthen its position during the ongoing peace negotiations, while demonstrating the failure of US’ Vietnamization policy. Major battlegrounds of the Easter Offensive were the province Quang Tri and the city of An Loc.

In 1973, after negotiating a treaty with North and South Vietnam, the USA withdrew its forces from Vietnam and declared the Vietnamization process complete. However, in 1975, South Vietnam would fall to the Communist army.",1st prize,Don McCullin,1973
32,Not Specified,1973 Photo Contest,Photo Sequences,"01 January, 1972",F:\Temp\1973\Joszef Farkas,The great loser.,3rd prize,Joszef Farkas,1973
33,Not Specified,1973 Photo Contest,Portraits,"01 January, 1972",F:\Temp\1973\Vladimir Savostyanov,A sports fan is fascinated by the chess play of champion Mikhail Tal.,3rd prize,Vladimir Savostyanov,1973
