,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
18,Not Specified,1983 Photo Contest,Arts and Sciences,"22 March, 1982",F:\Temp\1983\James Long,"A pelican chooses the same time to lift-off as the Space Shuttle.
Space Shuttle Columbia was launched on 22 March 1982 for its 3rd STS mission.",Honorable mention,James Long,1983
19,Not Specified,1983 Photo Contest,Nature,"01 January, 1982",F:\Temp\1983\Alexander V. Lyskin,"Reindeer in Chukotka, northern Russia.

Alexander Lyskin later related how he got the idea for this graphic picture of reindeer while photographing Vologda lace during another assignment. When he came to Chukotka, he knew exactly how he wanted to shoot the reindeer: silhouetted against the light with black and white film. And he succeed, finding the right circumstances.",1st prize,Alexander V. Lyskin,1983
20,Not Specified,1983 Photo Contest,Daily Life,"01 July, 1982",F:\Temp\1983\Stormi Lee Greener,"Tony and Terry wait at a traffic light to cross the street. Tony Lebahn was born without arms or legs. He is married to Terry, his former therapist.",3rd prize,Stormi Lee Greener,1983
21,Not Specified,1983 Photo Contest,Nature,"01 January, 1982",F:\Temp\1983\Michael Melford,A green vine snake in the rain forest.,2nd prize,Michael Melford,1983
22,Not Specified,1983 Photo Contest,Spot News,"01 June, 1982",F:\Temp\1983\Robin Moyer,Israeli armor rolls into Lebanon in June 1982.,3rd prize,Robin Moyer,1983
23,Not Specified,1983 Photo Contest,Nature,"01 January, 1982",F:\Temp\1983\Sergey Vasiliev,A chicken fight.,1st prize,Sergey Vasiliev,1983
24,Not Specified,1983 Photo Contest,Nature,"01 October, 1982",F:\Temp\1983\Jose Manuel Martos Sanchez,Maternal love at the Madrid Zoo.,3rd prize,Jose Manuel Martos Sanchez,1983
25,Not Specified,1983 Photo Contest,Spot News,"01 April, 1982",F:\Temp\1983\James Bruce Dickman,Election day.,1st prize,James Bruce Dickman,1983
26,Not Specified,1983 Photo Contest,Spot News,"01 January, 1982",F:\Temp\1983\Anonymous,The execution by hanging of anti-Khomeini Iranians in Hamadan.,3rd prize,Anonymous,1983
27,Not Specified,1983 Photo Contest,Spot News,"01 January, 1982",F:\Temp\1983\Martin Cleaver,The British warship 'Antelope' sinks.,2nd prize,Martin Cleaver,1983
28,Not Specified,1983 Photo Contest,Spot News,"18 September, 1982",F:\Temp\1983\Robin Moyer,"Bodies of Palestinian victims after a massacre by Christian Phalange militia lie in the streets of Beirut’s Sabra and Shatila refugee camps.
The massacre of Palestinian civilians in the Beirut refugee camps of Sabra and Shatila took place between 16 and 18 September 1982 during the Lebanese Civil War. About 150 Lebanese militia fighters killed at least 500 Palestinian civilians, including large numbers of women, children, and the elderly. Estimates of the total death toll range from 500 to 4,000. The armed militia was linked to the Phalange party, allied with the Israeli Defense Force, which at the time occupied Beirut and held the refugee camps under its control.",1st prize,Robin Moyer,1983
29,Not Specified,1983 Photo Contest,Sports,"04 September, 1982",F:\Temp\1983\Achim Bussler,Ernst Baumann (Switzerland) is fatally injured under his horse 'Beaujour de Mas' at the World Championships Military.,1st prize,Achim Bussler,1983
30,Not Specified,1983 Photo Contest,Sports,"01 October, 1982",F:\Temp\1983\Enrico Ferorelli,"Canoeists shoot the 17th and final rapids on the Gauley River, one of the most difficult rivers to navigate in the eastern United States.",2nd prize,Enrico Ferorelli,1983
31,Not Specified,1983 Photo Contest,Sports,"01 January, 1982",F:\Temp\1983\Eugen Zimmermann,A somersault.,1st prize,Eugen Zimmermann,1983
32,Not Specified,1983 Photo Contest,People in the News,"01 January, 1982",F:\Temp\1983\Vyacheslav Polunin,Russian conductor Ghennady Rozhdestvensky.,2nd prize,Vyacheslav Polunin,1983
33,Not Specified,1983 Photo Contest,People in the News,"01 August, 1982",F:\Temp\1983\Doug Pithey,"Bishop Desmond Tutu demonstrates his beliefs and convictions at a service, calling for unity among all black peoples.",1st prize,Doug Pithey,1983
34,Not Specified,1983 Photo Contest,Sports,"01 January, 1982",F:\Temp\1983\Jim McLagan,"Bernard Boshoff (18) of Mossel Bay, who lost a leg in a sporting accident, sets a new personal high jump record at the South African Athletic Championships for the Disabled.",2nd prize,Jim McLagan,1983
35,Not Specified,1983 Photo Contest,People in the News,"01 January, 1982",F:\Temp\1983\John Bryson,"Henry Fonda (76), terminally ill, receives his first Oscar for 'On Golden Pond'. Because he was too ill to accept the Oscar, it was rushed to his home by granddaughter Vanessa, wife Shirlee and daughter Amy.",1st prize,John Bryson,1983
36,Not Specified,1983 Photo Contest,Others,"01 April, 1982",F:\Temp\1983\Neil McGahee,"Charley [75] and Wilhelm [78] Eilers, two brothers who have never married, live on a 125 acre farm. Scorning modern agricultural methods, they continued to work the land in the old way. In 1982 Charley suffered a stroke, was taken to hospital and died. Wilhelm returned to the fields with his horses and tried to do the work alone.",Individual awards,Neil McGahee,1983
37,Not Specified,1983 Photo Contest,Oskar Barnack Award,"01 April, 1982",F:\Temp\1983\Neil McGahee,"Charley [75] and Wilhelm [78] Eilers, two brothers who have never married, live on a 125 acre farm. Scorning modern agricultural methods, they continued to work the land in the old way. In 1982 Charley suffered a stroke, was taken to hospital and died. Wilhelm returned to the fields with his horses and tried to do the work alone.",Individual awards,Neil McGahee,1983
38,Not Specified,1983 Photo Contest,News Feature,"01 January, 1982",F:\Temp\1983\Randy Eli Grothe,"The Conquest of Guadalupe Peak (2667m). Leader Shorty Powers leads his mountain climbing team through high brush from base camp at the beginning of the climb. The paraplegic team use specially-adapted wheelchairs packed with camping equipment. They climbed for five days to the top of Texas' highest mountain; for an able-bodied person, the climb would take only four hours. A five-man team began the climb but only three reached the top.",3rd prize,Randy Eli Grothe,1983
39,Not Specified,1983 Photo Contest,News Feature,"13 November, 1982",F:\Temp\1983\Chuck Fishman,"Vietnam veterans gather to attend the dedication of a memorial bearing 57,939 names.",2nd prize,Chuck Fishman,1983
40,Not Specified,1983 Photo Contest,News Feature,"01 July, 1982",F:\Temp\1983\Christopher Steele-Perkins,"Two Palestinians on the 3rd floor of the Gaza Hospital, after their camp in Sabra was bombed in June. The windows of the hospital are sandbagged for protection.",3rd prize,Christopher Steele-Perkins,1983
41,Not Specified,1983 Photo Contest,News Feature,"01 January, 1982",F:\Temp\1983\Olav Fjeld Hasselknippe,A wounded Palestinian in a hospital remains faithful to Arafat.,2nd prize,Olav Fjeld Hasselknippe,1983
42,Not Specified,1983 Photo Contest,News Feature,"01 January, 1982",F:\Temp\1983\Alain Raffestin,The Iran-Iraq war.,1st prize,Alain Raffestin,1983
43,Not Specified,1983 Photo Contest,Nature,"01 August, 1982",F:\Temp\1983\Vincent Mentzel,"Man taking a sand bath in Turpan, an old Muslim city in the autonomous region Xinjian Uygur in China.",2nd prize,Vincent Mentzel,1983
44,Not Specified,1983 Photo Contest,People in the News,"01 January, 1982",F:\Temp\1983\Vyacheslav Polunin,"Boris Prokrovsky, stage director of Moscow's Bolshoi Theatre between 1943 and 1982.",3rd prize,Vyacheslav Polunin,1983
