,Title,Award,Category,Published Date,Stored Path,Description,Prize Level,Photographer,Award Year
11,Not Specified,1979 Photo Contest,Arts and Sciences,"01 January, 1978",F:\Temp\1979\John A. Varley,Sculptor Henry Moore's 80th birthday exhibition.,1st prize,John A. Varley,1979
12,Not Specified,1979 Photo Contest,General News,"01 January, 1978",F:\Temp\1979\Eddie Adams,An untouchable in India.,1st prize,Eddie Adams,1979
13,Not Specified,1979 Photo Contest,Feature Picture,"01 January, 1978",F:\Temp\1979\Pavel Melus,Sara Simeoni at the European Athletics Championships.,3rd prize,Pavel Melus,1979
14,Not Specified,1979 Photo Contest,Feature Picture,"01 January, 1978",F:\Temp\1979\Cornelius Meffert,Mountain farmers.,2nd prize,Cornelius Meffert,1979
15,Not Specified,1979 Photo Contest,Feature Picture,"01 January, 1978",F:\Temp\1979\Eddie Adams,"White life in Rhodesia: An 89-year-old widow with her gun.

On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
16,Not Specified,1979 Photo Contest,Color Picture,"01 November, 1978",F:\Temp\1979\Frank Johnston,More than 900 followers of reverend Jim Jones of The Peoples Temple Agricultural Project commit mass suicide.,3rd prize,Frank Johnston,1979
17,Not Specified,1979 Photo Contest,Color Picture,"01 January, 1978",F:\Temp\1979\Peter Martens,Recruits of the French Foreign Legion train in the Pyrenees and on the isle of Corsica.,2nd prize,Peter Martens,1979
18,Not Specified,1979 Photo Contest,Color Picture,"01 January, 1978",F:\Temp\1979\Valery Shustov,"Fire fighters extinguishing a fire at an oil exploration well in Dagestan. When a oil well catches fire, the fire fighters not only have to put out the fire but also save the well. 

Valery Shustov made this story while working on a larger story about the Caspian oil industry. Making these pictures was very hard because of the enormous heat. Shustov could not remain still but had to work very fast and move around constantly.",1st prize,Valery Shustov,1979
19,Not Specified,1979 Photo Contest,Arts and Sciences,"01 January, 1978",F:\Temp\1979\Barry John Hartley,A British ballet-master conducts a class.,3rd prize,Barry John Hartley,1979
20,Not Specified,1979 Photo Contest,Arts and Sciences,"01 January, 1978",F:\Temp\1979\Dirk Buwalda,Dutch National Ballet dancer Lazaro Prince during a rehearsal.,2nd prize,Dirk Buwalda,1979
21,Not Specified,1979 Photo Contest,News Feature,"15 December, 1978",F:\Temp\1979\Eddie Adams,"An armed guard provides both service and security to white Rhodesians on the golf course of the Leopard Rock Hotel in the Bvumba Mountains, Rhodesia.
On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
22,Not Specified,1979 Photo Contest,General News,"15 December, 1978",F:\Temp\1979\Eddie Adams,"An armed guard provides both service and security to white Rhodesians on the golf course of the Leopard Rock Hotel in the Bvumba Mountains, Rhodesia.
On 3 March 1978, after 14 years of civil war, Rhodesian Prime Minister Ian Smith and bishop Abel Muzorewa of the United African National Council signed an agreement, which became known as the Internal Settlement. In 1965 Smith, prime minister of the British colony since 1964, had declared Rhodesia unilaterally independent under white minority rule. The declaration not only sparked international outrage and economic sanctions, but also a guerrilla war against white rule by different political and military factions. By signing the Internal Settlement and organizing new democratic elections, it was expected that all sanctions would be lifted. However, the settlement was condemned by the United Nations' Security Council, and as not all significant parties had been involved in the process, the civil war continued. The war would not end before December 1979, when in Lancaster House, London, all parties came to a peace agreement and a new constitution, guaranteeing minor rights.",1st prize,Eddie Adams,1979
23,Not Specified,1979 Photo Contest,News Feature,"01 January, 1978",F:\Temp\1979\Werner E. Baum,"A farewell for Leonid Brezhnev, leader of the Soviet Union, after his visit to West Germany.",2nd prize,Werner E. Baum,1979
24,Not Specified,1979 Photo Contest,People in the News,"01 January, 1978",F:\Temp\1979\Michael James Lloyd,Duke of Edinburgh holds the reins at the Royal Windsor Horse Show.,2nd prize,Michael James Lloyd,1979
25,Not Specified,1979 Photo Contest,News Picture,"01 January, 1978",F:\Temp\1979\Manfred Vollmer,"Rescue workers fight an oil-disaster caused by supertanker Amoco Cadiz which ran aground on March 16, near Portsall.",1st prize,Manfred Vollmer,1979
26,Not Specified,1979 Photo Contest,Spot News,"01 January, 1978",F:\Temp\1979\David G. Mugar,"A family of three is being rescued from their burning home. After the father had dropped the child, he and his wife were rescued by firemen.",2nd prize,David G. Mugar,1979
27,Not Specified,1979 Photo Contest,Spot News,"01 January, 1978",F:\Temp\1979\Valery Shustov,"Fire fighters extinguishing a fire at an oil exploration well in Dagestan. When a oil well catches fire, the fire fighters not only have to put out the fire but also save the well. 

Valery Shustov made this story while working on a larger story about the Caspian oil industry. Making these pictures was very hard because of the enormous heat. Shustov could not remain still but had to work very fast and move around constantly.",1st prize,Valery Shustov,1979
28,Not Specified,1979 Photo Contest,Spot News,"01 January, 1978",F:\Temp\1979\Orlando Brito,A fatal mission.,1st prize,Orlando Brito,1979
29,Not Specified,1979 Photo Contest,Spot News,"25 September, 1978",F:\Temp\1979\Hans E. Wendt,"Pacific Southwest Airlines Flight 182, a Boeing 727 with 136 people on board, plunges towards North Park, a residential neighbourhood in San Diego, California, after a collision with a Cessna 172. One hundred fifty people died and 30 houses were destroyed. It was the deadliest plane crash in the United States to that date.",3rd prize,Hans E. Wendt,1979
30,Not Specified,1979 Photo Contest,Spot News,"01 January, 1978",F:\Temp\1979\Norman Y. Lono,"A policeman places his boot on the head of a member of the MOVE organization during a standoff at the MOVE commune. The radical MOVE group preach revolution, advocating a return to nature and a society without government, police or technology. During the confrontation a police officer was killed, and a number of officers, firefighters, bystanders and MOVE members injured. Nine MOVE members were convicted for involvement in the officer's death.",2nd prize,Norman Y. Lono,1979
31,Not Specified,1979 Photo Contest,News Feature,"01 January, 1978",F:\Temp\1979\Rick McCarthy,A sunbathing lifeguard keeps an eye on reserve-marines during a landing exercise.,3rd prize,Rick McCarthy,1979
32,Not Specified,1979 Photo Contest,Sports,"01 January, 1978",F:\Temp\1979\John J. Casamento,"A rodeo rider, catapulted from a Brahman bull's back, narrowly escapes injury.",2nd prize,John J. Casamento,1979
33,Not Specified,1979 Photo Contest,Sports,"25 June, 1978",F:\Temp\1979\Cornelis Mooij,Argentina's captain Daniel Passarella holds the World Cup after his team wins the football World Championships beating the Netherlands 3-1 in the Estadio Monumental in Buenos Aires.,2nd prize,Cornelis Mooij,1979
34,Not Specified,1979 Photo Contest,Sports,"01 August, 1978",F:\Temp\1979\Russell McPhedran,"Finishing in the 100m semi-final of the Edmonton Commonwealth Games, arch rivals Hasely Crawford and Donald Quarrie challenge each other for the final race.",1st prize,Russell McPhedran,1979
35,Not Specified,1979 Photo Contest,Science & Technology,"01 January, 1978",F:\Temp\1979\Barry John Hartley,A British ballet-master conducts a class.,3rd prize,Barry John Hartley,1979
36,Not Specified,1979 Photo Contest,Science & Technology,"01 January, 1978",F:\Temp\1979\Dirk Buwalda,Dutch National Ballet dancer Lazaro Prince during a rehearsal.,2nd prize,Dirk Buwalda,1979
37,Not Specified,1979 Photo Contest,Spot News,"26 March, 1978",F:\Temp\1979\Sadayuki Mikami,"Narita, Japan.

A demonstrator is engulfed in flames of the Molotov cocktail he was about to throw at police during protests against the construction of a new international airport in Narita near Tokyo.",1st prize,Sadayuki Mikami,1979
38,Not Specified,1979 Photo Contest,Photo Sequences,"01 May, 1978",F:\Temp\1979\Wim Hofland,"At Brussels airport, a mother and son wait anxiously for their husband and father, who has been evacuated from Zaire.

In May 1978, an uprising took place in Katanga against President Mobutu. The Front for the National Liberation of the Congo (FNLC), supported by Cuban troops from Angola, took about 3,000 Europeans and Zairians as hostages, executing several of them after a failed intervention by Zairian paratroopers. Upon Mobutu’s request for foreign assistance, Belgian and French airborne forces arrived in Zaire to conquer the occupied city of Kolwezi and rescue the European and Zairian hostages. Within two days, they had the entire city under control and the European hostage were secured an evacuated on 21 May.",3rd prize,Wim Hofland,1979
39,Not Specified,1979 Photo Contest,Science & Technology,"01 January, 1978",F:\Temp\1979\John A. Varley,Sculptor Henry Moore's 80th birthday exhibition.,1st prize,John A. Varley,1979
40,Not Specified,1979 Photo Contest,News Picture,"01 January, 1978",F:\Temp\1979\David G. Mugar,"A family of three is being rescued from their burning home. After the father had dropped the child, he and his wife were rescued by firemen.",2nd prize,David G. Mugar,1979
41,Not Specified,1979 Photo Contest,News Picture,"01 January, 1978",F:\Temp\1979\Monte Fresco,"A man convicted of rape is sentenced to receive 12 strokes by cane. Two others were given the same sentence. The first public flogging in Pakistan was watched by a crowd of 15,000.",3rd prize,Monte Fresco,1979
42,Not Specified,1979 Photo Contest,People in the News,"01 January, 1978",F:\Temp\1979\Susan McElhinney,US President Jimmy Carter.,3rd prize,Susan McElhinney,1979
43,Not Specified,1979 Photo Contest,People in the News,"01 January, 1978",F:\Temp\1979\Ulrich Baumgarten,"NATO Commander, US General Alexander Haig.",1st prize,Ulrich Baumgarten,1979
44,Not Specified,1979 Photo Contest,People in the News,"01 November, 1978",F:\Temp\1979\Frank Johnston,More than 900 followers of reverend Jim Jones of The Peoples Temple Agricultural Project commit mass suicide.,3rd prize,Frank Johnston,1979
45,Not Specified,1979 Photo Contest,People in the News,"01 May, 1978",F:\Temp\1979\Wim Hofland,"At Brussels airport, a mother and son wait anxiously for their husband and father, who has been evacuated from Zaire.

In May 1978, an uprising took place in Katanga against President Mobutu. The Front for the National Liberation of the Congo (FNLC), supported by Cuban troops from Angola, took about 3,000 Europeans and Zairians as hostages, executing several of them after a failed intervention by Zairian paratroopers. Upon Mobutu’s request for foreign assistance, Belgian and French airborne forces arrived in Zaire to conquer the occupied city of Kolwezi and rescue the European and Zairian hostages. Within two days, they had the entire city under control and the European hostage were secured an evacuated on 21 May.",3rd prize,Wim Hofland,1979
46,Not Specified,1979 Photo Contest,Photo Sequences,"01 January, 1978",F:\Temp\1979\Orlando Brito,A fatal mission.,1st prize,Orlando Brito,1979
47,Not Specified,1979 Photo Contest,Photo Sequences,"01 January, 1978",F:\Temp\1979\John J. Casamento,"A rodeo rider, catapulted from a Brahman bull's back, narrowly escapes injury.",2nd prize,John J. Casamento,1979
48,Not Specified,1979 Photo Contest,People in the News,"01 January, 1978",F:\Temp\1979\Peter Martens,Recruits of the French Foreign Legion train in the Pyrenees and on the isle of Corsica.,2nd prize,Peter Martens,1979
