,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
10,9,The End of Trash - Circular Economy Solutions,2020 Photo Contest,Environment,"21 October, 2019",https://www.worldpressphoto.org/getmedia/acfa01df-da41-4c5e-8325-167566cbd57e/WPP-2020PhotoContest-ENS-LucaLocatelli-IJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Luca Locatelli\9.jpg,"Staff check the algae bioreactor at a pilot plant at CLEARAS Water Recovery headquarters in Missoula, Montana, USA. The plant cleans wastewater by using algae to filter out nitrogen, phosphorus and other chemicals. The resulting algae biomass is recycled for further use, such as in bioplastic shoe soles.",1st Prize,Luca Locatelli,2020
11,10,The End of Trash - Circular Economy Solutions,2020 Photo Contest,Environment,"07 August, 2019",https://www.worldpressphoto.org/getmedia/e2d68ffb-ac1f-4ea4-b664-b5c66476f4d8/WPP-2020PhotoContest-ENS-LucaLocatelli-JJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Luca Locatelli\10.jpg,"Geothermal energy warms this greenhouse in the lava fields of Grindavik, Iceland. Barley grown in inert volcanic pumice is genetically engineered to produce Epidermal Growth Factor (EGF), a protein that stimulates cell growth and which is used in luxury cosmetics. EGF has a market value of US$10,000 a gram.",1st Prize,Luca Locatelli,2020
12,1,Fading Flamingos,2020 Photo Contest,Environment,"18 September, 2018",https://www.worldpressphoto.org/getmedia/e87d6196-9d6d-4ea1-9d72-d9bd49311942/WPP-2020PhotoContest-ENS-MaximilianMann-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\1.jpg,"Visitors walk along the shore of Lake Urmia, Iran.",2nd Prize,Maximilian Mann,2020
13,2,Fading Flamingos,2020 Photo Contest,Environment,"18 September, 2018",https://www.worldpressphoto.org/getmedia/07fb40ae-9e60-4f78-a921-99eb6141ca48/WPP-2020PhotoContest-ENS-MaximilianMann-BJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\2.jpg,"A woman inspects her crop of sunflowers, in Daryan, Iran, about 20 kilometers from Lake",2nd Prize,Maximilian Mann,2020
14,3,Fading Flamingos,2020 Photo Contest,Environment,"24 September, 2018",https://www.worldpressphoto.org/getmedia/e0c54ffc-cdb2-4d0e-b23e-669dbe5f6b2f/WPP-2020PhotoContest-ENS-MaximilianMann-CJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\3.jpg,"A ferry lies stranded at a ferry slip on Lake Urmia, Iran. Travel across the lake is no longer possible due to the low water level.",2nd Prize,Maximilian Mann,2020
15,4,Fading Flamingos,2020 Photo Contest,Environment,"21 November, 2018",https://www.worldpressphoto.org/getmedia/e1a6676d-e5ed-4a50-8be9-76d14c61cf0b/WPP-2020PhotoContest-ENS-MaximilianMann-DJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\4.jpg,"An exhibit at the Natural History Museum in Urmia, Iran, shows the abundance of birdlife that once populated Lake Urmia and its wetlands.",2nd Prize,Maximilian Mann,2020
16,5,Fading Flamingos,2020 Photo Contest,Environment,"14 September, 2018",https://www.worldpressphoto.org/getmedia/92f3f24f-98e5-492d-b123-691a56e863fe/WPP-2020PhotoContest-ENS-MaximilianMann-EJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\5.jpg,"Farmers harvest apples near Lake Urmia, Iran. The region is known for its apple production.",2nd Prize,Maximilian Mann,2020
17,6,Fading Flamingos,2020 Photo Contest,Environment,"27 January, 2019",https://www.worldpressphoto.org/getmedia/0eeaf18e-5975-413b-b0eb-c786895447d1/WPP-2020PhotoContest-ENS-MaximilianMann-FJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\6.jpg,"Rahim, who works as a shepherd, sits at home while his mother rinses produce, in Osalou, near Lake Urmia, Iran.",2nd Prize,Maximilian Mann,2020
18,7,Fading Flamingos,2020 Photo Contest,Environment,"23 November, 2018",https://www.worldpressphoto.org/getmedia/3b9d647d-f977-4407-b2e8-bd1a583ba43e/WPP-2020PhotoContest-ENS-MaximilianMann-GJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\7.jpg,"Reza (front) and Ahmed (back) burn waste from agricultural production at the end of the growing season in their field on the shores of Lake Urmia, Iran.",2nd Prize,Maximilian Mann,2020
19,8,Fading Flamingos,2020 Photo Contest,Environment,"26 January, 2019",https://www.worldpressphoto.org/getmedia/7fb4bbe4-c552-4493-aff6-64c726940418/WPP-2020PhotoContest-ENS-MaximilianMann-HJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\8.jpg,"Mojtbaba Mayer (left) and Ghasem Mohamat, both farmers, relax at the village teahouse in Galgachi, near Lake Urmia, Iran. Most people have left the village. Of 150 original home-owners, there are now only 35 left.",2nd Prize,Maximilian Mann,2020
20,9,Fading Flamingos,2020 Photo Contest,Environment,"24 January, 2019",https://www.worldpressphoto.org/getmedia/ec5bdbae-560a-4f39-84b6-6ef91c3543c7/WPP-2020PhotoContest-ENS-MaximilianMann-IJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\9.jpg,"Men socialize at a traditional hammam near Lake Urmia, Iran.",2nd Prize,Maximilian Mann,2020
21,10,Fading Flamingos,2020 Photo Contest,Environment,"24 September, 2018",https://www.worldpressphoto.org/getmedia/10634478-78a3-4bdc-b9ed-e46c634061ec/WPP-2020PhotoContest-ENS-MaximilianMann-JJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Maximilian Mann\10.jpg,"A tourist takes a selfie at Lake Urmia, Iran.",2nd Prize,Maximilian Mann,2020
22,1,Hong Kong Unrest,2020 Photo Contest,General News,"11 September, 2019",https://www.worldpressphoto.org/getmedia/9456d327-f3af-4ec6-b548-71b753c14e6b/WPP-2020PhotoContest-GNS-NicolasAsfouri-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\1.jpg,"A man holds a poster in Shatin, Hong Kong, as people gather to sing ‘Glory to Hong Kong’, a protest song which gained popularity in the city as an unofficial anthem.",1st Prize,Nicolas Asfouri,2020
23,2,Hong Kong Unrest,2020 Photo Contest,General News,"12 September, 2019",https://www.worldpressphoto.org/getmedia/cd4f2c93-6b68-426a-96c1-0e7c7be0424f/WPP-2020PhotoContest-GNS-NicolasAsfouri-BJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\2.jpg,Students cross a road to school in Hong Kong after participating in a human-chain rally.,1st Prize,Nicolas Asfouri,2020
24,3,Hong Kong Unrest,2020 Photo Contest,General News,"15 September, 2019",https://www.worldpressphoto.org/getmedia/5a0a4cbe-384b-41db-8524-434923164468/WPP-2020PhotoContest-GNS-NicolasAsfouri-CJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\3.jpg,"Police fire water cannons on pro-democracy protesters in Hong Kong. Although the day began with a peaceful march, violence erupted with protesters throwing rocks and gasoline bombs and police using tear gas and water cannons.",1st Prize,Nicolas Asfouri,2020
25,4,Hong Kong Unrest,2020 Photo Contest,General News,"01 December, 2019",https://www.worldpressphoto.org/getmedia/f60e256f-dcd7-4413-b623-374288c85506/WPP-2020PhotoContest-GNS-NicolasAsfouri-DJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\4.jpg,"Riot police charge protesters on Nathan Road, Hong Kong.",1st Prize,Nicolas Asfouri,2020
26,5,Hong Kong Unrest,2020 Photo Contest,General News,"01 October, 2019",https://www.worldpressphoto.org/getmedia/44e60362-f264-4a16-bb09-0c79c318c012/WPP-2020PhotoContest-GNS-NicolasAsfouri-EJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\5.jpg,Riot police detain a protester during demonstrations in the Wan Chai district of Hong Kong on National Day. Protesters responded to the anniversary of the founding of communist China with a ‘Day of Grief’.,1st Prize,Nicolas Asfouri,2020
27,6,Hong Kong Unrest,2020 Photo Contest,General News,"01 October, 2019",https://www.worldpressphoto.org/getmedia/4bd2df52-d72b-4eea-9037-65f508cb5132/WPP-2020PhotoContest-GNS-NicolasAsfouri-FJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\6.jpg,"A woman holds up an umbrella (a symbol of protest) during demonstrations in the Causeway Bay district of Hong Kong, on the day police first used live ammunition against protestors.",1st Prize,Nicolas Asfouri,2020
28,7,Hong Kong Unrest,2020 Photo Contest,General News,"15 September, 2019",https://www.worldpressphoto.org/getmedia/cbad54e6-11b4-4658-8399-556f5eeabfbf/WPP-2020PhotoContest-GNS-NicolasAsfouri-GJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\7.jpg,First-aid carers tend to a man injured during a protest outside the North Point metro station in Hong Kong.,1st Prize,Nicolas Asfouri,2020
29,8,Hong Kong Unrest,2020 Photo Contest,General News,"05 October, 2019",https://www.worldpressphoto.org/getmedia/41cb794d-9216-4c95-8039-999f5896b7ce/WPP-2020PhotoContest-GNS-NicolasAsfouri-HJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\8.jpg,"Police pursue a young man and woman at a demonstration in central Hong Kong, on the day the authorities banned the wearing of face masks.",1st Prize,Nicolas Asfouri,2020
30,9,Hong Kong Unrest,2020 Photo Contest,General News,"19 November, 2019",https://www.worldpressphoto.org/getmedia/b91c1371-cd40-424f-b690-ee9bd95289c2/WPP-2020PhotoContest-GNS-NicolasAsfouri-IJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\9.jpg,"Police detain students and protesters as they try to leave Hong Kong Polytechnic University campus in the Hung Hom district of Hong Kong. Police had surrounded the building since 17 November, with hundreds of activists trapped inside.",1st Prize,Nicolas Asfouri,2020
31,10,Hong Kong Unrest,2020 Photo Contest,General News,"01 December, 2019",https://www.worldpressphoto.org/getmedia/90056f34-1bf6-4ed7-ab02-a9b797bbb964/WPP-2020PhotoContest-GNS-NicolasAsfouri-JJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\10.jpg,"Riot police push two young men aside to check their identities, during a demonstration on Nathan Road, a week after pro-democracy parties won a landslide victory in Hong Kong district council elections.",1st Prize,Nicolas Asfouri,2020
32,1,Straight Voice,2020 Photo Contest,General News,"19 June, 2019",https://www.worldpressphoto.org/getmedia/71699378-c448-4f66-a3ae-bcd658307ac5/WPP-2020PhotoContest-GN-YasuyoshiChiba.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Yasuyoshi Chiba\1.jpg,"A young man, illuminated by mobile phones, recites protest poetry while demonstrators chant slogans calling for civilian rule, during a blackout in Khartoum, Sudan.",1st Prize,Yasuyoshi Chiba,2020
33,1,Russian Mother and her Child at Al-Hol Camp,2020 Photo Contest,General News,"14 November, 2019",https://www.worldpressphoto.org/getmedia/7443aee4-71b0-4956-bca8-cada7bf7552e/WPP-2020PhotoContest-GN-AlessioMamo.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Alessio Mamo\1.jpg,"A Russian woman carries her child while queuing at a makeshift hospital in ‘The Annex’, at Al-Hol Refugee Camp in northern Syria.",2nd Prize,Alessio Mamo,2020
34,1,Unconscious Protester during the Tishreen Revolution,2020 Photo Contest,General News,"15 November, 2019",https://www.worldpressphoto.org/getmedia/f272cda5-f2df-4717-9898-74d2f29a8f99/WPP-2020PhotoContest-GN-RicardoGarciaVilanova.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Ricardo  García Vilanova\1.jpg,"A man assists a fellow protester, who became unconscious after government forces fired tear gas and smoke grenades during a protest in Baghdad, Iraq.",3rd Prize,Ricardo  García Vilanova,2020
35,1,Polar Bear and her Cub,2020 Photo Contest,Environment,"10 October, 2019",https://www.worldpressphoto.org/getmedia/2e61e7d0-079a-4093-b6f9-804397b0c582/WPP-2020PhotoContest-EN-EstherHorvath.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Esther Horvath\1.jpg,"A polar bear and her cub come close to equipment placed by scientists from Polarstern, a ship that is part of a scientific expedition investigating the consequences of Arctic climate change, in the central Arctic Ocean.",1st Prize,Esther Horvath,2020
36,1,The Carbon Threat,2020 Photo Contest,Environment,"08 August, 2018",https://www.worldpressphoto.org/getmedia/974664c6-24bd-4e3b-b510-3bbd2f5a56c5/WPP-2020PhotoContest-ENS-KatieOrlinsky-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\1.jpg,"The Batagaika crater, near the Siberian town of Batagay, Russia, formed by melting permafrost, first appeared in the 1960s and is now nearly a kilometer long and 86 meters deep. It is growing at a rate of between 10 and 30 meters a year",3rd Prize,Katie Orlinsky,2020
37,2,The Carbon Threat,2020 Photo Contest,Environment,"08 August, 2018",https://www.worldpressphoto.org/getmedia/a7ab3f09-153b-49a0-922e-98b21a1f92c4/WPP-2020PhotoContest-ENS-KatieOrlinsky-BJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\2.jpg,"The wall of the Batagaika crater, which was formed by melting permafrost near the Siberian town of Batagay, Russia, hold the organic remains of vegetation and animals that died during the Ice Age.",3rd Prize,Katie Orlinsky,2020
38,3,The Carbon Threat,2020 Photo Contest,Environment,"29 July, 2018",https://www.worldpressphoto.org/getmedia/b25e5831-b6d4-4883-bdd6-adc9ef1c4585/WPP-2020PhotoContest-ENS-KatieOrlinsky-CJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\3.jpg,"Geophysicist Sergey Zimov carries a rod to determine the depth of frozen ground at a research station in Ambarchik, Yakutia, northeast Siberia, Russia.",3rd Prize,Katie Orlinsky,2020
39,4,The Carbon Threat,2020 Photo Contest,Environment,"03 August, 2018",https://www.worldpressphoto.org/getmedia/ac92eeb6-74e5-4cf0-8111-2690ca1c89b8/WPP-2020PhotoContest-ENS-KatieOrlinsky-DJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\4.jpg,"Wild horses roam in the Pleistocene Park located along the Kolyma River, near Chersky, Siberia. The Pleistocene Park is a nature reserve, research station and large-scale scientific experiment established by geophysicist Sergey Zimov and his son Nikita. They believe that by recreating the ecosystem of the Pleistocene era, which was dominated by grasslands and large mammals, they can slow down permafrost thaw.",3rd Prize,Katie Orlinsky,2020
40,5,The Carbon Threat,2020 Photo Contest,Environment,"09 August, 2019",https://www.worldpressphoto.org/getmedia/d9d312c4-33af-4ac1-badc-00de310b134d/WPP-2020PhotoContest-ENS-KatieOrlinsky-EJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\5.jpg,"The Batagaika crater in Yakutia, Siberia, is a massive thermokarst depression, a land slump caused as a result of melting permafrost.",3rd Prize,Katie Orlinsky,2020
41,6,The Carbon Threat,2020 Photo Contest,Environment,"02 August, 2018",https://www.worldpressphoto.org/getmedia/09defd6f-98c1-407d-ad72-6aa867e6a80a/WPP-2020PhotoContest-ENS-KatieOrlinsky-FJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\6.jpg,"Nikolai and Svetlana Yaglovsky, an indigenous couple, travel to check their salmon nets on the Kolyma River near Chersky in northeast Siberia. They still make a living hunting and fishing, though some of their neighbors have had to leave after thawing permafrost caused their homes to subside.",3rd Prize,Katie Orlinsky,2020
42,7,The Carbon Threat,2020 Photo Contest,Environment,"15 September, 2018",https://www.worldpressphoto.org/getmedia/8296173b-7c84-47f1-bb86-206f71aae68b/WPP-2020PhotoContest-ENS-KatieOrlinsky-GJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\7.jpg,"The Alatna River flows through the Gates of the Arctic National Park, Alaska, USA. The river is becoming a corridor for wildlife such as beaver moving north into the warming Atlantic.",3rd Prize,Katie Orlinsky,2020
43,8,The Carbon Threat,2020 Photo Contest,Environment,"29 April, 2018",https://www.worldpressphoto.org/getmedia/a514ef73-5894-4c28-b390-b7f859defc44/WPP-2020PhotoContest-ENS-KatieOrlinsky-HJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\8.jpg,"Josiah Olemaun, a young whaler, takes a break from stacking whale meat in the family ice cellar in Utqiaġvik, Alaska, USA. A single whale can feed a community for nearly a year, if the meat is properly stored.",3rd Prize,Katie Orlinsky,2020
44,9,The Carbon Threat,2020 Photo Contest,Environment,"28 April, 2018",https://www.worldpressphoto.org/getmedia/de8237e7-026a-4288-9324-883a43b8a570/WPP-2020PhotoContest-ENS-KatieOrlinsky-IJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\9.jpg,"Whale meat sits at the bottom of the Olemaun family’s ice cellar, in Utqiaġvik, Alaska, USA. Even if the permafrost doesn’t melt, warmer temperatures can cause the meat to spoil.",3rd Prize,Katie Orlinsky,2020
45,10,The Carbon Threat,2020 Photo Contest,Environment,"27 May, 2019",https://www.worldpressphoto.org/getmedia/e4069994-88cf-448e-962d-81628e0b8cd9/WPP-2020PhotoContest-ENS-KatieOrlinsky-JJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Katie Orlinsky\10.jpg,"Kenyon Kassaiuli, Jonah Andy, Larry Charles, and Reese John cross a flooded walkway in Newtok, Alaska, USA, on an early summer bird hunt. Their village is rapidly sinking and shrinking as a result of warming weather, thawing permafrost and erosion.",3rd Prize,Katie Orlinsky,2020
46,1,Exodus,2020 Photo Contest,Contemporary Issues,"09 October, 2018",https://www.worldpressphoto.org/getmedia/241abe0f-be39-439c-869a-3eb05c7b537b/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-AI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\1.jpg,"People follow a path to enter Colombia illegally, near Villa del Rosario in North Santander, Colombia, one of the busiest regions for border crossings.",3rd Prize,Nicolò Filippo Rosso,2020
47,2,Exodus,2020 Photo Contest,Contemporary Issues,"25 June, 2018",https://www.worldpressphoto.org/getmedia/8a2bcbbc-0f68-425f-89b9-889b61bd08d1/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-BI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\2.jpg,"People wait in line for a free meal at a church charity organization, in Villa del Rosario, Colombia.",3rd Prize,Nicolò Filippo Rosso,2020
48,3,Exodus,2020 Photo Contest,Contemporary Issues,"04 August, 2019",https://www.worldpressphoto.org/getmedia/84f4cf9c-e61b-444b-8e2b-9e68e0de48fc/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-CI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\3.jpg,"Migrants sit in a truck at the border town of Paraguachón, Colombia, waiting for a ride to the major city of Maicao.",3rd Prize,Nicolò Filippo Rosso,2020
49,4,Exodus,2020 Photo Contest,Contemporary Issues,"31 October, 2018",https://www.worldpressphoto.org/getmedia/8e0917ff-35fb-4f9d-afb8-caafab25e06d/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-DI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\4.jpg,"A young girl asks for money on a street in the Colombian capital, Bogotá. By June 2019, the Colombian Institute of Family Welfare (ICBF) had provided attention to nearly 80,000 Venezuelan children, adolescents and families countrywide.",3rd Prize,Nicolò Filippo Rosso,2020
50,5,Exodus,2020 Photo Contest,Contemporary Issues,"06 July, 2018",https://www.worldpressphoto.org/getmedia/0735a940-57fb-46b7-9ebd-3f4d1731e784/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-EI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\5.jpg,"Migrants crowd onto a truck near the Colombia-Venezuela border, in La Guajira, Colombia.",3rd Prize,Nicolò Filippo Rosso,2020
51,6,Exodus,2020 Photo Contest,Contemporary Issues,"10 August, 2019",https://www.worldpressphoto.org/getmedia/ffed166a-5472-4ab9-bdb9-8d9bde0c15a9/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-FI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\6.jpg,"Venezuelan children holding plastic bottles to be filled with water wait in line for a free meal at a charity organization in Paraguachón, Colombia.",3rd Prize,Nicolò Filippo Rosso,2020
52,7,Exodus,2020 Photo Contest,Contemporary Issues,"17 August, 2018",https://www.worldpressphoto.org/getmedia/1085d9f5-10e6-4ebf-970c-409842a12272/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-GI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\7.jpg,"Luis Arevalo, a migrant from Venezuela, sits in the back of a pickup truck mourning his sister Luisana, in Riohacha, Colombia.",3rd Prize,Nicolò Filippo Rosso,2020
53,8,Exodus,2020 Photo Contest,Contemporary Issues,"17 August, 2018",https://www.worldpressphoto.org/getmedia/5e5e3656-2f4e-42a3-b31f-374f83d646e5/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-HI.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\8.jpg,"Women mourn a Venezuelan migrant who died in Riohacha, Colombia.",3rd Prize,Nicolò Filippo Rosso,2020
54,9,Exodus,2020 Photo Contest,Contemporary Issues,"15 August, 2018",https://www.worldpressphoto.org/getmedia/c4bf9ab0-a7df-4694-813c-8b8ee54e05f4/WPP-2020PhotoContest-CIS-NicoloFilippoRosso-II.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolò Filippo Rosso\9.jpg,"A Venezuelan migrant accused of theft is arrested by police in Maicao, Colombia.",3rd Prize,Nicolò Filippo Rosso,2020
55,1,Hong Kong Unrest,2020 Photo Contest,Not Specified,"11 September, 2019",https://www.worldpressphoto.org/getmedia/34201ea3-f4bd-4161-b5a5-ce98df667403/WPP-2020PhotoContest-SOYNominee-NicolasAsfouri-AJ.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2020\Nicolas Asfouri\1.jpg,"A man holds a poster in Shatin, Hong Kong, as people gather to sing ‘Glory to Hong Kong’, a protest song which gained popularity in the city as an unofficial anthem.",World Press Photo Story of the Year Nominee,Nicolas Asfouri,2020
