,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
20,2,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/652cdaaa-3657-4774-a8ff-65f45186261b/1986-James-L-Stanfield-GNS3-BG?maxsidesize=1920&resizemode=force,F:\Temp\1986\James L. Stanfield\2.jpg,"Easter. As a sovereign state within the city of Rome, Vatican City was only created in 1929, but the Holy See, head of the Roman Catholic Church, has endured longer than any other Western office. Combining the spiritual guidance and temporal management of the world's largest congregation, Pope John Paul II is monarch of Vatican City and Bishop of Rome.",3rd prize,James L. Stanfield,1986
21,3,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/237cf5ea-611f-49f9-b2f6-debf92855980/1986-James-L-Stanfield-GNS3-CG?maxsidesize=1920&resizemode=force,F:\Temp\1986\James L. Stanfield\3.jpg,"Easter. As a sovereign state within the city of Rome, Vatican City was only created in 1929, but the Holy See, head of the Roman Catholic Church, has endured longer than any other Western office. Combining the spiritual guidance and temporal management of the world's largest congregation, Pope John Paul II is monarch of Vatican City and Bishop of Rome.",3rd prize,James L. Stanfield,1986
22,4,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/3616dbbc-f4bb-4da6-94d2-aee3da01e029/1986-James-L-Stanfield-GNS3-DG?maxsidesize=1920&resizemode=force,F:\Temp\1986\James L. Stanfield\4.jpg,"Easter. As a sovereign state within the city of Rome, Vatican City was only created in 1929, but the Holy See, head of the Roman Catholic Church, has endured longer than any other Western office. Combining the spiritual guidance and temporal management of the world's largest congregation, Pope John Paul II is monarch of Vatican City and Bishop of Rome.",3rd prize,James L. Stanfield,1986
23,5,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/ff5774cd-598c-4de7-95db-0ea3d9cd320c/1986-James-L-Stanfield-GNS3-EG?maxsidesize=1920&resizemode=force,F:\Temp\1986\James L. Stanfield\5.jpg,"Easter. As a sovereign state within the city of Rome, Vatican City was only created in 1929, but the Holy See, head of the Roman Catholic Church, has endured longer than any other Western office. Combining the spiritual guidance and temporal management of the world's largest congregation, Pope John Paul II is monarch of Vatican City and Bishop of Rome.",3rd prize,James L. Stanfield,1986
24,6,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/f8689eb5-f256-4b23-bc3c-fe9402c42ea9/1986-James-L-Stanfield-GNS3-FG?maxsidesize=1920&resizemode=force,F:\Temp\1986\James L. Stanfield\6.jpg,"Easter. As a sovereign state within the city of Rome, Vatican City was only created in 1929, but the Holy See, head of the Roman Catholic Church, has endured longer than any other Western office. Combining the spiritual guidance and temporal management of the world's largest congregation, Pope John Paul II is monarch of Vatican City and Bishop of Rome.",3rd prize,James L. Stanfield,1986
25,7,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/f4401540-f531-48ed-a600-4577d6be6fe3/1986-James-L-Stanfield-GNS3-GG?maxsidesize=1920&resizemode=force,F:\Temp\1986\James L. Stanfield\7.jpg,"Easter. As a sovereign state within the city of Rome, Vatican City was only created in 1929, but the Holy See, head of the Roman Catholic Church, has endured longer than any other Western office. Combining the spiritual guidance and temporal management of the world's largest congregation, Pope John Paul II is monarch of Vatican City and Bishop of Rome.",3rd prize,James L. Stanfield,1986
26,1,Not Specified,1986 Photo Contest,Humor,"01 January, 1985",https://www.worldpressphoto.org/getmedia/2f28f71a-2533-4077-b068-47139cda13e4/1986-Alexandr-Polyakov-HM2?maxsidesize=1920&resizemode=force,F:\Temp\1986\Alexandr Polyakov\1.jpg,Naval cadets support their friends who are about to beat a civilian team in a tug-of-war contest during a sports festival.,2nd prize,Alexandr Polyakov,1986
27,1,Not Specified,1986 Photo Contest,Nature,"01 June, 1985",https://www.worldpressphoto.org/getmedia/9e6da884-c203-4f6b-b2fd-98aa6ab14898/1986-Thomas-Pflaum-NA3?maxsidesize=1920&resizemode=force,F:\Temp\1986\Thomas Pflaum\1.jpg,"A helicopter sprays lime on the forest to counteract the effect of acid rain, which is very severe in this part of the country.",3rd prize,Thomas Pflaum,1986
28,1,Not Specified,1986 Photo Contest,Humor,"01 January, 1985",https://www.worldpressphoto.org/getmedia/b82ad681-f2de-464a-b5a0-a8014c395e2a/1986-Ronald-G-Bell-HMS-HM-AE?maxsidesize=1920&resizemode=force,F:\Temp\1986\Ronald G. Bell\1.jpg,"Disco Charlie, the Prince of Wales.",Honorable mention,Ronald G. Bell,1986
29,2,Not Specified,1986 Photo Contest,Humor,"01 January, 1985",https://www.worldpressphoto.org/getmedia/366f1da3-0bed-43ec-abd6-0242401ed6ea/1986-Ronald-G-Bell-HMS-HM-BE?maxsidesize=1920&resizemode=force,F:\Temp\1986\Ronald G. Bell\2.jpg,"Disco Charlie, the Prince of Wales.",Honorable mention,Ronald G. Bell,1986
30,3,Not Specified,1986 Photo Contest,Humor,"01 January, 1985",https://www.worldpressphoto.org/getmedia/eed91810-cd56-4f27-8824-e0a23353e7e5/1986-Ronald-G-Bell-HMS-HM-CE?maxsidesize=1920&resizemode=force,F:\Temp\1986\Ronald G. Bell\3.jpg,"Disco Charlie, the Prince of Wales.",Honorable mention,Ronald G. Bell,1986
31,4,Not Specified,1986 Photo Contest,Humor,"01 January, 1985",https://www.worldpressphoto.org/getmedia/4a184152-8a2c-49cb-9b47-0314835ade48/1986-Ronald-G-Bell-HMS-HM-DE?maxsidesize=1920&resizemode=force,F:\Temp\1986\Ronald G. Bell\4.jpg,"Disco Charlie, the Prince of Wales.",Honorable mention,Ronald G. Bell,1986
32,5,Not Specified,1986 Photo Contest,Humor,"01 January, 1985",https://www.worldpressphoto.org/getmedia/4e5735c3-d718-43f6-b7cc-a47e2c81e987/1986-Ronald-G-Bell-HMS-HM-EE?maxsidesize=1920&resizemode=force,F:\Temp\1986\Ronald G. Bell\5.jpg,"Disco Charlie, the Prince of Wales.",Honorable mention,Ronald G. Bell,1986
33,1,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/7d74c4cf-755c-44d4-b333-fdddd3d43411/1986-James-A-Sugar-NA1?maxsidesize=1920&resizemode=force,F:\Temp\1986\James A. Sugar\1.jpg,A herd of bison grazes at dawn. Today the mighty American bison needs protection in order to survive.,1st prize,James A. Sugar,1986
34,1,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/5e12cf45-28e6-48b3-8c04-0d15d344bf4f/1986-John-Launois-NA2?maxsidesize=1920&resizemode=force,F:\Temp\1986\John Launois\1.jpg,"A stork, recognizable by its size and striking black and white feathers. Storks often build their nests on chimney-pots and church steeples.",2nd prize,John Launois,1986
35,1,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/c0461093-3b99-43d4-8ace-d10757e1dded/1986-Alain-Keler-NAS1-AF?maxsidesize=1920&resizemode=force,F:\Temp\1986\Alain Keler\1.jpg,"Korem refugee camp, August-September. Families await the daily distribution of food. After several years of draught, the rain posed its own problems: trees, blankets and garments offer little protection.",1st prize,Alain Keler,1986
36,2,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/c78aaf06-552f-46d2-b11a-855f3b7635b4/1986-Alain-Keler-NAS1-BF?maxsidesize=1920&resizemode=force,F:\Temp\1986\Alain Keler\2.jpg,"Korem refugee camp, August-September. Families await the daily distribution of food. After several years of draught, the rain posed its own problems: trees, blankets and garments offer little protection.",1st prize,Alain Keler,1986
37,3,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/262ea504-d240-4c50-9c31-18e419b4f9a7/1986-Alain-Keler-NAS1-CF?maxsidesize=1920&resizemode=force,F:\Temp\1986\Alain Keler\3.jpg,"Korem refugee camp, August-September. Families await the daily distribution of food. After several years of draught, the rain posed its own problems: trees, blankets and garments offer little protection.",1st prize,Alain Keler,1986
38,4,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/01ad6a52-dd28-4abd-b1b4-08ff42f9bf35/1986-Alain-Keler-NAS1-DF?maxsidesize=1920&resizemode=force,F:\Temp\1986\Alain Keler\4.jpg,"Korem refugee camp, August-September. Families await the daily distribution of food. After several years of draught, the rain posed its own problems: trees, blankets and garments offer little protection.",1st prize,Alain Keler,1986
39,5,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/4863a71c-1ae0-4eb8-b81a-98f6e7083e74/1986-Alain-Keler-NAS1-EF?maxsidesize=1920&resizemode=force,F:\Temp\1986\Alain Keler\5.jpg,"Korem refugee camp, August-September. Families await the daily distribution of food. After several years of draught, the rain posed its own problems: trees, blankets and garments offer little protection.",1st prize,Alain Keler,1986
40,6,Not Specified,1986 Photo Contest,Nature,"01 January, 1985",https://www.worldpressphoto.org/getmedia/da9289e9-a833-402d-83ee-4f5bfd9f5ac5/1986-Alain-Keler-NAS1-FF?maxsidesize=1920&resizemode=force,F:\Temp\1986\Alain Keler\6.jpg,"Korem refugee camp, August-September. Families await the daily distribution of food. After several years of draught, the rain posed its own problems: trees, blankets and garments offer little protection.",1st prize,Alain Keler,1986
41,1,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/7bb7e595-4b4e-4df7-bab4-d679c60a1242/1986-James-Nachtwey-GN2?maxsidesize=1920&resizemode=force,F:\Temp\1986\James Nachtwey\1.jpg,"A little boy hiding behind a soldier in Nicaragua, a country scourged by civil war. Fifty percent of its GNP is spent on the war effort.",2nd prize,James Nachtwey,1986
42,1,Not Specified,1986 Photo Contest,Humor,"01 January, 1985",https://www.worldpressphoto.org/getmedia/799894b9-cd61-4ce7-a9fd-9275f189f9be/1986-J-Scott-Applewhite-HM3?maxsidesize=1920&resizemode=force,F:\Temp\1986\J. Scott Applewhite\1.jpg,Naval Academy graduate Eric Olsen of California is presented his diploma by President Reagan.,3rd prize,J. Scott Applewhite,1986
43,1,Not Specified,1986 Photo Contest,General News,"01 January, 1985",https://www.worldpressphoto.org/getmedia/d6c3c31e-cd36-4da8-a5a8-576c91903bed/1986-Eric-Luse-GN1?maxsidesize=1920&resizemode=force,F:\Temp\1986\Eric Luse\1.jpg,Danh Kim Lieu clutches a portrait of her mother. Both her parents were found with their throats slashed in their home. Police investigators believe the Vietnamese parents of five were involved in international money smuggling.,1st prize,Eric Luse,1986
44,1,Not Specified,1986 Photo Contest,Arts and Entertainment,"07 June, 1985",https://www.worldpressphoto.org/getmedia/c11ae9cd-a347-4285-93e6-fe05345587f6/1986-Eddie-Adams-AE2?maxsidesize=1920&resizemode=force,F:\Temp\1986\Eddie Adams\1.jpg,Japanese calligrapher Aikawa-Cho.,2nd prize,Eddie Adams,1986
45,1,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/d64a2b16-224d-4743-8825-8f3e1ea4e695/1986-Peter-Korniss-DLS2-AJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\1.jpg,"Migrant worker András Skarbit, one of thousands in Hungary who commute from their villages to work in Budapest. Skarbit travelled every week from his village to Budapest to work at the Municipal Gas Works. During the week, he stayed in a hostel in Budapest, and he only returned home during the weekends. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
46,2,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/b467cfa6-ab6c-4566-9e7f-30d0038a6c05/1986-Peter-Korniss-DLS2-BJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\2.jpg,"Migrant worker András Skarbit, one of thousands in Hungary who commute from their villages to work in Budapest, at work on a road in Budapest. Skarbit travelled every week from his village to Budapest to work at the Municipal Gas Works. During the week, he stayed in a hostel, and he only returned home during the weekends. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
47,3,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/b3730955-ce8a-4fe8-a696-7db9e8b9a478/1986-Peter-Korniss-DLS2-CJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\3.jpg,"Migrant worker András Skarbit, one of thousands in Hungary who commute from their villages to work in Budapest. Skarbit travelled every week from his village to Budapest to work at the Municipal Gas Works. During the week, he stayed in a hostel, and he only returned home during the weekends. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
48,4,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/cbc6861b-5d43-4ce1-97ce-6ae98d8c8898/1986-Peter-Korniss-DLS2-DJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\4.jpg,"Migrant worker András Skarbit cooks himself a simple meal at the simple hostel where he stays during the week. He is one of thousands in Hungary who commute from their villages to work in Budapest. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
49,5,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/80e13e33-f982-4406-987a-b7ba51c517ff/1986-Peter-Korniss-DLS2-EJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\5.jpg,"Migrant worker András Skarbit on the train back to the village he left 25 years ago. He is one of thousands in Hungary who commute from their villages to work in the city.

Skarbit travelled every week from his village to Budapest to work at the Municipal Gas Works. During the week, he stayed in a hostel, and he only returned home during the weekends. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
50,6,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/4144bf04-02cc-4e73-a7b9-91690fe74e51/1986-Peter-Korniss-DLS2-FJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\6.jpg,"Migrant worker András Skarbit on his way back to his village. He is one of thousands in Hungary who commute from their villages to work in the city. Skarbit travelled every week from his village to Budapest to work at the Municipal Gas Works. During the week, he stayed in a hostel, and he only returned home during the weekends. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
51,7,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/044d81fa-c8ae-4d71-8df8-15a0ea9e4574/1986-Peter-Korniss-DLS2-GJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\7.jpg,"Migrant worker András Skarbit has dinner at his hostel. He is one of thousands in Hungary who commute from their villages to work in the city. Skarbit travelled every week from his village to Budapest to work at the Municipal Gas Works. During the week, he stayed in a hostel, and he only returned home during the weekends. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
52,8,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/73f4e22a-f4b1-48e4-a46b-6aedbb4171f2/1986-Peter-Korniss-DLS2-HJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\8.jpg,"Migrant worker András Skarbit back at his village after a week's work in Budapest. He is one of thousands in Hungary who commute from their villages to work in the city. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
53,9,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/78422902-209b-4495-b5a1-6bc19efce115/1986-Peter-Korniss-DLS2-IJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\9.jpg,"Migrant worker Andràs Skarbit back at his village after a week's work in Budapest. He is one of thousands in Hungary who commute from their villages to work in the city. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
54,10,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/ff4351b6-68ad-4644-bf3d-53d15328c47a/1986-Peter-Korniss-DLS2-JJ?maxsidesize=1920&resizemode=force,F:\Temp\1986\Péter Korniss\10.jpg,"Migrant worker András Skarbit back at his village after a week's work in Budapest. He is one of thousands in Hungary who commute from their villages to work in the city. Skarbit retired in 1988 and died in 1999 at the age of 74. At that time, this way of life in Hungary had become a thing from the past.",2nd prize,Péter Korniss,1986
55,1,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/fb45e576-1ccd-4071-9b89-702d4bec2fb3/1986-David-Turnley-DLS1-AN?maxsidesize=1920&resizemode=force,F:\Temp\1986\David Turnley\1.jpg,"Student Matthew Pearce (16) waits for a train home from Bishops, a private school in Cape Town, watching black domestic workers cross a railway platform on their way back to their township.

This image is part of Turnley’s project South Africans under Apartheid, which became a decisive documentation of South African life in a divided nation between 1985 and 1987. It was realized with the assistance of Detroit Free Press, Turner’s newspaper at the time, and Black Star agency, and photos were published in numerous magazines such as Life and National Geographic. In 1987, his residence and working permits were not extended and Turnley had to leave South Africa. In 1990, after Nelson Mandela’s release from prison, Turnley regained access to the country and could pursue his work in South Africa.",1st prize,David Turnley,1986
56,2,Not Specified,1986 Photo Contest,Daily Life,"01 January, 1985",https://www.worldpressphoto.org/getmedia/e8bc723c-1237-4777-832f-466f865095f5/1986-David-Turnley-DLS1-BN?maxsidesize=1920&resizemode=force,F:\Temp\1986\David Turnley\2.jpg,"Scenes from South Africa: two white schoolgirls and their black nanny.

This image is part of Turnley’s project South Africans under Apartheid, which became a decisive documentation of South African life in a divided nation between 1985 and 1987. It was realized with the assistance of Detroit Free Press, Turner’s newspaper at the time, and Black Star agency, and photos were published in numerous magazines such as Life and National Geographic. In 1987, his residence and working permits were not extended and Turnley had to leave South Africa. In 1990, after Nelson Mandela’s release from prison, Turnley regained access to the country and could pursue his work in South Africa.",1st prize,David Turnley,1986
