,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
10,1,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"09 August, 2010",https://www.worldpressphoto.org/getmedia/bf94fb8b-cb13-46fe-83ae-ea96312404ee/2011-Fernando-Moleres-DLS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\1.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
11,2,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"13 February, 2010",https://www.worldpressphoto.org/getmedia/ca433569-69d5-4a8a-a65b-abbf3b2858ff/2011-Fernando-Moleres-DLS2-BL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\2.jpg,"Pademba Road Prison, in Freetown, Sierra Leone holds more than 1,100 prisoners, including many juveniles.",2nd prize,Fernando Moleres,2011
12,3,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"22 February, 2010",https://www.worldpressphoto.org/getmedia/605384e3-8c1b-4593-ba85-04b4b80c1279/2011-Fernando-Moleres-DLS2-CL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\3.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
13,4,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"11 February, 2010",https://www.worldpressphoto.org/getmedia/8b1449de-a61b-4667-8d3a-083c002374ed/2011-Fernando-Moleres-DLS2-DL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\4.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
14,5,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"09 August, 2010",https://www.worldpressphoto.org/getmedia/2b57d0f1-9661-44ae-bf30-55c19033ab34/2011-Fernando-Moleres-DLS2-EL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\5.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
15,6,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"09 August, 2010",https://www.worldpressphoto.org/getmedia/ba62ef84-8e29-4fa6-ab98-8b4e7a8ec106/2011-Fernando-Moleres-DLS2-FL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\6.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
16,7,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"19 February, 2010",https://www.worldpressphoto.org/getmedia/4d241ebf-b793-4df8-a8ef-189671f4bad3/2011-Fernando-Moleres-DLS2-GL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\7.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
17,8,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"20 February, 2010",https://www.worldpressphoto.org/getmedia/51e01c6e-5968-46b3-852e-087a36f12b7b/2011-Fernando-Moleres-DLS2-HL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\8.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
18,9,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"11 August, 2010",https://www.worldpressphoto.org/getmedia/901ef705-17c8-469e-9d8d-db43184e7c06/2011-Fernando-Moleres-DLS2-IL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\9.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
19,10,Juveniles Behind Bars in Sierra Leone,2011 Photo Contest,Daily Life,"28 February, 2010",https://www.worldpressphoto.org/getmedia/4c7b65ea-ad59-48c8-a367-b7084e48e3d1/2011-Fernando-Moleres-DLS2-JL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Moleres\10.jpg,"Pademba Road Prison, in Freetown, Sierra Leone was built to accommodate around 300 prisoners, but now holds more than 1,100, including many juveniles.",2nd prize,Fernando Moleres,2011
20,1,In the Name of Victoria,2011 Photo Contest,Daily Life,"26 August, 2010",https://www.worldpressphoto.org/getmedia/9e0f3a0b-24bc-4ef6-b7a8-8941f718356e/2011-Mads-Nissen-DLS3-AK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\1.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
21,2,In the Name of Victoria,2011 Photo Contest,Daily Life,"08 November, 2010",https://www.worldpressphoto.org/getmedia/01fc0ffa-b381-442c-9958-56e395deaffb/2011-Mads-Nissen-DLS3-BK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\2.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
22,3,In the Name of Victoria,2011 Photo Contest,Daily Life,"04 November, 2010",https://www.worldpressphoto.org/getmedia/1d585fe9-97df-495f-89fc-905c7bb3ed5d/2011-Mads-Nissen-DLS3-CK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\3.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
23,4,In the Name of Victoria,2011 Photo Contest,Daily Life,"05 November, 2010",https://www.worldpressphoto.org/getmedia/eac0683a-cb71-4a9d-bde3-1321188a2328/2011-Mads-Nissen-DLS3-DK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\4.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
24,5,In the Name of Victoria,2011 Photo Contest,Daily Life,"08 November, 2010",https://www.worldpressphoto.org/getmedia/cf1d06dd-dde8-47c5-a44a-5e07e9b750c7/2011-Mads-Nissen-DLS3-EK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\5.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
25,6,In the Name of Victoria,2011 Photo Contest,Daily Life,"06 November, 2010",https://www.worldpressphoto.org/getmedia/28d4ec6b-98ca-4177-95ad-e7b09285e5f4/2011-Mads-Nissen-DLS3-FK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\6.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
26,7,In the Name of Victoria,2011 Photo Contest,Daily Life,"07 November, 2010",https://www.worldpressphoto.org/getmedia/b687d5ae-a5f1-44f0-9594-8e2782e83b14/2011-Mads-Nissen-DLS3-GK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\7.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
27,8,In the Name of Victoria,2011 Photo Contest,Daily Life,"04 November, 2010",https://www.worldpressphoto.org/getmedia/33ef0bb3-dc05-45a2-88d7-b56aaa3bb1a8/2011-Mads-Nissen-DLS3-HK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\8.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
28,9,In the Name of Victoria,2011 Photo Contest,Daily Life,"09 November, 2010",https://www.worldpressphoto.org/getmedia/d204d44e-b861-4ccf-b097-3e7ab0458040/2011-Mads-Nissen-DLS3-IK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\9.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
29,10,In the Name of Victoria,2011 Photo Contest,Daily Life,"07 November, 2010",https://www.worldpressphoto.org/getmedia/b715e97a-5954-4788-a322-6f2ba694d2fc/2011-Mads-Nissen-DLS3-JK?maxsidesize=1920&resizemode=force,F:\Temp\2011\Mads Nissen\10.jpg,"In September, a Danish daily newspaper ran a picture of an 18-month-old orphan from Nepal with hydrocephalus – the condition also known as ‘water on the brain’.",3rd prize,Mads Nissen,2011
30,1,Haiti Aftermath,2011 Photo Contest,General News,"18 January, 2010",https://www.worldpressphoto.org/getmedia/ae31ad51-b89d-45bb-8368-438961dca14d/2011RiccardoVenturiGN-1?maxsidesize=1920&resizemode=force,F:\Temp\2011\Riccardo Venturi\1.jpg,"A girl looks on as the Marché Hyppolite in Port-au-Prince burns, six days after a 7.0 magnitude earthquake struck Haiti.",1st prize,Riccardo Venturi,2011
31,1,Earthquake in Haiti,2011 Photo Contest,General News,"19 January, 2010",https://www.worldpressphoto.org/getmedia/cc1e7d5f-ba71-49e1-be5d-8ee06e0ba8c7/2011-Olivier-Laban-Mattei-GNS1-AL_1.jpg?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\1.jpg,"A woman walks through the streets of Port-au-Prince, a week after Haiti was hit by an earthquake.",1st prize,Olivier Laban-Mattei,2011
32,2,Earthquake in Haiti,2011 Photo Contest,General News,"15 January, 2010",https://www.worldpressphoto.org/getmedia/1731affd-70a7-4d6a-834d-4c81e36be11a/2011-Olivier-Laban-Mattei-GNS1-BL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\2.jpg,A man throws a corpse onto a pile of dead bodies at the morgue of a hospital in Port-au-Prince.,1st prize,Olivier Laban-Mattei,2011
33,3,Earthquake in Haiti,2011 Photo Contest,General News,"20 January, 2010",https://www.worldpressphoto.org/getmedia/f72d34c9-5824-481a-be0d-58454f9c7e81/2011-Olivier-Laban-Mattei-GNS1-CL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\3.jpg,People search for whatever they can salvage from the rubble of a house in Port-au-Prince.,1st prize,Olivier Laban-Mattei,2011
34,4,Earthquake in Haiti,2011 Photo Contest,General News,"20 January, 2010",https://www.worldpressphoto.org/getmedia/8264c7ca-5e56-48ca-adbb-74bdcabf0bd2/2011-Olivier-Laban-Mattei-GNS1-DL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\4.jpg,A man searches for food on the roof of a house in Port-au-Prince.,1st prize,Olivier Laban-Mattei,2011
35,5,Earthquake in Haiti,2011 Photo Contest,General News,"20 January, 2010",https://www.worldpressphoto.org/getmedia/b83c3c67-7213-4019-a1c5-b4b766a2d004/2011-Olivier-Laban-Mattei-GNS1-EL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\5.jpg,A girl carries a bag she has found in the rubble.,1st prize,Olivier Laban-Mattei,2011
36,6,Earthquake in Haiti,2011 Photo Contest,General News,"19 January, 2010",https://www.worldpressphoto.org/getmedia/44c5b9d8-6b3a-4850-bf9f-edfa1671e304/2011-Olivier-Laban-Mattei-GNS1-FL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\6.jpg,"Osam Cherisma carries the body of his daughter Fabienne, killed when police opened fire on looters in Port-au-Prince.",1st prize,Olivier Laban-Mattei,2011
37,7,Earthquake in Haiti,2011 Photo Contest,General News,"19 January, 2010",https://www.worldpressphoto.org/getmedia/74858576-dc49-4811-a44a-88e0ec94425a/2011-Olivier-Laban-Mattei-GNS1-GL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\7.jpg,"Armante Cherisma cries over the body of her 15-year-old daughter Fabienne, killed when police opened fire on looters in Port-au-Prince.",1st prize,Olivier Laban-Mattei,2011
38,8,Earthquake in Haiti,2011 Photo Contest,General News,"21 January, 2010",https://www.worldpressphoto.org/getmedia/f27a03cd-9f8c-475c-aa8f-494f07715f3d/2011-Olivier-Laban-Mattei-GNS1-HL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\8.jpg,Women sit beside a coffin they have up for sale.,1st prize,Olivier Laban-Mattei,2011
39,9,Earthquake in Haiti,2011 Photo Contest,General News,"22 January, 2010",https://www.worldpressphoto.org/getmedia/5abf8e98-2ac5-4a82-a9f2-2bc98453b165/2011-Olivier-Laban-Mattei-GNS1-IL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\9.jpg,An old man stands beside the remains of the municipal asylum in Port-au-Prince.,1st prize,Olivier Laban-Mattei,2011
40,10,Earthquake in Haiti,2011 Photo Contest,General News,"26 January, 2010",https://www.worldpressphoto.org/getmedia/30c3cd69-4671-47ff-9e04-dde2fbdc7b2e/2011-Olivier-Laban-Mattei-GNS1-JL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Olivier Laban-Mattei\10.jpg,"People take refuge in makeshift shelters, after a massive earthquake destroyed buildings across much of Haiti.",1st prize,Olivier Laban-Mattei,2011
41,1,Not Specified,2011 Photo Contest,General News,"02 June, 2010",https://www.worldpressphoto.org/getmedia/7b5f9993-7241-4434-b9ad-b2a166bd677b/2011JavierManzanoGN-3?maxsidesize=1920&resizemode=force,F:\Temp\2011\Javier Manzano\1.jpg,"The head of a man, who was ambushed while driving with his family, lies beside the road on the outskirts of Ciudad Juarez, in northern Mexico.",3rd prize,Javier Manzano,2011
42,1,Targeted Killings in Karachi,2011 Photo Contest,General News,"01 September, 2010",https://www.worldpressphoto.org/getmedia/950ebc34-fa66-4879-87ee-55a30203f4d1/2011-Massimo-Berruti-GNS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\1.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
43,2,Targeted Killings in Karachi,2011 Photo Contest,General News,"20 September, 2010",https://www.worldpressphoto.org/getmedia/dd955a35-cb13-4fe5-83a3-e48170e0fc1b/2011-Massimo-Berruti-GNS2-BL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\2.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.v",2nd prize,Massimo Berruti,2011
44,3,Targeted Killings in Karachi,2011 Photo Contest,General News,"30 July, 2010",https://www.worldpressphoto.org/getmedia/a0d01c91-044d-464b-8dcf-7059374cadb8/2011-Massimo-Berruti-GNS2-CL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\3.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
45,4,Targeted Killings in Karachi,2011 Photo Contest,General News,"03 September, 2010",https://www.worldpressphoto.org/getmedia/694a1d35-22d8-48ec-820e-a8027ec91c62/2011-Massimo-Berruti-GNS2-DL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\4.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
46,5,Targeted Killings in Karachi,2011 Photo Contest,General News,"08 September, 2010",https://www.worldpressphoto.org/getmedia/ef0211a7-5b72-48bc-9e5f-de32898914b3/2011-Massimo-Berruti-GNS2-EL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\5.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
47,6,Targeted Killings in Karachi,2011 Photo Contest,General News,"04 August, 2010",https://www.worldpressphoto.org/getmedia/6c836cef-3027-4745-9149-a741726b1922/2011-Massimo-Berruti-GNS2-FL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\6.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
48,7,Targeted Killings in Karachi,2011 Photo Contest,General News,"01 September, 2010",https://www.worldpressphoto.org/getmedia/9e9f8c9c-7f81-435f-b700-56e639a3a852/2011-Massimo-Berruti-GNS2-GL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\7.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
49,8,Targeted Killings in Karachi,2011 Photo Contest,General News,"09 September, 2010",https://www.worldpressphoto.org/getmedia/a143882c-3ea7-4c3d-aaa7-0d31ce0f8393/2011-Massimo-Berruti-GNS2-HL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\8.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
50,9,Targeted Killings in Karachi,2011 Photo Contest,General News,"01 September, 2010",https://www.worldpressphoto.org/getmedia/d3fadc19-620b-4ff5-832b-a634bf6b9e94/2011-Massimo-Berruti-GNS2-IL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\9.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
51,10,Targeted Killings in Karachi,2011 Photo Contest,General News,"31 August, 2010",https://www.worldpressphoto.org/getmedia/90bcdee7-7620-4777-ae1c-5cf2843eccbd/2011-Massimo-Berruti-GNS2-JL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Massimo Berruti\10.jpg,"The number of targeted shootings in the Karachi area of Pakistan escalated in 2010, with over 1,100 violent deaths recorded by October.",2nd prize,Massimo Berruti,2011
52,1,Not Specified,2011 Photo Contest,General News,"31 July, 2010",https://www.worldpressphoto.org/getmedia/8fa87739-e2e4-44aa-b3f4-2abe6d1ac984/2011-Fernando-Brito-GNS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\1.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
53,2,Not Specified,2011 Photo Contest,General News,"13 July, 2010",https://www.worldpressphoto.org/getmedia/7776be77-033e-4c87-95f6-3fffeff19ed6/2011-Fernando-Brito-GNS3-BL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\2.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
54,3,Not Specified,2011 Photo Contest,General News,"12 July, 2010",https://www.worldpressphoto.org/getmedia/20177088-0694-4def-9775-f4f6c074603a/2011-Fernando-Brito-GNS3-CL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\3.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
55,4,Not Specified,2011 Photo Contest,General News,"22 June, 2010",https://www.worldpressphoto.org/getmedia/28a7eb4d-e848-43f2-8431-394508be90e2/2011-Fernando-Brito-GNS3-DL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\4.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
56,5,Not Specified,2011 Photo Contest,General News,"25 June, 2010",https://www.worldpressphoto.org/getmedia/dc9f3f63-e95a-42f7-8363-ee0405d7c9d8/2011-Fernando-Brito-GNS3-EL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\5.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
57,6,Not Specified,2011 Photo Contest,General News,"16 April, 2010",https://www.worldpressphoto.org/getmedia/aec5fafc-8aeb-4842-a3b7-c0d8332de2d2/2011-Fernando-Brito-GNS3-FL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\6.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
58,7,Not Specified,2011 Photo Contest,General News,"16 April, 2010",https://www.worldpressphoto.org/getmedia/e6c6d2d7-4b73-4424-a43c-8b58353815a9/2011-Fernando-Brito-GNS3-GL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\7.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
59,8,Not Specified,2011 Photo Contest,General News,"24 June, 2010",https://www.worldpressphoto.org/getmedia/fd671db5-04b1-4b87-8509-c720e1210c7c/2011-Fernando-Brito-GNS3-HL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\8.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
60,9,Not Specified,2011 Photo Contest,General News,"18 September, 2010",https://www.worldpressphoto.org/getmedia/ebb55ae3-5c28-40ef-8e37-42f9086c963d/2011-Fernando-Brito-GNS3-IL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\9.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
61,10,Not Specified,2011 Photo Contest,General News,"11 September, 2010",https://www.worldpressphoto.org/getmedia/9b2a0dc8-acf3-4aaf-981e-9c56fcc3a3be/2011-Fernando-Brito-GNS3-JL?maxsidesize=1920&resizemode=force,F:\Temp\2011\Fernando Brito\10.jpg,"Areas of northern Mexico are racked by violence, involving turf wars between powerful drug cartels vying for control of trafficking routes.",3rd prize,Fernando Brito,2011
62,1,Not Specified,2011 Photo Contest,Daily Life,"16 November, 2010",https://www.worldpressphoto.org/getmedia/23eebef5-4216-48a1-88a8-a15fe9bcdbd6/2011AndrewBirajDL-3?maxsidesize=1920&resizemode=force,F:\Temp\2011\Andrew Biraj\1.jpg,"An overcrowded train approaches a railway station in Dhaka, Bangladesh, as more passengers wait to board.",3rd prize,Andrew Biraj,2011
63,1,Not Specified,2011 Photo Contest,Nature,"11 December, 2010",https://www.worldpressphoto.org/getmedia/67d0a1e3-3f92-4f80-a0a8-89c59e3587bf/2011Thomas-P-PeschakNA-1?maxsidesize=1920&resizemode=force,F:\Temp\2011\Thomas P. Peschak\1.jpg,A Cape gannet comes in to land during the summer nesting season.,1st prize,Thomas P. Peschak,2011
64,1,Not Specified,2011 Photo Contest,General News,"17 April, 2010",https://www.worldpressphoto.org/getmedia/5cf1d278-9379-44de-b68a-c22355529d86/2011GuangNiuGN-2?maxsidesize=1920&resizemode=force,F:\Temp\2011\Guang Niu\1.jpg,"Tibetan monks prepare for the mass cremation of earthquake victims on a mountaintop in Yushu county, Qinghai province, in China.",2nd prize,Guang Niu,2011
65,1,Couchsurfin’ Around the World,2011 Photo Contest,Daily Life,"12 July, 2010",https://www.worldpressphoto.org/getmedia/c336013c-14a3-4edc-aab7-74a5dc825efa/2011MalteJagerDL-2?maxsidesize=1920&resizemode=force,F:\Temp\2011\Malte Jäger\1.jpg,"Couchsurfers hang out at the apartment of their host, ‘Naked Paul’, in Brooklyn, New York.",2nd prize,Malte Jäger,2011
