,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
11,2,Not Specified,2003 Photo Contest,General News,"02 March, 2002",https://www.worldpressphoto.org/getmedia/1d900014-7d52-4052-bff5-5f38f55c223c/2003-Ami-Vitale-GNS3-BL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\2.jpg,"Nisha Rathad, 20, covers her face and giggles as she stands in front of the Hindu Aryan symbol painted on her home on 2 March in Ahmedabad, India. Her Muslim neighbor had been killed a few feet away from her home the day before. These symbols were painted on most Hindus homes to protect them from the religious violence that swept through this region.

In February, the city had been the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
12,3,Not Specified,2003 Photo Contest,General News,"02 March, 2002",https://www.worldpressphoto.org/getmedia/e188e8ec-bf9b-4503-bdc0-fad6457bca3f/2003-Ami-Vitale-GNS3-CL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\3.jpg,"An elderly Muslim woman's body whose throat was slashed and then set on fire lies outside of her home in Ahmedabad, India. Her home sat next door to a local police station but she and an untold number of others were brutally killed by angry mobs on a spree of vengeance. 

In February, the city had been the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
13,4,Not Specified,2003 Photo Contest,General News,"03 March, 2002",https://www.worldpressphoto.org/getmedia/d39d4731-2620-4888-9106-a94fb0bcfc26/2003-Ami-Vitale-GNS3-DL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\4.jpg,"Police drag away a man accused of instigating violence in central Ahmedabad, India. In February, the city had been the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
14,5,Not Specified,2003 Photo Contest,General News,"02 March, 2002",https://www.worldpressphoto.org/getmedia/5de861d9-c73f-46b1-8696-96f7d082bd58/2003-Ami-Vitale-GNS3-EL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\5.jpg,"A burned Koran sits outside of the home of a murdered Muslim politician in Ahmedabad, India. In February, the city was the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
15,6,Not Specified,2003 Photo Contest,General News,"02 March, 2002",https://www.worldpressphoto.org/getmedia/320a686d-8b41-40ff-8302-4e70b39d2685/2003-Ami-Vitale-GNS3-FL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\6.jpg,"Indian firemen attempt to put out a rapidly spreading fire in a Muslim neighborhood of central Ahmedabad, India. In February, the city was the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
16,7,Not Specified,2003 Photo Contest,General News,"12 May, 2002",https://www.worldpressphoto.org/getmedia/8eb296f6-81f2-4528-b106-3defcf35ac06/2003-Ami-Vitale-GNS3-GL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\7.jpg,"Shah Jaha Kabir Ali Shaikh (18) who was burned by Hindu rioters on 28 February, recovers inside a refugee camp inside a mosque in Ahmedabad, India.

In February, the city was the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
17,8,Not Specified,2003 Photo Contest,General News,"02 March, 2002",https://www.worldpressphoto.org/getmedia/6b1cc66e-7c6e-4a68-84ab-f3547e9b1259/2003-Ami-Vitale-GNS3-HL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\8.jpg,"Muslims gather in the wreckage of their burned-out homes in Ahmedabad, India. They had been attacked by Hindu neighbors from across the street. In February, the city was the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
18,9,Not Specified,2003 Photo Contest,General News,"03 March, 2002",https://www.worldpressphoto.org/getmedia/a3ca2d43-423e-4692-8167-ed1b02bf5610/2003-Ami-Vitale-GNS3-IL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\9.jpg,"Shaikh Kulsumbibi (37), a Muslim, weeps after most of the residents of her village of Sardarpur in Gujarat, India, have been killed during a night-attack. In February, Gujarat was the scene of some of the worst communal violence in India for a decade. In retaliation for an earlier Muslim attack on a train carrying mainly Hindu pilgrims, which left 58 dead, people rampaged through city streets setting fire to Muslim homes and businesses. Violence continued into May. Thousands fled their homes, and the official death toll was over 900, though estimates by human rights groups placed the figure much higher.",3rd prize,Ami Vitale,2003
19,10,Not Specified,2003 Photo Contest,General News,"14 March, 2002",https://www.worldpressphoto.org/getmedia/39fbfe11-ac3f-4453-b98e-d73fd36d1a35/2003-Ami-Vitale-GNS3-JL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Ami Vitale\10.jpg,Children run through the streets as the Indian Rapid Action Force conduct a flag in the disputed northern Indian city of Ayodhya. The police have sealed the city in anticipation of preventing thousands of Hindu holy men from building a temple near the site of a razed 16th century mosque that ignited a spree of killing.,3rd prize,Ami Vitale,2003
20,1,Not Specified,2003 Photo Contest,Nature,"01 February, 2002",https://www.worldpressphoto.org/getmedia/9194d395-f9fa-4ffb-aa7d-59e0b8d0860b/2003-Antonin-Kratochvil-NA1?maxsidesize=1920&resizemode=force,F:\Temp\2003\Antonin Kratochvil\1.jpg,"A woman sells 'bushmeat' at a logging village on the fringes of the Ndoki national reserve. Animals hunted for bushmeat include antelope, crocodiles, elephant and primates. Over a million tons of wildlife, the equivalent of 4 million cattle, are killed annually in Central Africa alone, seriously depleting stocks of some species. Poorer rural peoples in the Congo Basin have traditionally relied on wildlife for between 60 per cent and 80 per cent of their protein. But in recent years hunting for bushmeat has accelerated beyond sustainable levels, as demand from cities and logging settlements has grown. Illegal commercial hunting has burgeoned, threatening a number of animal populations in the area. Species with slow reproductive patterns, such as gorillas and elephants, are especially threatened as they are often killed before reaching maturity.",1st prize,Antonin Kratochvil,2003
21,1,Not Specified,2003 Photo Contest,Nature,"01 January, 2001",https://www.worldpressphoto.org/getmedia/1656cf43-b78b-4a2b-a1d1-20d4dd040d24/2003-Michael-Nichols-NAS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\1.jpg,"A Gelada Baboon, a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Siemen mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
22,2,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/c4415bc1-8fe2-437a-90fc-c2e6b995fff8/2003-Michael-Nichols-NAS1-BL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\2.jpg,"Two gelada baboons.

'Theropithecus gelada', or gelada baboon, a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
23,3,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/39f3bdd1-8b14-48d9-886c-7769195f23af/2003-Michael-Nichols-NAS1-CL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\3.jpg,"A young gelada baboon greets his father with a playful lip-flip, a sign of aggression in older males.

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
24,4,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/0d952dfe-7035-48ee-96b5-3d7d124d0758/2003-Michael-Nichols-NAS1-DL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\4.jpg,"Two gelada baboons.

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
25,5,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/f9c75fbe-e3ae-46a7-a3d2-ed8bb188086a/2003-Michael-Nichols-NAS1-EL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\5.jpg,"A male gelada baboon bares his gums in aggression. 

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
26,6,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/bd6aff7f-1226-44f6-81e0-a8eb4b91b5bd/2003-Michael-Nichols-NAS1-FL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\6.jpg,"Group of gelada baboons.

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
27,7,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/fa724e80-3921-431d-b7d0-31f36ffc3e1a/2003-Michael-Nichols-NAS1-GL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\7.jpg,"Three female gelada baboons bare their gums. 

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
28,8,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/15d70d8a-d4a1-4931-bab6-3d8931fcdd1c/2003-Michael-Nichols-NAS1-HL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\8.jpg,"Gelada baboons.

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
29,9,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/ebc1275c-8a2b-4e6b-92b6-4951d42864ea/2003-Michael-Nichols-NAS1-IL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\9.jpg,"Every evening at dusk the leading male in a gelada group puts on a ritual display to attract a chase by bachelor males. This is done to impress group females and assert his position. 

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
30,10,Not Specified,2003 Photo Contest,Nature,"01 January, 2002",https://www.worldpressphoto.org/getmedia/04dad40e-26e7-450c-a672-cde9987fdd19/2003-Michael-Nichols-NAS1-JL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael 'Nick' Nichols\10.jpg,"Jumping gelada baboon.

'Theropithecus gelada', a grass-eating, baboon-sized primate that is the last of its genus, lives only in the Simien mountains in the Ethiopian highlands. The male gelada has one chance in his lifetime to mate with females. Once he loses his dominant position, he will never get it back. A dominant male must mate with all females in the group to avoid being replaced.",1st prize,Michael 'Nick' Nichols,2003
31,1,Not Specified,2003 Photo Contest,Nature,"22 August, 2002",https://www.worldpressphoto.org/getmedia/d43169f1-5bf8-4f1f-b81d-b2cb1baf406b/2003-Michael-Amendolia-NA3?maxsidesize=1920&resizemode=force,F:\Temp\2003\Michael Amendolia\1.jpg,"Kangaroos roam across Oley Station in drought-stricken New South Wales. In times of drought the animals move across the country in large groups, in search of water and food. The quest brings them into towns and on to cattle stations and sheep farms, where well-water is available and where they compete with the livestock for resources. This has led to an increasing demand by property owners for kangaroo populations to be culled. Culling is generally carried out by licensed 'harvesters', but meets opposition from animal rights activists.",3rd prize,Michael Amendolia,2003
32,1,Not Specified,2003 Photo Contest,Nature,"01 February, 2001",https://www.worldpressphoto.org/getmedia/2dad745e-7a25-4320-a6c8-be4b409de935/2003-Jackie-Ranken-NAS2-AL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\1.jpg,"A mob of sheep is on the move beside rows of pine trees in the Goulburn area, where sheep and cattle grazing form the primary land use. Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
33,2,Not Specified,2003 Photo Contest,Nature,"01 February, 2001",https://www.worldpressphoto.org/getmedia/8b9b3928-914e-4f7b-9f82-1489077f260e/2003-Jackie-Ranken-NAS2-BL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\2.jpg,"Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
34,3,Not Specified,2003 Photo Contest,Nature,"01 March, 2001",https://www.worldpressphoto.org/getmedia/692373af-ba63-488b-999f-b91e548effce/2003-Jackie-Ranken-NAS2-CL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\3.jpg,"In places, paddocks are ploughed and grazing pasture improved. Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
35,4,Not Specified,2003 Photo Contest,Nature,"01 March, 2001",https://www.worldpressphoto.org/getmedia/7b2cd508-8b77-41aa-8e70-20d7bfc7935b/2003-Jackie-Ranken-NAS2-DL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\4.jpg,"Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
36,5,Not Specified,2003 Photo Contest,Nature,"01 May, 2002",https://www.worldpressphoto.org/getmedia/72c92d89-bcec-4a79-aa65-46858bfd33df/2003-Jackie-Ranken-NAS2-EL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\5.jpg,"Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
37,6,Not Specified,2003 Photo Contest,Nature,"01 September, 2002",https://www.worldpressphoto.org/getmedia/5aa34c75-3fc9-42f3-8bfe-3208df4652c3/2003-Jackie-Ranken-NAS2-FL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\6.jpg,"Trees that encircle paddocks offer a little protection from the eroding elements. Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
38,7,Not Specified,2003 Photo Contest,Nature,"01 October, 2002",https://www.worldpressphoto.org/getmedia/55ce1fd9-5054-4d7f-afac-81d37caf4d24/2003-Jackie-Ranken-NAS2-GL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\7.jpg,"Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
39,8,Not Specified,2003 Photo Contest,Nature,"01 October, 2002",https://www.worldpressphoto.org/getmedia/f295964d-756a-4d3d-b8fb-2b7a4a3a7361/2003-Jackie-Ranken-NAS2-HL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\8.jpg,"Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
40,9,Not Specified,2003 Photo Contest,Nature,"01 October, 2002",https://www.worldpressphoto.org/getmedia/30b7e395-4c24-41da-bc18-864bf4e8385d/2003-Jackie-Ranken-NAS2-IL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\9.jpg,"Lines of trees are planted in the contours of hills to prevent erosion. Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
41,10,Not Specified,2003 Photo Contest,Nature,"01 October, 2002",https://www.worldpressphoto.org/getmedia/f539bc62-87ed-4c06-a54f-591df44899f5/2003-Jackie-Ranken-NAS2-JL?maxsidesize=1920&resizemode=force,F:\Temp\2003\Jackie Ranken\10.jpg,"Australia is a dry continent, in which water is precious and topsoil fragile. Deforestation and land clearance have led to soil erosion and problems with soil salinity. Deforested areas are being replanted with pine, one of the few trees that will grow in these denuded areas. Some environmentalists would prefer the use of native eucalyptus, as they recover better from fire and don't make the soil acidic. But pine trees grow faster, and if planted in rows more than five deep can offer farmers an economic payoff.",2nd prize,Jackie Ranken,2003
