,Index,Title,Award,Category,Published Date,URL,Stored Path,Description,Prize Level,Photographer,Award Year
14,5,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/5acdbf8b-9a0e-4b41-aec9-4777c5546051/1999-Tom-Stoddart-GNS2-EL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Tom Stoddart\5.jpg,"For 15 years Sudan has been gripped by civil war between the Muslim government in the north and the animist and Christian people of the south. More than a million have had to flee their homes in southern Sudan. Famine has resulted as refugees are unable to settle and produce their own food. The region around the village of Ajiep, inhabited by the Dinka tribe, was one of the worst hit. Thousands flocked to food centers set up in the village by UNICEF and Médecins Sans Frontières. Only children below 60 per cent of their ideal body weight were admitted. More than 100 people died a day at Ajiep.",2nd prize,Tom Stoddart,1999
15,6,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/4dc68695-0aac-4bd1-8706-7e7b3dbfcf66/1999-Tom-Stoddart-GNS2-FL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Tom Stoddart\6.jpg,"Late rains meant poor harvests for those who had managed to plant grain. Most people were entirely reliant on international aid. For 15 years Sudan has been gripped by civil war between the Muslim government in the north and the animist and Christian people of the south. More than a million have had to flee their homes in southern Sudan. Famine has resulted as refugees are unable to settle and produce their own food. The region around the village of Ajiep, inhabited by the Dinka tribe, was one of the worst hit. Thousands flocked to food centers set up in the village by UNICEF and Médecins Sans Frontières. Only children below 60 per cent of their ideal body weight were admitted. More than 100 people died a day at Ajiep.",2nd prize,Tom Stoddart,1999
16,7,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/99a24e9a-9e62-439e-ba52-e76dd8c526f3/1999-Tom-Stoddart-GNS2-GL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Tom Stoddart\7.jpg,"A man walks off with a starving child's maize. For 15 years Sudan has been gripped by civil war between the Muslim government in the north and the animist and Christian people of the south. More than a million have had to flee their homes in southern Sudan. Famine has resulted as refugees are unable to settle and produce their own food. The region around the village of Ajiep, inhabited by the Dinka tribe, was one of the worst hit. Thousands flocked to food centers set up in the village by UNICEF and Médecins Sans Frontières. Only children below 60 per cent of their ideal body weight were admitted. More than 100 people died a day at Ajiep.",2nd prize,Tom Stoddart,1999
17,8,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/ca79f359-ca31-48e5-b9be-5e55f3119a8f/1999-Tom-Stoddart-GNS2-HL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Tom Stoddart\8.jpg,"For 15 years Sudan has been gripped by civil war between the Muslim government in the north and the animist and Christian people of the south. More than a million have had to flee their homes in southern Sudan. Famine has resulted as refugees are unable to settle and produce their own food. The region around the village of Ajiep, inhabited by the Dinka tribe, was one of the worst hit. Thousands flocked to food centers set up in the village by UNICEF and Médecins Sans Frontières. Only children below 60 per cent of their ideal body weight were admitted. More than 100 people died a day at Ajiep.",2nd prize,Tom Stoddart,1999
18,9,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/5ef735d3-d897-43c3-bfcf-f6a056bbcf43/1999-Tom-Stoddart-GNS2-IL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Tom Stoddart\9.jpg,"A woman gives birth as a man dies in the same hut. For 15 years Sudan has been gripped by civil war between the Muslim government in the north and the animist and Christian people of the south. More than a million have had to flee their homes in southern Sudan. Famine has resulted as refugees are unable to settle and produce their own food. The region around the village of Ajiep, inhabited by the Dinka tribe, was one of the worst hit. Thousands flocked to food centers set up in the village by UNICEF and Médecins Sans Frontières. Only children below 60 per cent of their ideal body weight were admitted. More than 100 people died a day at Ajiep.",2nd prize,Tom Stoddart,1999
19,10,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/21ea6ee2-99cc-4148-9809-f740dec0ff74/1999-Tom-Stoddart-GNS2-JL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Tom Stoddart\10.jpg,"For 15 years Sudan has been gripped by civil war between the Muslim government in the north and the animist and Christian people of the south. More than a million have had to flee their homes in southern Sudan. Famine has resulted as refugees are unable to settle and produce their own food. The region around the village of Ajiep, inhabited by the Dinka tribe, was one of the worst hit. Thousands flocked to food centers set up in the village by UNICEF and Médecins Sans Frontières. Only children below 60 per cent of their ideal body weight were admitted. More than 100 people died a day at Ajiep.",2nd prize,Tom Stoddart,1999
20,1,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/4392056d-268f-4a90-a195-c0c4576ecd50/1999-Dudley-M-Brooks-GNS3-AL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\1.jpg,"The father and grandmother of a 12-year-old boy are consoled during the child's funeral procession. Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
21,2,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/951fbdee-0e5b-453d-a71f-34ac5011c762/1999-Dudley-M-Brooks-GNS3-BL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\2.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
22,3,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/4de8df1e-794e-477d-92b6-93e5dd6176ee/1999-Dudley-M-Brooks-GNS3-CL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\3.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
23,4,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/246cc561-f0db-40b9-abf2-df4afc41f3e5/1999-Dudley-M-Brooks-GNS3-DL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\4.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
24,5,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/074a3f0b-b947-40c8-9541-145bdb365924/1999-Dudley-M-Brooks-GNS3-EL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\5.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
25,6,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/806129ab-d484-46c0-b934-6a466b888847/1999-Dudley-M-Brooks-GNS3-FL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\6.jpg,"A young girl wraps herself in a bedspread to keep warm and dry as she waits for relief supplies. Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
26,7,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/2268d3c9-3b4d-438e-8f53-0e261fc71fd9/1999-Dudley-M-Brooks-GNS3-GL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\7.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
27,8,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/20cadf45-d853-42b7-98f6-58cf4dd7b393/1999-Dudley-M-Brooks-GNS3-HL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\8.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
28,9,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/bf21950e-ed0c-4737-bb14-154396c9d401/1999-Dudley-M-Brooks-GNS3-IL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\9.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
29,10,Not Specified,1999 Photo Contest,General News,"01 January, 1998",https://www.worldpressphoto.org/getmedia/bc86a199-46b4-406c-972b-fc1b3185106c/1999-Dudley-M-Brooks-GNS3-JL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Dudley M. Brooks\10.jpg,"Hurricane Mitch wreaked havoc, with torrential rain and winds sometimes reaching 290km per hour. Even though not in the direct path of the hurricane, Nicaragua was severely affected. Towns and villages beneath the Casitas Volcano in west Nicaragua were swamped when part of the mountain collapsed, flooding the countryside with mud and water from the crater. Thousands of refugees from the Casitas Volcano mudslide were taken to Ciudad Sandino, a large plot of farmland near the town of Managua. Here they lived in makeshift accommodation, waiting for food, clothing and other supplies.",3rd prize,Dudley M. Brooks,1999
30,1,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/d20fa927-3d00-4328-8ba1-167adf396b64/1999-Tomasz-Gudzowaty-NA1?maxsidesize=1920&resizemode=force,F:\Temp\1999\Tomasz Gudzowaty\1.jpg,"Young cheetahs get a lesson in killing at the Masai Mara National Park. Their mother looked on as they played with the buck for 45 minutes, then killed and ate it. Mothers begin to teach the young cats how to hunt at about the age of seven months. By the time it is 11 months old, a cheetah can successfully tackle small prey, and by 18 months it can survive independently.",1st prize,Tomasz Gudzowaty,1999
31,1,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/10628614-6815-4b29-a989-7da8cf6bcc15/1999-Eduardo-Verdugo-NA2?maxsidesize=1920&resizemode=force,F:\Temp\1999\Eduardo Verdugo\1.jpg,"Residents of Trujillo visit the Mampuesto cemetery after floodwaters have covered the tombs in mud and caused part of the terrain to collapse. 'El Niño' ('The Child') is the name given to a warm current that sweeps across the Pacific, reaching the coast of Ecuador and Peru in late December - which is why local fisherman first named it after the Christ child. The current is often blamed for catastrophic weather conditions across the globe. The December 1997 El Niño lingered for months. By February 1998, floods in Peru had already killed 200 people.",2nd prize,Eduardo Verdugo,1999
32,1,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/7fcc4b08-b87a-45a5-afe6-2c2477544c9f/1999-Nicolai-Fuglsig-NAS1-AL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Nicolai Fuglsig\1.jpg,"For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
33,2,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/d0b13c42-6b6e-4fc4-b237-9e60fa0cb93d/1999-Nicolai-Fuglsig-NAS1-BL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Nicolai Fuglsig\2.jpg,"For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
34,3,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/97566ddc-0212-4bb1-b6b8-8e4d4aa938c7/1999-Nicolai-Fuglsig-NAS1-CL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Nicolai Fuglsig\3.jpg,"On a hot summer's day the river Techa is irresistible. Many children seem unaware of levels of radioactivity, though farmers try to keep cattle away from the polluted water. For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
35,4,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/d946da40-8acc-4541-93d4-12df40558dea/1999-Nicolai-Fuglsig-NAS1-DL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Nicolai Fuglsig\4.jpg,"On a hot summer's day the river Techa is irresistible. Many children seem unaware of levels of radioactivity, though farmers try to keep cattle away from the polluted water. For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
36,5,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/ab136ae5-77f2-46c1-9989-7052d90b0127/1999-Nicolai-Fuglsig-NAS1-EL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Nicolai Fuglsig\5.jpg,"Children play in an abandoned glue factory. For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
37,6,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/e6b44709-a817-4700-8f21-a0c80d1c3207/1999-Nicolai-Fuglsig-NAS1-FL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Nicolai Fuglsig\6.jpg,"A horse rolls in the grass beside the river. For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
38,7,Not Specified,1999 Photo Contest,Nature,"01 January, 1998",https://www.worldpressphoto.org/getmedia/a47a982c-7a66-406b-8712-472f5160e5be/1999-Nicolai-Fuglsig-NAS1-GL?maxsidesize=1920&resizemode=force,F:\Temp\1999\Nicolai Fuglsig\7.jpg,"For 50 years the inhabitants of Muslumovo have been living next to a radioactive river. The Techa has its source 35km north of Muslumovo near the Mayak Chemical Combine, a factory built in 1945 to produce plutonium secretly for nuclear weapons. In the early 1950s the factory discharged over 70 million cubic meters of liquid radioactive waste into the Techa. By 1960 six other villages along the river had been evacuated, but not Muslumovo. Bodily defects are common in the area. The risk of cancer and other illnesses that could be related to radiation is significantly higher than elsewhere in Russia.",1st prize,Nicolai Fuglsig,1999
